fid,iid,rep,vbs_precision,selector_precision,selector_switch_budget,selector_algorithm,selector_vbs_precision,static_B8,static_B16,static_B24,static_B32,static_B40,static_B48,static_B56,static_B64,static_B72,static_B80,static_B88,static_B96,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,static_B1000
15,7,16,1.2068969044,2.9848774181,64,Non-elitist,1.2068969044,10.9445196117,2.9848772234,2.9848771727,4.974795893,10.6998178704,3.9798371033,9.9498998401,2.9848774181,8.9546458418,16.9142028507,18.2252675861,2.9864602208,3.9798362366,22.8856312916,22.8839521543,22.88444394,22.8839521543,22.8839521543,22.8839521543,12.0671160287,22.8839521543,12.064068045,12.0618441683,12.0633686367,22.8839521563,22.8839521547,22.8839521544,22.8839521543,22.8839521543,22.8839521543,22.8839521543
15,7,17,8e-09,11.8356949333,24,Non-elitist,8e-09,7.5476385652,5.9697496374,11.8356949333,2.9848810817,6.9647083646,8e-09,5.9698372678,1.9899182163,1.9899181951,4.9747903747,7.9596674197,1.9899190907,6.9647083619,4.0844624609,7.9739679307,7.9596674189,7.9744573941,8.1550167932,8.0687195575,8.0212318241,7.9596674232,7.9601641526,7.9596674189,7.9596674189,7.9597277892,7.9596674189,7.9596736449,7.9596679591,7.9596674189,7.9596674189,7.9596674232
15,7,18,0.9949591075,1.9899181142,88,Non-elitist,0.9949591075,5.9697493375,3.979836231,2.9848771723,5.9697494152,5.9697493066,0.9949591075,10.9445396527,11.939493604,7.9596674194,1.9899181142,1.9899181142,4.9758407368,4.9747902477,4.9790335725,4.9747902477,5.0934784697,4.9747902476,4.9778828813,4.9749013909,4.9748066605,4.9747928489,4.9747902476,4.9747902832,4.9747902497,4.9747902486,4.9747902476,4.9747902477,4.9747902476,4.9747902476,4.9747902476,4.9747902476
15,7,19,2.9848771841,2.9848771841,40,Non-elitist,2.9848771841,2.98488272,10.944539553,4.9747902506,2.9848772035,2.9848771841,3.9798365361,12.9344374699,3.9798364288,11.9394784272,5.9697497147,9.9495805208,7.9596675124,4.9748140168,9.9514437222,9.9495804954,9.9512664399,9.9684816013,9.9495804955,9.9568988849,9.9568988849,9.9521011461,9.9500223589,9.9496130347,9.9495804953,9.9495804953,9.9495808484,9.9495805683,9.9495804953,9.9495804953,9.9495804953,9.9495804953
16,6,0,2.421e-07,1.3201287707,64,Non-elitist,2.421e-07,1.2256537364,0.8759290085,0.5557749423,1.6190499294,0.2712821314,1.7143704504,0.0307538732,1.3201287707,0.0158817473,0.0146097173,2.421e-07,0.0001898827,0.0014341085,2.55436e-05,0.0590023838,0.0028644254,0.002833008,0.0362962398,0.0031687924,0.0393284198,0.0393284198,0.0393284198,0.0393284198,0.0290970868,0.0175244107,0.0275999592,0.0124648166,0.0393284198,0.0393284198,0.0393284198,0.0393284198
16,6,1,1.848e-07,2.029812732,32,Non-elitist,1.848e-07,2.4317560356,0.4021303124,1.3697026941,2.029812732,0.2431260529,0.0235416472,5.0020370765,0.5843505723,3.3524468459,7.9799094618,6.6167959204,3.2123911336,2.6043059268,2.199154106,4.198399672,4.198399672,3.5778934334,4.6935705744,4.3635552184,4.2939803087,4.2683194633,4.2205306528,3.3506399629,4.2035763197,4.1994559718,4.1984864068,4.1984864068,4.198399672,4.1982417525,4.1984231197,4.198399672
16,6,2,2.8534e-06,2.1964677425,16,Non-elitist,2.8534e-06,0.2765105189,2.1964677425,0.712204153,3.7558506068,0.2943172199,3.8243060836,0.2705403113,1.5911509896,2.8534e-06,0.4007604265,0.3055890449,0.5369734145,0.1899593626,0.8363709146,0.1897504845,0.4012102089,0.7287725578,0.4442164417,0.0106201485,1.0364046932,0.1765744219,1.0345362205,1.0017128477,1.5837177891,0.8260813746,1.902339959,2.2044979393,2.1919969152,6.3735494344,12.2208875267,23.4053577072
16,6,3,1.1598e-06,0.4658889095,8,Non-elitist,1.1598e-06,0.4658889095,1.0031243178,0.6569961174,1.1404428202,1.1598e-06,1.038633471,0.03193895,0.4163863974,0.0010566469,1.4697311199,3.0279328414,0.6081093963,2.8209380726,2.7369025862,1.9747333504,2.8408801775,3.0670532508,1.0788534053,3.5320396607,3.0604704409,5.4700562805,3.1861748676,2.2399893234,2.6041893679,2.966522584,3.7519568398,7.6752511802,8.3206863179,8.3789374772,3.9846445074,8.4169562288
16,6,4,0.0056349116,0.3004104681,24,Non-elitist,0.0056349116,0.2792635217,1.2946357353,0.3004104681,1.5900431512,1.980092138,0.3169190907,0.0819434535,1.3753404975,0.4751074678,0.3135363491,0.0191388363,1.6715001081,0.1792676058,1.7428403434,3.1450980882,1.1667101626,1.5077394715,0.0404122593,2.513758689,2.0527706087,1.7034026461,2.43475595,2.4210016684,2.4190081578,2.4210016863,2.4210017978,2.421001384,2.421001384,2.4210014708,2.4210014171,2.421001384
16,6,5,5.85e-08,0.0906575256,48,Non-elitist,5.85e-08,0.0096571571,0.8251171414,0.0896542818,0.5917262122,5.85e-08,0.0906575256,9.5455237324,3.6918956395,10.8477982311,2.8947193927,2.561774682,1.12488676,1.8497778838,1.6103611635,0.9914030258,1.7276704593,1.7151596286,4.4156457562,2.1437717674,1.7920023659,1.7878635182,12.0563916204,12.3628388313,5.7818282506,7.1816888143,3.8828243931,10.7581817757,10.4620908051,12.4180638716,10.5427225343,12.4309511224
16,6,6,0.0014966473,0.4226288461,72,Non-elitist,0.0014966473,0.0116670649,0.0116767534,0.6173432545,0.1313074571,0.0014966473,0.5304611841,0.2600991552,2.4933384472,0.4226288461,3.2158248162,0.7496226854,0.3218348386,0.8105113195,0.6893786454,0.696636581,0.3906443067,0.8252449397,0.8015906334,1.0575347996,0.735706007,0.8769372138,1.0818555482,0.6379775169,1.0714507671,1.0718056748,1.0714508693,1.0714505882,1.071450559,1.071450559,1.0714505596,1.071450559
16,6,7,0.0,0.3206027141,64,Non-elitist,0.0,0.001265724,1.2552009268,1.6759523625,1.3075226602,0.304994385,0.0081700938,0.0,0.3206027141,0.3185039552,0.0,0.0964578794,0.0101415995,0.0153506703,0.0185000896,0.1227723857,0.0978042491,0.0060858345,0.1347841616,0.1096858266,0.1475891857,0.1475891857,0.1505330962,0.0638698844,0.1475888111,0.1475888124,0.1475891857,0.1475893121,0.1476262228,0.1475891857,0.147589225,0.1475891857
16,6,8,0.0229061298,8.7400463977,8,Non-elitist,0.0229061298,8.7400463977,0.1047877107,0.4675525026,2.4821850872,0.0857061723,0.4135099148,1.387000574,0.0506701711,0.1231754666,0.7740056099,1.4300306327,0.3401510611,0.7128775646,0.9444967595,0.8557437522,1.1735208175,0.8153948312,0.6274621558,0.7656286517,0.8134503826,1.2119145848,1.1005200674,0.8074359195,1.1997620935,1.1957342789,1.1955151116,1.1955198342,1.195514871,1.1955150661,1.1955148973,1.195514871
16,6,9,0.0557958545,0.5948845256,32,Non-elitist,0.0557958545,2.7035157829,0.6015889042,1.3934145827,0.5948845256,0.0560859403,0.1102885805,0.3386468881,0.6805772198,0.2737643487,0.3996700652,1.0487118195,0.7470679134,0.0772003497,0.2399338026,1.1406885009,0.3786164044,0.8602297342,1.1907193568,1.0033501821,0.9613155296,0.481224772,1.4094256923,1.130185402,1.4094495503,1.4094281289,1.4102773899,1.4097928665,1.4094937258,1.4094281289,1.4094281289,1.4094281289
16,6,10,0.0044485544,0.042351772,64,Non-elitist,0.0044485544,0.7096238716,3.371384062,0.5108502274,0.5958602039,0.0783739462,0.8382118741,4.1674975621,0.042351772,1.0986428464,2.7630923962,7.5922599058,6.4893106824,2.015445191,1.6934256855,0.6130166345,4.3982741184,4.2275123652,0.5606418712,1.8619104149,0.6000584197,1.9840678116,4.1328081654,1.3309071144,5.8854137847,4.5911448397,7.7157620148,5.8390457585,11.0080917836,10.9110953342,21.033298167,29.1693237552
16,6,11,0.0,0.4029397453,24,Non-elitist,0.0,1.14e-08,0.4690352403,0.4029397453,0.559284684,1.1270649051,0.1323240383,0.0,0.0014554265,0.6989668753,0.1343644543,1.0651405839,0.0853159951,2.5336409738,0.1975514056,0.4271372125,0.4451236329,0.2322992228,0.5951527033,0.296749811,0.2239493134,0.0721152859,0.2027672721,0.622370877,0.2890931298,0.759925709,0.5205812958,0.5123064335,0.9699526073,7.4207639708,2.2656841056,7.690780602
16,6,12,1.21316e-05,1.2190950974,8,Non-elitist,1.21316e-05,1.2190950974,2.0200717145,0.5209561024,1.21316e-05,3.0222092412,0.694512935,2.0176145031,0.2718414904,1.1954174628,1.2281290865,0.7611518412,0.2710027686,0.3872417796,0.27029223,1.1640271757,0.4275485213,0.5599708788,0.6067669881,0.9532092511,0.9721681894,0.5433473636,0.8098810697,0.9142415648,0.9252172922,0.9199923474,0.9204216013,0.919986256,0.9200757832,0.9199923474,0.9200089574,0.9199923474
16,6,13,5.99657e-05,2.8770533303,8,Non-elitist,5.99657e-05,2.8770533303,1.0805799975,0.0765058754,0.706653072,0.8168101531,0.6053041971,0.7068322041,0.0771248462,1.6188694589,0.2745068842,0.2701396606,3.3998144835,4.755126283,0.4063868987,1.8073583456,1.4895712765,1.76381546,1.8615559618,0.9492059097,2.6015972409,2.5319843067,2.3810273456,2.3830311395,2.3832928695,2.3861036694,2.3810273456,2.3809944163,2.3810273456,2.3810273456,2.3810273456,2.3810273456
16,6,14,3.0987e-06,2.0618006608,64,Non-elitist,3.0987e-06,0.6593370265,0.2390025645,1.4580723598,1.2098234282,0.6638438914,1.1081484538,1.1578478912,2.0618006608,0.6430038812,0.4863158202,0.3354738145,0.0081265849,0.4590342248,0.1830985631,0.0526151008,0.0081926286,0.0014735543,0.0180859243,0.0012538022,0.0019706583,0.0036042931,0.0033834573,0.002781362,0.0026218516,0.0025518505,0.0024601516,0.0024420075,0.0024376786,0.0024331517,0.0024343806,0.0024331517
16,6,15,0.0,2.2494598835,8,Non-elitist,0.0,2.2494598835,0.6718571968,0.6771539237,0.6026662704,0.0,0.0085882734,0.0193845547,1.2947504676,2.1440311052,1.4427730096,1.3001799315,1.098461576,1.7181437764,2.5082447737,3.3291517881,1.2977949466,2.5196113717,2.315512271,1.605671387,4.6910300274,4.6910118305,3.1833932797,4.6910300274,4.6910300274,4.6910300274,3.1364047477,3.2794321589,3.851538337,4.6910300274,4.6910300274,4.6910300274
16,6,16,0.0070507453,1.2136441768,16,Non-elitist,0.0070507453,2.8137706137,1.2136441768,0.0753558336,1.5581487192,0.2758741368,0.5643486136,0.2105622571,3.0305966761,3.7775295531,0.0105538227,2.9363326433,0.0737881526,0.870438015,0.0936730608,0.0920969183,0.4337106156,0.1369856016,0.4119370944,0.2600868856,0.0070507453,0.0216410842,0.3250384039,0.1483588362,2.0267483376,0.8885122211,1.6423291514,2.5522952847,2.4573093159,4.6902428735,7.1115418687,13.762710547
16,6,17,0.0146119007,0.0146119007,8,Non-elitist,0.0146119007,0.0146119007,2.6880139096,0.4837374845,0.0605129142,0.0984479514,3.1040889301,0.5029562918,0.3108663321,0.9697037439,0.385503014,0.5969687901,0.8693144777,0.3141905986,0.4235069271,0.7515589389,2.0577599931,1.0376965893,0.8685086828,0.8635051971,0.8968616317,1.4403442073,0.7403326566,0.8300273312,0.9814916786,3.0749836201,2.8430774533,2.5961078156,1.9673517423,2.8309422219,4.0879627422,10.3817591516
16,6,18,1.151e-07,7.7967872106,64,Non-elitist,1.151e-07,0.3244368232,1.7377590926,1.151e-07,0.0418135752,0.0606539477,0.4054062624,0.8779520787,7.7967872106,2.9610219225,5.6419260893,10.5102248927,0.2364378963,0.0135107819,12.6336366524,9.4082280672,0.3806970524,9.7316516059,15.5071566062,13.5521407926,14.0841525202,18.78713293,19.3197711757,14.8313393509,18.6163109498,14.7445309483,8.4628720366,13.5065681691,18.6301192858,19.698920991,18.0306068508,19.7057596671
16,6,19,0.0063395571,1.7197130439,56,Non-elitist,0.0063395571,0.2717840096,0.1025450241,0.1349584674,0.1069375543,0.5562570197,0.6329788794,1.7197130439,0.4672764524,0.0063395571,1.4972489461,0.0112253988,1.2293858498,1.393264709,1.0488527713,0.7541994971,0.5799230029,1.1638452663,0.8137382336,0.7534316798,0.9097933518,0.8382303361,0.5848629427,0.7805295225,0.7533619049,0.7552892902,0.7533710788,0.7533619075,0.7533619089,0.7533623481,0.7533818559,0.7534316798
16,7,0,1.6e-09,0.8828735492,32,Non-elitist,1.6e-09,0.010859718,0.2716317337,1.1318258343,0.8828735492,1.6e-09,1.6678e-05,1.872e-07,0.2329017306,3.2163e-06,0.0231563784,0.6138508847,0.2411841286,0.0457536829,0.819448864,0.8095247995,0.7799141979,0.9938132902,1.0230623781,0.8282028525,0.972472726,1.039618554,1.033433529,1.0288974772,1.0265935598,1.0265946522,0.9873868755,1.0267374569,1.026593196,1.0265946522,1.0265945033,1.0265946522
16,7,1,0.0001378111,0.0924572443,64,Non-elitist,0.0001378111,0.2166670032,0.0154753466,0.8315997854,0.0575478875,0.0766047298,0.6318219982,0.0079690269,0.0924572443,0.0001378111,0.0762328277,0.0324519965,0.4174427568,0.1787086228,0.001076937,0.0455185711,0.014911265,0.1665367989,0.0212474549,0.6252629914,0.6757156456,0.0769536301,0.0561823425,0.1303316281,1.3428079864,0.0436398402,1.4086989112,0.2370550881,1.8808428387,2.3742478427,2.6008626121,10.9570504295
16,7,2,0.0040481576,4.8136153843,72,Non-elitist,0.0040481576,0.0136090708,1.7289649616,4.9683161386,4.8870874517,1.6539055673,0.0040481576,0.3149099434,0.3150924716,4.8136153843,2.4695526363,0.9513601942,0.4595859506,1.0133294392,0.2720944238,1.2627391163,0.6074116737,0.6324854432,0.7515506163,0.4665729052,1.1545812273,0.8299346982,1.1545812273,1.1391085693,1.1217610318,0.9331658997,1.1401217326,1.1325755333,1.1545812273,1.1545812273,1.1545812273,1.1545812273
16,7,3,0.0022235368,0.0982400661,32,Non-elitist,0.0022235368,0.01106412,0.3097449333,2.8765064527,0.0982400661,0.0143273074,0.0166665518,2.820935512,0.2035679328,0.057672824,0.3605173471,0.0093152267,0.1159436976,0.4552312892,0.5596007389,1.0643704088,0.8044195021,0.6450830498,0.9685433866,4.7171950471,1.4533708723,1.6396768846,4.3883297307,2.7074536592,4.68918649,4.6836708257,4.6813192205,4.6745708772,4.6761751936,4.6745415116,4.6742462133,4.6740625784
16,7,4,1.22e-07,0.3625110682,48,Non-elitist,1.22e-07,0.3308110633,2.1859598459,0.45721448,0.4158889356,3.6176473111,0.3625110682,1.22e-07,0.0002244739,2.8214154034,2.4969099203,1.3252790979,0.0825001845,4.6793281318,4.8354023705,3.6511658754,5.5823232227,6.1652227458,14.2820442149,4.8321467429,3.5389498057,5.352873134,14.2683181517,3.6339782673,5.5653242399,5.5486733247,6.1170088689,7.073353713,5.4523418895,8.8053460979,7.6782467444,14.3450509203
16,7,5,2.8e-09,2.19e-08,8,Non-elitist,2.8e-09,2.19e-08,0.0234742784,0.2715909885,0.0086946959,2.8e-09,0.4260832696,0.3465719909,0.0115939618,0.0584768607,2.66947e-05,0.2921759876,0.0352501976,0.0021271775,1.0038909903,2.1809648655,7.4131980689,0.0058839412,6.4905434468,6.4472116669,7.1153357818,6.9414372751,6.8021773491,7.3959582196,6.7502389097,6.6798861932,6.930624926,6.9041996537,6.9142124677,6.8382756252,5.4767379077,7.6799536776
16,7,6,0.0,0.085782901,24,Non-elitist,0.0,3.0364e-06,0.0574168716,0.085782901,0.5002272519,0.0,0.0142530884,0.0,0.0762429946,0.0762199244,0.0002708766,0.0845695676,0.0262286402,3e-10,0.0695864859,0.1025609747,0.058970668,0.0955919934,0.0113797783,0.0055903582,0.0721010412,0.086202541,0.0955919934,0.0965503125,0.0963726959,0.0954074301,0.0955800268,0.0955800366,0.0956360465,0.0956045303,0.0955994463,0.0955919934
16,7,7,2.9765e-06,2.9765e-06,24,Non-elitist,2.9765e-06,0.005655897,5.1020569069,2.9765e-06,0.2533133024,0.2881716735,0.1985226874,1.7196821154,0.0243546807,0.0576176929,0.072458104,0.6657874416,0.075241716,1.6476809916,0.5829034808,0.865036623,0.0742902516,2.1921170401,0.0075184089,4.0464457802,11.7381384665,0.1667833384,0.9272375607,0.5638978359,10.677718726,10.5280296422,13.3344944778,12.7988695625,13.5678026372,13.5678026372,13.5678026372,13.5678026372
16,7,8,0.0001290781,1.2295554623,72,Non-elitist,0.0001290781,0.4591713834,1.9423027345,0.0001290781,0.4674885887,0.0987059953,0.0150439409,0.7209454692,1.1114867314,1.2295554623,0.0717783892,2.4162531307,3.2102736189,4.0089943291,4.9019825719,4.964587711,5.4126875978,4.5947739284,2.4036126159,3.1766566013,3.4564250585,4.6644557157,5.3859708138,5.24587743,4.1760112989,5.9881771842,4.9669283946,5.1753373602,7.5401975013,7.6682358024,10.1507948473,16.2811679558
16,7,9,3e-09,0.0122869437,64,Non-elitist,3e-09,1.39492e-05,2.74e-08,1.4323785443,0.9497622476,0.573580663,0.0131789424,3e-09,0.0122869437,0.0140323397,0.011439154,1.3851362276,0.0785518705,0.0194467885,2.4184093992,0.4490675177,0.2695141718,0.5829424867,2.4184093992,0.2348305827,0.6888319173,1.0707050008,1.1197850902,1.0152967706,0.8613535147,0.7047350449,0.5445381339,0.821158974,1.0331646148,1.9845714126,2.7340300388,8.4219864808
16,7,10,2.6e-09,1.1034815037,16,Non-elitist,2.6e-09,0.51262997,1.1034815037,0.4121628484,5.099e-07,0.0345305383,2.6e-09,0.2704816383,0.1802857615,0.4344329664,0.6049528298,4.4611926188,4.3850154725,0.2701575396,5.9572538314,1.2321465213,14.2920873042,12.8241338007,13.1162199023,13.3837310665,13.3276638641,13.325002727,4.4657636905,5.6029343274,13.3365401585,5.2642434762,13.1033586696,7.3290853951,13.3365872997,13.2841043868,13.3365759814,13.3365780396
16,7,11,3.2e-09,0.0862748219,16,Non-elitist,3.2e-09,0.5616254675,0.0862748219,0.7779194528,0.1071620825,3.2e-09,0.4515350212,0.3176822275,0.6018670221,0.4332115952,0.0976930801,0.3762313359,0.120057963,1.1230352418,5.675e-07,0.1570174432,0.05340436,0.2338918408,0.6475828629,0.4273207343,0.8339250751,0.4565532983,0.2630924416,0.3227750566,5.7162522963,2.4719513049,0.4447259272,1.461984727,0.9009484297,4.115931815,2.3819515312,5.7162522963
16,7,12,1e-10,3.2014546068,24,Non-elitist,1e-10,1.5774798815,0.45496403,3.2014546068,0.0015286109,1e-10,0.1181903876,0.317741623,0.42865054,0.0788026479,8.69e-08,0.5078599462,0.2609928284,0.2711627749,1.4666589636,0.8439522179,4.7470928532,1.3755498277,4.7470928532,2.3641310205,1.8315136896,5.8426416813,5.2563413216,5.0902166481,5.1918065183,5.0757003945,6.0692801345,4.4912337404,7.5340314865,7.5340314865,7.5340314865,7.5340314865
16,7,13,0.0,0.2702717916,24,Non-elitist,0.0,0.1192706865,1.5569429286,0.2702717916,0.0,0.0778917969,0.0763156224,0.0616068937,0.0014500423,0.3424204015,0.3595674438,0.6044585263,0.007751512,2.0221407912,0.7962387587,0.0162038828,2.1900777753,0.1979681335,0.5336765998,0.3940449795,0.1855107121,0.3177670379,1.7336770565,0.7262725051,0.1016942228,0.8708582659,1.7973298016,5.1120649721,4.4487003771,9.3164065417,8.967547363,16.5773896824
16,7,14,3.36412e-05,0.8757447338,64,Non-elitist,3.36412e-05,0.0986026608,0.1244925634,1.0463127187,0.473639377,0.0774593915,0.3593727035,2.5609041176,0.8757447338,0.4386796692,1.2277063769,3.36412e-05,4.1155699923,0.5938351915,1.6112948993,0.4204474693,6.6192552356,1.1430624256,3.1978447826,0.8806493926,1.3758707678,1.4379409014,1.0143500447,5.3035900316,1.2404368535,0.8803852208,3.0210372183,1.8421610437,6.0030694962,9.2122142612,11.7775036592,14.3460242513
16,7,15,8e-10,0.6396348143,32,Non-elitist,8e-10,0.7088802202,0.0029597092,0.5532275269,0.6396348143,0.0081975343,0.5842936468,8e-10,0.6037999228,3.7667116203,0.5689760316,5.1004047888,0.9333901553,0.7270958222,0.961889479,1.1016922709,0.766306423,0.7547096095,1.052238596,0.9473281391,0.87397166,0.6682444439,0.6043020949,6.5061508779,1.1466307561,2.1194068421,2.2899354944,3.1861870023,3.3282323081,6.4133520513,5.9693166742,12.2724362136
16,7,16,9.42e-08,0.0112170923,48,Non-elitist,9.42e-08,0.318044087,0.0104794166,0.0769314469,0.009526745,0.635801775,0.0112170923,0.0572832796,0.0972199171,1.4679392396,9.42e-08,1.2450379223,0.0002430844,3.4061804165,1.402162604,1.9690932753,2.090088688,4.0741435367,3.981039972,3.8014643601,2.7198643686,2.9420395014,2.5081330809,3.7380136989,3.7578774558,3.5907097157,3.7614568477,3.7578608295,3.1779435912,3.758020943,3.7578774558,3.7578774558
16,7,17,3.2146e-06,5.1799e-06,40,Non-elitist,3.2146e-06,0.009717746,3.2146e-06,0.0135758978,0.0121477152,5.1799e-06,0.3386097378,0.0131946067,0.0019193822,1.35327816,0.1535546338,0.082358145,0.0937425355,0.2416544448,0.1415887232,0.1336546072,0.1560283397,0.2416544448,0.2416544448,0.2416544448,0.2293312716,0.2341446524,0.2416544448,0.2378467661,0.2416544448,0.22647087,0.2416544448,0.2416544448,0.2416544448,0.2416544448,0.2416544448,0.2416544448
16,7,18,0.0,0.1820155742,64,Non-elitist,0.0,0.2840438051,0.0576393863,3.5e-09,0.651683702,0.3396611755,2.77293e-05,0.064346398,0.1820155742,0.0348945727,3.92892e-05,0.0,0.0,0.0,0.0001824234,0.0153782669,0.0320884438,0.1164312837,0.1035781471,0.1164312837,0.0697979055,0.0624685178,0.0135124354,0.1164312837,0.1120812755,0.1164312837,0.1164312837,0.100422739,0.1164312837,0.1164312837,0.1164312837,0.1164312837
16,7,19,0.0,0.0971799628,32,Non-elitist,0.0,0.2883855571,0.1039104424,0.3140715678,0.0971799628,2.28224e-05,0.0,0.0077517758,0.4154681541,2.4183525969,0.9911571829,1.4840787405,2.2863163073,0.4824956338,2.6897227176,3.2799446892,1.8804253268,1.6731648011,1.7348324295,1.9890487791,1.611955013,3.2905697043,2.1818360589,3.1223595514,4.6141427367,3.4776847257,3.8942452774,2.6577071108,3.673528115,6.097337367,5.9727342808,13.1549584812
17,6,0,6.9855e-05,0.2178854409,56,Non-elitist,6.9855e-05,0.209107631,0.0059702578,9.87043e-05,0.0008945992,0.1692332096,1.3076873805,0.2178854409,0.0727416115,0.0021431783,0.0103675663,0.0013826779,0.0163870786,0.0006295266,0.0007166626,0.0025316294,0.0004104734,6.9855e-05,0.0005996843,0.0013221212,0.0037681084,0.0026451052,0.0026451052,0.0023994814,0.0022815349,0.0022741968,0.0022792655,0.0022787896,0.00228717,0.0022770675,0.0022808225,0.0022759684
17,6,1,0.0003873331,0.1111725192,64,Non-elitist,0.0003873331,0.186331833,0.0005693864,0.2039236314,0.0003873331,0.1372235583,0.2667369544,0.2049731022,0.1111725192,0.0291211738,0.0511113322,0.3875946521,0.4751518914,0.6310116023,0.5311652981,0.2277108093,0.1988258959,0.2039539606,0.227696209,0.5780803998,0.649881249,0.6141278949,0.6463772025,0.7836553653,0.6977790287,0.6512500449,0.7836553653,0.6144243903,0.6333631051,0.6697988672,0.7837828258,0.7987282436
17,6,2,0.0008688192,1.249685757,150,Non-elitist,0.0008688192,2.5098962606,0.0133646755,0.0008688192,0.0013073049,0.1793107443,1.0260801076,0.2684421766,0.0177290939,2.4427794984,1.0392215588,1.38008931,1.3599098047,0.0977990506,1.249685757,0.6259326878,1.1766334998,0.8424727418,0.6630282715,1.1577243501,1.1656173288,1.1562468778,1.1594986944,1.1605673395,1.1610625429,1.1606560115,1.1597802502,1.1597371507,1.1598003967,1.159866217,1.1597770792,1.1597683479
17,6,3,2.5536e-05,0.0037178244,32,Non-elitist,2.5536e-05,0.0023392005,0.0004837421,0.0817496934,0.0037178244,0.0003962425,0.121252452,0.0011157063,0.0594207859,1.9959271373,2.5536e-05,0.0050290506,0.0002074132,0.0011144209,0.0505928972,0.0020550825,0.0196209383,0.0299068033,0.0299068033,0.0299068033,0.0293742199,0.0301542596,0.0183831859,0.0299068033,0.0299308172,0.0299279135,0.0299700474,0.0299690169,0.029941717,0.0299208358,0.0299107529,0.0299068033
17,6,4,0.000102641,0.0692491214,32,Non-elitist,0.000102641,0.04408257,0.0999995921,0.0246565153,0.0692491214,0.0800030154,0.0600949251,0.0069273458,0.0006732456,0.0922638706,0.0199260706,0.0044760294,0.000102641,0.0307157837,0.0067113466,0.0011026311,0.0105961736,0.0073543642,0.006789732,0.007594151,0.0094048902,0.0071608463,0.0075733169,0.007594151,0.0078563733,0.007594151,0.0076299153,0.0076188482,0.0076114075,0.007594151,0.0075987566,0.007594151
17,6,5,0.0001350088,1.5222650465,8,MLSL,0.0001350088,1.5222650465,0.0936532752,0.050430658,0.0204911225,0.0014946588,0.0001350088,0.003004101,0.0001651556,0.0688686679,0.0953168591,0.0192651269,0.0022676618,0.0023205945,0.0200474041,0.0116662374,0.034804022,0.0191525758,0.0405257436,0.0452506915,0.0452541555,0.0452505315,0.0452505315,0.0452505315,0.0452505315,0.0452505315,0.0452505315,0.0452505315,0.0452506203,0.0455315619,0.0454950313,0.0455315619
17,6,6,2.0875e-05,0.0017293808,96,Non-elitist,2.0875e-05,0.0003152373,8.56295e-05,0.0114521989,0.0563189536,0.0048754077,0.251606774,0.0001824215,0.0002821536,0.0016929572,0.0638556094,0.0504675016,0.0017293808,0.020495983,0.0001353631,2.0875e-05,0.0025679034,0.016985529,0.0028652428,0.0046490817,0.0031397733,0.0028716406,0.0026154557,0.0026154694,0.0025562203,0.0024966284,0.0025562203,0.0025562203,0.0025562203,0.0025562203,0.0025562203,0.0025562203
17,6,7,3.12744e-05,0.0086410208,64,Non-elitist,3.12744e-05,0.0154993604,0.0003599985,0.0004611834,0.0013495827,0.0003478469,0.0005202413,0.0006278994,0.0086410208,0.1087433755,0.006096578,0.0024043956,0.0066384165,0.0076455357,4.05678e-05,0.0007455622,0.004038839,3.12744e-05,0.0025616058,0.0063988016,0.0043544173,0.0034893619,0.0036427384,0.0034693712,0.0036011783,0.0034936645,0.0035055095,0.003501545,0.0035189996,0.0034936645,0.0035000075,0.0034936645
17,6,8,6.83517e-05,0.0007331925,72,Non-elitist,6.83517e-05,0.0005407862,0.0496218365,6.83517e-05,1.7275034959,0.0109425299,0.0003747928,0.0003130509,1.6302903905,0.0007331925,0.4307527805,0.4814854295,0.1772111676,0.8967459383,0.2049233499,1.2397520763,0.3975555201,0.2199065917,1.1135841817,0.2695861438,1.0890546907,1.1143376131,1.1143376131,1.1143376132,1.1221618895,1.1224384379,1.1224384379,1.1224384379,1.1224384379,1.1224384379,1.1224384379,1.1224384379
17,6,9,0.000500781,0.000500781,24,Non-elitist,0.000500781,0.0016454935,0.0046258449,0.000500781,0.6785060153,0.032463648,0.6139795258,0.2552509133,0.3564782269,0.3261285922,0.6740079337,0.5164175794,0.424869131,1.2363945014,0.6575928267,0.3594073886,0.318948347,1.0405604837,0.4989870402,0.7984084518,1.0352984894,1.0370336465,1.0370238896,0.5566276364,1.0337786704,1.0368685465,1.0281858869,1.0340130826,1.0281958199,1.0313323971,1.0338776596,1.0337786704
17,6,10,8.0045e-06,3.0551549437,32,Non-elitist,8.0045e-06,0.013849659,8.0045e-06,0.1601831318,3.0551549437,0.0365760798,1.429180486,0.8518055443,1.4244641619,0.0044405673,1.7209765729,0.7910328759,2.2786914183,2.1247972075,2.4172138783,1.389061511,2.9493579817,0.6421455144,2.9493579817,2.3479533844,2.3462269992,2.9493579817,2.9493579817,2.9493579817,2.9493579817,3.0999975428,2.9493579817,2.9493579817,2.9495928999,2.9517169491,2.9540184412,3.2120158671
