fid,iid,rep,vbs_precisions,selector_precision,selector_switch_budget,static_B8,static_B16,static_B24,static_B32,static_B40,static_B48,static_B56,static_B64,static_B72,static_B80,static_B88,static_B96,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,static_B1000,sbs_precision,BFGS,DE,MLSL,Non-elitist,PSO,Same
13,6,11,0.0002733042,0.0005118471,250,0.1367148697,1.1761121657,0.00095755,0.0006754651,0.0007355813,0.000362158,0.0006157143,0.0007056523,0.0004446256,0.0006785658,0.0003475744,0.0002733042,0.0007815856,0.0008019991,0.0007560305,0.0005118471,0.000307045,0.0006689349,0.0006836745,0.0008501212,0.0006917795,0.0006409949,0.0005409001,0.0002773971,0.0008271178,0.000572936,0.0007238143,0.0022149247,0.0192583514,0.0717808998,0.1438619437,1.1761121657,0.0005862973,20.1758554964,9.4966662632,0.1367148697,3.0567768907,0.1438619437
13,6,12,0.0003788563,0.0009364695,100,0.0202655478,0.0949980293,0.0010768521,0.1983778665,0.0007076802,0.0006886032,0.0010377915,0.0007754847,0.0008550851,0.0011609704,0.000797583,0.0007157895,0.0009364695,0.0006902566,0.0004176389,0.0007454303,0.0004416784,0.0005501658,0.000795184,0.0004751526,0.0006093466,0.0007375075,0.0010797747,0.1116188867,1.6883473813,4.6306970012,13.0572291522,13.0572043227,13.0572022719,13.057203337,13.0572027887,0.0949980293,0.0005589201,47.0267678331,112.7578717777,0.0202655478,7.1511470299,13.0572027887
13,6,13,0.0002520415,0.0007204994,96,0.0080412301,0.0184752475,0.8168906206,0.1208880637,0.0010048318,0.0006676198,0.0007722936,0.0009141252,0.0009238667,0.000710573,0.0007820844,0.0007204994,0.0009081231,0.0005890641,0.0006520738,0.000790505,0.0004722667,0.0007897426,0.0011176052,0.0006770971,0.0008425216,0.0005807642,0.0004606132,0.0023117495,0.0053162093,3.3286995966,1.2818103203,3.325119293,3.3279734432,0.0860581675,3.3284126095,0.0184752475,0.0003358853,45.7265640162,48.4539361803,0.0080412301,1.34356648,3.3284126095
13,6,14,0.0002506653,0.0005741357,250,0.0684866419,0.4562421691,0.0008561844,0.0006207476,0.0007546889,0.0010828417,0.0007671954,0.0008637189,0.0002506653,0.0005234585,0.0007642838,0.0004590749,0.001181646,0.0009987888,0.0005531175,0.0005741357,0.0005002905,0.0005666684,0.0011202958,0.0005802281,0.0006084211,0.0015492485,0.0018384943,0.0084705543,0.0797277977,1.237507563,1.2375008917,1.2375015852,1.2374991487,1.2374980591,1.2374981422,0.4562421691,0.000574246,41.2610397963,51.9914355825,0.0684866419,6.4903787615,1.2374981422
13,6,15,0.0002172035,0.0005176097,96,0.0141603197,0.0081237484,0.6920283106,0.0005794247,0.0010559373,0.0005871558,0.0008616258,0.0006217905,0.000483773,0.0002172035,0.0004408716,0.0005176097,0.0006124831,0.0008148501,0.0004439569,0.0007141036,0.0007556097,0.0002181687,0.0005451466,0.0023853824,0.0002229071,0.0007269023,0.0120261392,0.2715216555,3.9714872084,3.971581286,3.9715804333,3.9715801574,3.971579069,3.9715780596,3.9715779151,0.0081237484,0.0005814101,35.1901775735,0.0047496305,0.0141603197,10.1133236355,3.9715779151
13,6,16,0.0003182988,0.0006339032,100,0.0135423678,0.0284778916,0.000702295,0.0005962553,0.0005688635,0.0004724271,0.000979883,0.0006809479,0.0007877992,0.0003923207,0.000410901,0.0004285098,0.0006339032,0.0005078893,0.0006079906,0.0003182988,0.0003781882,0.0007421949,0.000335628,0.0008005725,0.0004483884,0.001950909,0.0006202988,0.0111572014,0.0038128071,0.1695595415,0.0965012611,1.8136526171,0.0582021989,0.747451487,21.2654157271,0.0284778916,0.0005359531,53.2272062021,0.1618867358,0.0135423678,1.4569659004,21.2654157271
13,6,17,0.000170401,0.0003553178,250,12.0535501303,0.2205705023,0.0003850623,0.0009058161,0.0007953777,0.0006321721,0.0006934051,0.0007232911,0.0003128547,0.0004296976,0.000170401,0.000625501,0.0009204407,0.0002490986,0.00055667,0.0003553178,0.0006420888,0.0005339457,0.0009415536,0.000403473,0.0006508892,0.0003399861,0.0013867932,0.0015975754,0.0514775158,0.0681944628,0.5927084312,0.5926997523,0.5926952303,0.5926941967,0.5926937164,0.2205705023,0.0006385282,45.1254208977,1.0480254684,12.0535501303,13.8664556141,0.5926937164
13,6,18,0.000246151,0.000684784,250,0.0703992324,0.0633754594,0.0149357784,0.0006214013,0.0005273632,0.3555677087,0.0003321442,0.0008300584,0.0004724286,0.0005745404,0.0007235299,0.0005423151,0.0007323874,0.0006795824,0.0006393377,0.000684784,0.000637302,0.0007732412,0.0008088867,0.0008369143,0.0005969822,0.0006700087,0.0004735362,0.0008298556,0.1051233546,0.0308363581,1.610499368,13.0989394922,34.7799338277,34.7930221829,34.7929079026,0.0633754594,0.0007474332,56.3062606474,10.2450628252,0.0703992324,19.6180359227,34.7929079026
13,6,19,0.0003588731,0.000490686,250,0.5204191647,0.0791487814,0.0005223965,0.0003588731,0.0086171085,1.1071263866,0.0009412932,0.0009594588,0.7033589984,0.0007234447,0.0005225456,0.0003602719,0.0008229276,0.0008307445,0.0006863874,0.000490686,0.0006620162,0.0005828882,0.0005490799,0.0006206925,0.0007757001,0.0004628083,0.0041188575,0.0004228739,0.0021556677,0.4735614782,0.7958618783,0.7958304668,0.7958299223,0.7958318661,0.7958289643,0.0791487814,0.0009612639,31.1144187992,2.3627043205,0.5204191647,1.4253441676,0.7958289643
13,7,0,0.00029877,0.0014105416,250,0.001173356,0.0007961758,0.001379381,0.0015956072,0.0004964173,0.0078820915,0.00029877,0.0005126282,0.0011029698,0.0009492724,0.1084199168,0.0010203216,0.0013260756,0.0005314062,0.001901517,0.0014105416,0.0014501041,0.0018535806,0.0005066372,0.0008612838,0.0005818149,0.0006720807,0.273150657,0.2732220438,0.2731857034,0.2731794038,0.2731914256,0.2731715376,0.2731626085,0.2731619104,0.2731618069,1.0713685042,0.0014022235,45.2709872443,41.7354235173,1.4800462174,13.8159147243,0.2731618069
13,7,1,0.0001632687,0.0008323023,250,0.158612358,0.0171510178,0.1995058952,0.0003348269,0.0011272125,0.0009967393,0.0006581314,0.0021919947,0.0017084355,0.0007413313,0.0007557672,0.0002301,0.0023978697,0.0019935978,0.0011747822,0.0008323023,0.0015822925,0.0006909568,0.0012520044,0.0008191093,0.0010172008,0.0009343474,0.002552405,0.0019494652,0.0134350455,0.044883713,0.3043330271,0.3043152483,0.3043103425,0.3043129428,0.3043103425,0.0171510178,0.0007683492,36.5926390387,6.2670632462,0.158612358,1.847715942,0.3043103425
13,7,2,0.0001280236,0.0005772992,250,0.1967333264,0.4672557769,0.1937281799,0.0014663332,0.0009633965,0.000638812,0.0014900901,0.0009682914,0.0014966998,0.0003460535,0.0011819828,0.0014411006,0.0013562184,0.0001280236,0.0017116758,0.0005772992,0.002309168,0.0014657244,0.0016175242,0.0008040933,0.000721647,0.0010231834,0.004516343,0.9982161432,0.5110340644,2.4888213902,7.2954565168,7.2954650399,7.295463844,7.2954603953,7.2954569024,0.4672557769,0.0006970997,51.9616582116,5.8215167837,0.1967333264,9.2249737442,7.2954569024
13,7,3,0.0001358589,0.000556289,250,0.0017304439,0.0008495605,1.3033624038,0.0010459666,0.0013159214,0.0009149647,0.0011984573,0.0013783008,0.0011450274,0.0005841619,0.0006824578,0.0008859601,0.0009241877,0.0020761477,0.0018198912,0.000556289,0.0009034742,0.0015239956,0.0022673506,0.0011183053,0.0003320381,0.0019377339,0.0003240092,0.007422041,1.8827952687,1.8828437457,1.882817805,1.8828398451,1.8828128067,1.8828128129,1.882810976,1.9523004278,0.0003402068,34.5691243268,14.9476867311,0.0001358589,2.5462864012,1.882810976
13,7,4,0.0004962106,0.0006802384,250,0.0005018641,0.0074983936,0.1356504884,0.0012631061,0.0016630764,0.0014463125,0.0012985232,0.0006390155,0.0012543319,0.0004962106,0.0007072913,0.0012447731,0.0010556816,0.0007806688,0.0009871523,0.0006802384,0.0014166873,0.0013358435,0.0009973822,0.0008425376,0.0038775328,0.0011324986,0.0016972343,0.0212623935,3.1525803213,9.558576548,9.5585598732,9.5585578222,9.5585599236,9.5585593477,9.5585568796,0.0074983936,0.0012361936,51.5763629034,4.2477168524,0.5744270552,0.8860477148,9.5585568796
13,7,5,3.15839e-05,0.0007308747,100,0.5463685237,0.0010524174,0.0004384695,3.15839e-05,0.0014236856,0.0009508838,0.0004832743,0.0014901887,0.0005095458,0.0014975809,0.0015951889,0.0017224783,0.0007308747,0.0015840425,0.0016312099,0.0007497085,0.0007314558,0.0005626208,0.0010293897,0.0018881837,0.0001376841,0.0054029672,0.0011118676,0.0006203513,0.0152574732,0.7816784236,0.0315302288,0.0465301428,0.0387031065,2.3727613557,20.7957091956,0.615748881,0.0011659876,25.3701095763,19.7512652996,0.5463685237,25.2915195618,20.7957091956
13,7,6,4.69065e-05,0.0011394773,100,0.0296178823,0.0004478762,0.0008351684,0.0004069497,0.0016660011,0.0011160526,0.0022006559,0.0009571532,0.0010012707,0.0006259316,0.0003705483,0.0004517907,0.0011394773,0.0014927866,0.001287273,0.0001107364,0.001208582,0.0020223184,0.0033770984,0.0043574848,0.0046462025,0.0046433772,0.0045708841,0.0044396209,0.0044316989,0.0044544867,0.004438508,0.0044293771,0.0044312974,0.0044298279,0.004429122,0.0177491214,0.0022130737,48.2800269719,20.6094389243,0.0296178823,4.2118926647,0.004429122
13,7,7,0.0001914582,0.0005775154,96,0.0267017486,1.7076578292,0.0602599802,0.0007668261,0.0012821651,0.0012528086,0.0010326932,0.0003593579,0.0010824235,0.0015771344,0.0001914582,0.0005775154,0.0009596834,0.0008978455,0.0013420199,0.0012227226,0.0011960746,0.0018141066,0.000371901,0.0019456015,0.0005171465,0.0050995973,0.0004644266,0.0006198263,0.0612585078,0.578688777,4.7726487454,8.6847067798,8.6847263792,8.6847257912,8.6847263792,1.7076578292,0.0008023577,33.2612520972,6.0190885718,0.0267017486,19.3019869369,8.6847263792
13,7,8,0.0001897313,0.0004677316,250,3.4868952352,0.0005131593,0.000627394,0.001015393,0.0013703933,0.0015065066,0.0004110101,0.001622758,0.0005959836,0.0007717588,0.0005345663,0.0007899733,0.0013870699,0.0015957813,0.0015135831,0.0004677316,0.0008751568,0.0012399526,0.0001897313,0.0006010901,0.0002095375,0.001586702,0.0020153996,0.0298908081,0.1406234891,2.8684690199,2.8684872258,2.8684533047,2.8684368576,2.8684347216,2.8684340422,0.3139489989,0.0006181389,30.1939631223,0.3378809268,3.4868952352,6.6168205557,2.8684340422
13,7,9,0.0004059834,0.0022117743,250,0.000793514,0.0016905154,0.0005941768,0.0014111137,0.0024048523,0.0011563879,0.0013226884,0.0010636109,0.0025479115,0.0020477179,0.0012307305,0.0004059834,0.0011680513,0.0011343033,0.0012227403,0.0022117743,0.0033572605,0.0058962177,0.0085842274,0.0022043885,0.0182447406,0.0190276228,0.0189151144,0.0190075729,0.0190537914,0.0190240375,0.0189678024,0.0189597005,0.0189611044,0.0189624267,0.0189594505,0.6526103922,0.0007137181,51.5574478798,124.0494209045,0.2227924561,13.0119326692,0.0189594505
13,7,10,5.4479e-05,0.0017616926,100,0.4132765431,0.0035062664,3.36793194,5.4479e-05,0.0006943334,0.0011577404,0.0007689346,0.0011647967,0.0006079411,0.0012003793,0.0025083132,0.0023248678,0.0017616926,0.0017489834,0.0011439618,0.0013412758,0.001166188,0.0006225826,0.0008439606,0.0001847604,0.001178747,0.0007489421,0.0026954572,0.0017113559,0.4140941856,0.4141178571,0.4141287858,0.4141191849,0.414125216,0.414116003,0.414113956,0.0035062664,0.0014196119,50.683533961,3.1130768497,0.4132765431,0.8740369882,0.414113956
13,7,11,0.0001882839,0.0014364687,250,0.8413076127,2.2320388819,0.0017138279,0.000681847,0.0004583153,0.0006341539,0.0008191355,0.0013880354,0.0011906914,0.0011125936,0.000926305,0.0004862034,0.001094612,0.0007033235,0.0008379695,0.0014364687,0.0007183995,0.0003536989,0.0014163433,0.001244962,0.0022115837,0.0001882839,0.0047991588,0.0002740305,2.6858662234,5.394791501,5.3948185915,5.3948153413,5.3947990835,5.3948006213,5.3947990317,2.2320388819,0.0012248159,70.3803380359,0.2594335643,0.8413076127,1.4253553187,5.3947990317
13,7,12,0.0002647032,0.0005117238,250,0.2124376437,2.9728971839,0.0007621689,0.0003756698,0.0020765549,0.000990283,0.0004268948,0.0014788419,0.001435502,0.0016104463,0.0007314235,0.0013264997,0.0011990932,0.0015330153,0.0009490262,0.0005117238,0.0010587346,0.0003499625,0.0015731583,0.0002647032,0.0006940948,0.0006761938,0.0033078736,0.0034545213,0.0351824107,8.5054073005,5.8464125163,8.5054450366,8.5054579923,8.5054449479,8.5054433997,2.9728971839,0.0016022883,33.7574507281,16.7834858426,0.2124376437,3.0958757606,8.5054433997
13,7,13,0.0002133184,0.0008606517,250,0.0128475513,0.2786345984,0.0013918258,0.0005763203,0.0015939037,0.0010230053,0.0011335958,0.0008336351,0.0011219651,0.0008008828,0.0016402487,0.0002133184,0.001493213,0.0012827747,0.0018673785,0.0008606517,0.0013911,0.0019118765,0.0017085478,0.0015885125,0.0014153116,0.0012370748,0.0008349825,0.0014783798,0.0005239114,0.001931832,0.0020056034,0.0014107385,0.0159947599,0.2368958454,20.1134960334,0.2786345984,0.0013675443,76.2939711959,10.2466568918,0.0128475513,0.670207683,20.1134960334
13,7,14,0.0003278415,0.0008027716,250,0.5712014507,0.0015052163,0.0003883061,0.0012035324,0.0009697055,0.0014123631,0.0003577051,0.0016348664,0.0003782949,0.0012606353,0.0011263604,0.0014399815,0.0012748831,0.0008317589,0.0009450623,0.0008027716,0.000613658,0.0012975344,0.0003878345,0.0014644789,0.001441776,0.0013186898,0.0003278415,0.001559478,0.0024715118,0.0015305187,0.0009015121,0.0027290426,0.0351954877,0.4780078121,5.0228001105,0.0477885155,0.0007167368,21.0983941018,17.5378275185,0.5712014507,14.4617262377,5.0228001105
13,7,15,0.0004576135,0.0008311475,250,0.0157904008,0.0004576135,0.0007072434,0.0012471335,0.0014554494,0.000676651,0.0006996434,0.0016214724,0.0016903164,0.001639691,0.0006799092,0.0010146963,0.0015788906,0.000818765,0.0011332239,0.0008311475,0.0017975391,0.0009819957,0.000467714,0.0018914899,0.0012569945,0.0070960259,0.944299633,0.1121150156,2.0306825994,10.5455214939,10.202186689,10.5454994966,0.4176953366,0.4000113185,10.54544831,0.04315386,0.00131824,42.7467921422,6.9399492179,0.0157904008,1.3110178578,10.54544831
13,7,16,0.0001760553,0.0014286415,250,0.0031781564,0.0007852074,0.0010566401,0.0001760553,0.0007765409,0.0014612183,0.0009581464,0.0008403424,0.0006188261,0.0011181656,0.0009103081,0.0009876918,0.0017752662,0.0008188815,0.0009493551,0.0014286415,0.0005752384,0.0011366472,0.0016405385,0.0015134552,0.0018209795,0.000991352,0.0008682329,0.0013080688,0.0012519312,0.0006311475,0.0015892839,0.0022891359,0.0092426036,0.0660882856,0.1499877529,1.0566921933,0.0011333075,44.2340886744,5.5335786209,0.0031781564,1.8946421704,0.1499877529
13,7,17,0.0001343595,0.0011464586,250,0.0009642183,0.000873952,0.0001343595,0.0004961887,0.0010404774,0.0015714491,0.0018425161,0.000307699,0.0011403396,0.0004848226,0.0012803133,0.0006554124,0.0008106148,0.0005248081,0.0015286683,0.0011464586,0.0004831331,0.0012319069,0.0011414452,0.0007539669,0.0013692679,0.0028922864,0.0010052904,0.0026109833,5.0312185566,5.0313635204,5.0313567371,5.0313486472,5.031342334,5.0313436403,5.031342334,11.5299606477,0.0007405991,55.5586440356,11.0758718282,7.2115162614,18.4336770858,5.031342334
13,7,18,0.0002556582,0.0005024218,250,0.1135891679,0.0002556582,0.0053158402,1.3104423001,0.0009571814,0.0014494421,0.0004688922,0.0010127375,0.0008196562,0.0011447286,0.0004581126,0.0017148367,0.0015059502,0.0011897905,0.0016868099,0.0005024218,0.0016226247,0.0013858119,0.0022682394,0.0004658353,0.0023148647,0.0004947105,0.0017109787,1.1503062905,1.1502798415,1.1502829828,1.1503042678,1.1502736803,1.1502697958,1.1502654547,1.1502654547,0.2709498309,0.00081907,30.8443984042,18.3820015786,0.1135891679,0.5638474779,1.1502654547
13,7,19,0.0002096738,0.0012435815,250,0.0002096738,0.0013204762,0.00077751,0.0003659574,0.000521526,0.0014613113,0.0002583597,0.0004740434,0.0012275465,0.0013553728,0.0012844757,0.0008845982,0.0008201719,0.0010340339,0.0017023357,0.0012435815,0.0014769299,0.0013103637,0.0027428269,0.000557649,0.0008755086,0.0010137176,0.0136175827,0.7910213859,0.1975348441,10.21843683,36.1643075037,44.7042984582,44.7042921362,44.7042868955,44.7042833139,2.1128993266,0.001475477,54.5886371437,27.9620510716,0.0013128672,3.4267202408,44.7042833139
14,6,0,1.442e-07,3.5053e-06,80,1.05016e-05,2.2072e-06,1.32113e-05,3.58739e-05,6.7058e-06,1.75701e-05,2.56122e-05,1.1756e-06,3.3693e-06,3.5053e-06,1.17477e-05,8.041e-07,5.865e-07,4.0545e-06,2.2837e-06,1.7901e-06,1.8227e-06,1.8763e-06,1.1667e-06,1.442e-07,1.6228e-06,3.127e-06,4.206e-07,1.4412e-06,3.1385e-06,4.00948e-05,4.81883e-05,7.48572e-05,8.12235e-05,7.74937e-05,7.78321e-05,2.2072e-06,2.1161e-06,0.2942503223,4.82179e-05,1.05016e-05,0.0007716137,7.78321e-05
14,6,1,9.85e-08,1.29371e-05,24,1.56505e-05,1.7999e-06,1.29371e-05,3.1717e-06,7.945e-07,9.43e-07,1.6703e-06,1.0597e-06,1.5315e-06,8.9718e-06,6.7433e-06,1.87333e-05,1.39086e-05,1.7712e-06,2.19e-06,3.1936e-06,3.8416e-06,7.13e-07,3.2445e-06,2.5173e-06,3.1464e-06,9.85e-08,1.5593e-06,2.2411e-06,1.05841e-05,6.07787e-05,0.0002117808,0.0002765393,0.0003100589,0.0003178922,0.0003178922,1.7999e-06,8.038e-07,0.0426975581,0.0010483675,1.56505e-05,0.0011631672,0.0003178922
14,6,2,5.92e-07,2.8177e-06,40,3.4371e-06,7.0005e-06,8.7075e-06,9.3162e-06,2.8177e-06,3.4124e-06,6.2494e-06,2.2313e-06,1.0002e-06,4.0065e-06,6.5246e-06,3.8143e-06,1.54e-06,2.245e-06,1.8846e-06,2.5417e-06,3.3673e-06,1.1028e-06,3.0015e-06,1.3435e-06,2.3864e-06,3.1251e-06,2.2727e-06,1.6444e-06,3.2688e-06,0.0001545496,0.0001432013,0.0001489051,0.0002558659,0.000199502,0.000230402,7.0005e-06,3.2923e-06,0.1619035146,0.0002321746,3.4371e-06,0.0005134655,0.000230402
14,6,3,1.817e-07,1.79677e-05,24,1.40395e-05,5.7242e-06,1.79677e-05,2.10973e-05,3.3028e-06,9.6218e-06,6.1053e-06,1.23017e-05,3.348e-06,3.99925e-05,2.17308e-05,3.1885e-06,2.7259e-06,1.1874e-06,1.817e-07,1.3315e-06,1.6668e-06,3.2816e-06,2.1045e-06,3.1304e-06,3.4757e-06,1.9681e-06,1.9961e-06,1.9898e-06,1.25723e-05,2.55949e-05,2.31885e-05,8.40599e-05,0.0001155127,0.0001179844,0.0001155127,5.7242e-06,2.7197e-06,0.0758272109,0.0005546392,1.40395e-05,0.0020221766,0.0001155127
14,6,4,1.837e-07,2.6434e-06,450,4.99939e-05,2.16523e-05,7.5233e-06,1.2748e-06,3.5398e-06,3.0016e-06,3.673e-07,5.7587e-06,2.8563e-06,1.4319e-06,2.5418e-06,3.0518e-06,2.4131e-06,1.3851e-06,3.4916e-06,3.2686e-06,3.7899e-06,1.4902e-06,3.8977e-06,2.6434e-06,7.9703e-06,5.0235e-06,9.973e-07,2.0541e-06,2.5872e-06,1.68328e-05,1.56964e-05,5.33e-05,0.0001490384,0.0001229068,0.0001149984,2.16523e-05,1.5288e-06,0.0674184375,0.0001450764,4.99939e-05,0.0035205681,0.0001149984
14,6,5,2.894e-07,1.0935e-06,80,1.3666e-06,5.2174e-06,2.0337e-06,8.231e-07,5.7867e-06,3.292e-06,3.8965e-06,8.228e-07,1.0817e-06,1.0935e-06,1.9211e-06,1.0871e-06,1.7882e-06,2.6114e-06,7.689e-07,1.9366e-06,2.5643e-06,3.8905e-06,1.0496e-06,1.0403e-06,1.3674e-06,6.985e-07,1.1398e-06,9.86e-07,4.8256e-06,4.39273e-05,6.29662e-05,0.0001987719,0.0002118526,0.0002051983,0.0002000797,5.2174e-06,2.2849e-06,0.0757975921,0.0005954991,1.3666e-06,0.0006276723,0.0002000797
14,6,6,3.899e-07,3.4999e-06,450,9.217e-07,5.7641e-06,2.4587e-06,1.5774e-06,8.4103e-06,3.2762e-06,3.7138e-06,1.4544e-06,3.3142e-06,3.305e-06,3.7517e-06,9.747e-07,1.3301e-06,3.4335e-06,1.5142e-06,3.5532e-06,2.445e-06,1.583e-06,1.5529e-06,3.4999e-06,1.3219e-06,1.5637e-06,2.8293e-06,2.3818e-06,3.0748e-06,1.08413e-05,1.23344e-05,1.32783e-05,1.37161e-05,2.23038e-05,2.23038e-05,5.7641e-06,1.3873e-06,0.0466850764,0.0001053215,9.217e-07,0.0024548274,2.23038e-05
14,6,7,1.944e-07,1.7534e-06,24,1.0489e-06,2.3106e-06,1.7534e-06,7.625e-06,6.199e-07,1.4979e-06,1.2941e-06,2.5393e-06,4.718e-07,1.2777e-06,8.687e-07,1.2599e-06,1.944e-07,1.5751e-06,1.0011e-06,1.7233e-06,5.162e-07,1.745e-06,3.3856e-06,1.7312e-06,5.001e-07,2.978e-06,2.806e-06,2.4712e-06,9.392e-07,7.0066e-06,8.915e-06,1.63823e-05,0.0001033955,0.000120083,0.0001155194,2.3106e-06,2.429e-06,0.0460349572,0.0021086057,1.0489e-06,0.0041107193,0.0001155194
14,6,8,2.986e-07,3.7631e-06,40,6.8482e-06,1.617e-06,7.2388e-06,7.09643e-05,3.7631e-06,5.2888e-06,2.7408e-06,5.3617e-06,8.4006e-06,3.2129e-06,3.64918e-05,5.4871e-06,2.9324e-06,1.8915e-06,8.147e-07,2.986e-07,2.16e-06,3.5406e-06,2.1903e-06,7.154e-07,9.595e-07,4.987e-07,2.5965e-06,2.1908e-06,1.504e-05,4.75577e-05,3.90778e-05,0.0002166738,0.0002097102,0.0002186608,0.0002166738,1.617e-06,3.0431e-06,0.0366517552,0.0003385284,6.8482e-06,0.0028581348,0.0002166738
14,6,9,1.424e-07,1.06138e-05,16,3.0669e-06,1.06138e-05,4.1669e-06,5.2431e-06,3.3286e-06,1.4459e-06,1.0049e-06,1.5954e-06,1.5667e-06,1.5769e-06,1.583e-06,1.0328e-06,1.6193e-06,1.424e-07,1.2224e-06,1.9636e-06,2.3818e-06,2.6166e-06,6.519e-07,1.1518e-06,2.1213e-06,1.1843e-06,1.2143e-06,3.0268e-06,2.51914e-05,1.95828e-05,1.69312e-05,3.02379e-05,4.09072e-05,8.02976e-05,6.44923e-05,1.06138e-05,2.0005e-06,0.0861022726,0.0003336598,3.0669e-06,0.0011677474,6.44923e-05
14,6,10,2.76e-07,8.321e-07,450,5.9722e-06,1.9631e-06,1.10762e-05,3.3158e-06,3.5208e-06,3.5944e-06,2.8562e-06,3.0448e-06,9.0844e-06,1.6283e-06,3.354e-06,3.4042e-06,3.5694e-06,4.292e-07,2.4575e-06,2.1408e-06,4.7456e-06,4.63e-06,1.5677e-06,8.321e-07,1.5844e-06,2.7603e-06,1.465e-06,8.979e-07,6.655e-07,4.2928e-06,3.9269e-06,2.3318e-06,3.83278e-05,3.98572e-05,3.83278e-05,1.9631e-06,2.9956e-06,0.1298191107,0.00027739,5.9722e-06,0.0013848792,3.83278e-05
14,6,11,1.087e-07,3.2815e-06,88,1.5412e-06,3.2701e-06,4.3843e-06,3.2558e-06,3.1456e-06,4.712e-07,5.2056e-06,2.351e-06,2.7433e-06,1.485e-06,3.2815e-06,3.2932e-06,2.304e-06,5.4486e-06,2.0942e-06,1.5943e-06,1.1204e-06,3.0754e-06,3.802e-07,9.768e-07,2.8837e-06,9.857e-07,3.4358e-06,1.0395e-06,1.3625e-06,1.1562e-06,6.1888e-06,1.65792e-05,4.40319e-05,3.9817e-05,2.60922e-05,3.2701e-06,1.268e-06,0.107497773,0.0004094162,1.5412e-06,0.0008935086,2.60922e-05
14,6,12,4.769e-07,1.66411e-05,32,2.39779e-05,3.7281e-05,8.72839e-05,1.66411e-05,2.3651e-06,3.34773e-05,2.7949e-06,3.66717e-05,6.1669e-06,3.4328e-06,3.5086e-06,3.2329e-06,1.62726e-05,3.2745e-06,2.956e-06,3.1829e-06,4.827e-07,1.7473e-06,4.0329e-06,3.3811e-06,2.1027e-06,5.385e-07,4.769e-07,1.9386e-06,5.6553e-06,0.0003571898,0.0004809303,0.0006677098,0.0006595418,0.0007280497,0.0005946396,3.7281e-05,8.976e-07,0.0272523849,0.0001385145,2.39779e-05,0.0020665232,0.0005946396
14,6,13,3.634e-07,5.201e-07,24,2.5546e-06,2.5783e-06,5.201e-07,1.8756e-06,1.86074e-05,2.4907e-06,1.5191e-06,3.427e-06,5.0403e-06,6.845e-07,3.0514e-06,2.0619e-06,5.062e-07,2.6604e-06,1.3906e-06,9.958e-07,2.9764e-06,3.5583e-06,3.5419e-06,9.525e-07,1.1566e-06,8.203e-06,1.7669e-06,3.634e-07,1.6773e-06,3.2269e-06,2.4483e-06,1.729e-06,7.2131e-06,1.87383e-05,1.69284e-05,2.5783e-06,1.6264e-06,0.1321512335,0.0008230129,2.5546e-06,0.0002829397,1.69284e-05
14,6,14,2.169e-07,2.1583e-06,72,2.34901e-05,1.6318e-06,7.9715e-06,9.8921e-06,3.7808e-06,1.02047e-05,2.3628e-06,1.92966e-05,2.1583e-06,1.2543e-06,9.034e-07,5.3548e-06,1.8308e-06,1.0887e-06,8.87e-07,2.5407e-06,1.5456e-06,1.035e-06,2.7776e-06,7.7362e-06,2.7197e-06,2.169e-07,8.164e-07,1.79113e-05,6.4269e-06,4.0751e-06,4.83344e-05,2.26181e-05,0.0002670584,0.0002620421,0.0002620421,1.6318e-06,2.1067e-06,0.065423226,0.000187271,2.34901e-05,0.0012816204,0.0002620421
14,6,15,6.603e-07,1.7349e-06,88,9.90722e-05,3.6786e-06,9.1115e-06,7.9136e-06,7.7629e-06,6.603e-07,1.8689e-06,4.1863e-06,4.4226e-06,4.5249e-06,1.7349e-06,1.22312e-05,1.1436e-06,3.6566e-06,3.3318e-06,1.2169e-06,2.5776e-06,3.6767e-06,3.7304e-06,5.0576e-06,2.9335e-06,2.7385e-06,8.0218e-06,7.9114e-06,4.5217e-06,5.1772e-06,4.4718e-06,1.09156e-05,1.57769e-05,2.60292e-05,2.844e-05,3.6786e-06,1.5179e-06,0.0947343524,9.04793e-05,3.3124e-06,0.0008406417,2.844e-05
14,6,16,1.967e-07,2.7496e-06,450,2.2148e-06,1.459e-06,3.1235e-06,4.3912e-06,4.4626e-06,4.873e-07,1.6634e-06,2.95e-07,1.5895e-06,3.3551e-06,1.0249e-06,4.643e-06,9.003e-07,5.6403e-06,1.4767e-06,1.36305e-05,1.1257e-06,2.8109e-06,6.2551e-06,2.7496e-06,1.1261e-06,2.3402e-06,1.2914e-06,3.4085e-06,3.1676e-06,1.09297e-05,1.31456e-05,1.07629e-05,3.10919e-05,3.84948e-05,3.82586e-05,1.459e-06,2.3301e-06,0.1233553316,4.55091e-05,2.2148e-06,0.0012953642,3.82586e-05
