fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000
16,3,5,4,1.1066608271694618,0.8164899301535078,2,0.0725287247844733,187.04250971462264,2.5059870764082626,7.303318956087094,2.9143482122639943,0.098031541622372,0.1346711558739668,3.198703351396904,0.6141378128441843,0.1299999999999999,0.3716666666666667,0.3497757847533631,0.30625,0.4304166666666667,0.7115198451113262,0.3854166666666666,0.355,1.0856807511737088,0.5162860420330395,0.3854272297335067,0.6845275948576212,0.6311560418942339,0.5642469693734876,0.3986859118801812,0.4617550942444159,0.5830291838677485,-1.3208731619711938,-1.6782080916894822,-0.8614575338004482,-1.0071987322110956,-0.9932341414248688,-1.3706059168003133,-1.2268491077981047,-0.9504228805130556,0.7811425561326386,2.507507507507507,22.199661191199525,1.5065065065065066,0.6466666666666666,0.8779792130288078,0.8502968365301322,0.9485011714588012,0.2205969790657273,-0.4246858310529148,0.2779849478,18.0,1.5949329218,0.6028311146,0.6199834248,0.07881022,0.4660044739,0.075081074,0.2912739043,0.3843794471,3.8819325991,10.2776660058,26.1732433125,1.5981116509,0.524351017,0.9759515654,1.6156767662,1.5981116509,0.8487465144,1.5981116509,7.2191287383,3.4760983691,2.6241331935,5.1833563544,5.4369543869,6.8823392645,6.2233841054,10.7422798983,13.7745967863,16.0559834157,17.5110389541
16,3,6,4,1.4104467965582632,3.2173389311187366,3,0.198628740389587,177.76103509823136,0.340532241508674,14.345674824780634,42.12721462503639,0.4055313018821496,0.4400690763320239,13.392262012478644,0.6728569987169963,0.1175,0.1458333333333333,0.8057142857142858,0.3020833333333333,0.1320833333333333,2.2870662460567828,0.295,0.1954166666666666,1.5095948827292114,0.1501986227562114,0.1296548695052594,0.1592604194786521,0.2310525864557884,0.150266154796498,0.1353810456646501,0.1581927599752803,0.2316973455246662,-3.01922114427122,-3.0922101224712053,-2.9870258937078265,-2.731958728209179,-2.6704498115112667,-2.7172290908113026,-2.645538950981128,-2.4145368463414543,0.8599341487288975,2.027027027027027,11.643031329208757,1.3263263263263256,0.6066666666666667,0.8540039323500606,0.8694290053816024,0.9457676565635056,0.1713595408835957,-0.3961316997679562,0.3265645602,18.0,1.1506349499,0.4949531994,0.5600403213,-0.0320763133,0.2359728321,-0.0208011538,0.263112084,0.3136451615,27.5062421314,6.4835733502,17.417038175,0.013712157,0.009313441,0.0031622887,0.004808347,0.0076156648,0.010944814,0.010464487,0.0125597054,0.013331944,0.0133832515,0.0136890773,0.0137112075,0.0137112076,0.0137112077,0.0137112075,0.0137112077,0.0137112839,0.013712157
16,3,7,4,1.318274650735798,2.37092712739367,2,0.2537789331922612,223.90253943992016,0.3409636309043757,13.76193851389751,40.3618957171332,0.3190358048557985,0.3027645849667661,44.46190280078861,0.4118544853196386,0.105,0.1391666666666666,0.7544910179640719,0.2695833333333333,0.3033333333333333,0.8887362637362636,0.3233333333333333,0.2475,1.3063973063973064,0.069858835628517,0.1473907949481843,0.1765038715489404,0.4756322638422989,0.0838975943264842,0.1417869146461105,0.1687101826998417,0.3066226996722304,-2.999485666094772,-2.74946340114026,-2.65558060215792,-1.690962155653425,-2.533405247073277,-2.3733171314445176,-2.2988630659019904,-1.9174774348075465,0.8408430346632207,2.167167167167167,14.00058382468096,1.4264264264264266,0.6333333333333333,0.8632804680754045,0.8642358436322837,0.9523949438965236,0.1878087738520906,-0.4788426070958556,0.2738582315,18.0,1.2060809628,0.5168914989,0.9103748575,-0.1921511122,0.4817398938,-0.1025738988,0.4277024652,0.8287823812,34.5173708589,6.4545326884,15.6328082808,2.6655860615,2.7657392591,3.0486816692,2.9466499633,2.9295634095,2.7416074496,2.9140107187,2.8510665543,3.389135875,3.5308727703,4.4024563509,3.5188313629,4.4737122629,4.0719084265,3.6111357518,4.4735355028,4.4736643988,4.4737122629
16,3,8,4,1.2589848183130108,0.6130257378721722,2,0.0832562495655995,171.70146976571706,1.858307500933876,13.860956200885584,7.458914196880703,0.1497662875738722,0.3011031331936225,62.37981090082447,0.8764517735850967,0.105,0.1929166666666666,0.5442764578833693,0.2754166666666666,0.2191666666666666,1.2566539923954372,0.3429166666666667,0.2033333333333333,1.686475409836066,0.1196974391785392,0.1554246167787993,0.2308343293345449,0.222761514749886,0.1502658993743865,0.1943338092679743,0.2024031686664287,0.2298800607262775,-2.068986133279505,-1.985016100331772,-1.8077797085088985,-1.82675334572814,-1.4370888681159095,-1.3625602565154291,-1.3489131796759712,-1.302443659763143,0.8638491238976224,2.167167167167167,16.835508029612008,1.4464464464464466,0.6266666666666667,0.8130428331017353,0.8672270286936214,0.9654370402868018,0.1960630578213767,-0.4108112817269185,0.2028382737,18.0,1.2308390609,0.5074920417,2.0320355942,-0.0811021745,1.3324450132,-0.0421320144,0.954668976,4.129168656,45.5679083754,6.7987277594,18.0845276794,1.9821264959,0.2873281807,1.1343613875,0.0687674988,1.9435543402,0.5640953734,0.2326103996,1.9245186668,1.3090216172,0.1803754435,0.9595814176,0.4837541505,1.9817633142,1.9817634571,1.9794882386,1.9817676392,1.9820683301,1.9821264959
16,3,9,4,1.2195529703362529,2.055546036674889,2,0.0784430816498669,189.46378453529493,1.6251677865074137,13.672506802444646,8.412981672389478,0.1259505218802433,0.1586795012046672,938.0370729411164,0.3265902303262206,0.105,0.1454166666666666,0.7220630372492838,0.25625,0.2308333333333333,1.1101083032490977,0.4258333333333334,0.3675,1.1587301587301588,0.1170488920117199,0.1265916225968803,0.1855048975750146,0.3586239435275125,0.1110545796461421,0.1456599867897562,0.1475246326128991,0.3041967500309018,-3.412896229771987,-3.376010439674246,-3.148291269000683,-2.4791292577776947,-3.1642310727851912,-3.041051964076112,-3.0344146946575017,-2.476735031967125,0.8166939070515238,2.187187187187188,16.07704421673822,1.4664664664664666,0.6066666666666667,0.8362285316398476,0.8567040838114586,0.9211801116975974,0.1994763322818999,-0.4909537399232955,0.3120367243,18.0,1.2042897111,0.5005272488,1.1586222019,0.0543551209,0.7712510391,0.0354808296,0.5443313464,1.3424054067,30.2923843448,6.4797509147,16.3632708987,0.6169558131,0.4915502014,0.3679059333,0.4570869415,0.5683424186,0.7677333647,0.751401298,0.7756973756,0.8116820423,0.5854319066,0.8222673487,0.941206318,0.734585116,0.8821813599,1.003691578,1.1277177891,1.128313404,1.128313404
16,3,10,4,1.0432389585896242,0.3469864233105277,1,0.1773539419776193,168.9134194662977,1.1005706955629109,15.873496041750393,14.422968107134226,0.3186092852183531,0.2086680074783028,17.07896450090927,0.7783438154350332,0.11125,0.3529166666666666,0.3152302243211334,0.2625,0.3254166666666667,0.8066581306017926,0.25375,0.3091666666666667,0.8207547169811321,0.1654841549362909,0.2124937859673114,0.3981239170202693,0.4023551213921482,0.2541364566256913,0.3142171244288675,0.318100313575024,0.3989896171897428,-1.923315276794384,-1.8149718078797503,-1.3871485748047196,-1.3773968845812077,-1.234336441388233,-1.1349083913766984,-1.1284820659255042,-0.994617613027774,0.8213994590799951,2.287287287287288,22.199661191199525,1.566566566566567,0.56,0.8771435137978327,0.8657246172315429,0.9685091319110968,0.1940297356411939,-0.3829734115955014,0.286768035,18.0,1.4061228597,0.5756542364,1.4316200203,-0.1783110347,0.706477375,-0.0801703106,0.6725882276,2.0495358825,30.8578585746,6.1079528046,16.5441690507,2.0553924576,0.8791761366,1.5346632146,2.0824461786,2.3671309806,2.1587298119,1.2792195987,1.2792195987,1.2792195987,2.2167083913,2.0533280288,2.2778241388,2.9209173054,2.4012333352,3.3052055009,3.306033277,2.9305330098,3.306033277
16,3,11,4,1.0776293286729173,1.1106518561462124,2,0.0282832860331635,170.2945178425527,0.0499956806113321,9.7261412083513,194.53963001249232,0.0777483667914529,0.1614745371649703,6.44504034851798,0.7994552316543577,0.1175,0.1266666666666666,0.9276315789473686,0.28125,0.21125,1.3313609467455625,0.3658333333333333,0.2558333333333333,1.4299674267100977,0.1132076047186076,0.1392673470544764,0.1878859758285863,0.2787381718448224,0.1489978349850625,0.1823666229573823,0.2259542838377721,0.2719926080761124,-1.997724136602732,-1.9390179765871245,-1.8294922198176973,-1.6248246721360269,-1.5719746478389205,-1.510335687471906,-1.4298203836578784,-1.3447782045579126,0.846506960943884,2.347347347347347,14.66108684046983,1.5265265265265269,0.6266666666666667,0.8689249161100987,0.8621458594165412,0.9363806601701092,0.1932888912311816,-0.4367362660072471,0.236304619,18.0,1.1784345534,0.5057018323,2.1597052241,-0.3002584216,0.9467988222,-0.1428545484,1.0146493401,4.6643266552,42.0190233021,5.9915952026,16.3091580862,0.0578914211,0.1447306996,0.0481404293,0.0345195608,0.1346952555,0.1870619168,0.0820909405,0.1721486112,0.2154239885,0.1974449044,0.28408256,0.284082454,0.2773040526,0.2879594263,0.2875982447,0.2880003541,0.2887877243,0.2892011968
16,3,12,4,1.0357596124132618,0.4634430911162033,1,0.0351910208347954,161.88060961131217,1.705508144783427,7.610619458238176,4.462376495542685,0.0530224158052687,0.1579415493397988,45.4451110718897,0.6942262146683376,0.11125,0.08625,1.289855072463768,0.2883333333333333,0.2774999999999999,1.039039039039039,0.3308333333333333,0.3545833333333333,0.9330199764982374,0.085746410357347,0.1233201318064586,0.1439864191414634,0.4029787090867778,0.104314802525539,0.1386821236424966,0.1613548213927782,0.2220894086664648,-2.9694509792417616,-2.8474133682169787,-2.780290276922136,-1.9390959762305973,-2.485009160502041,-2.3896596916949604,-2.326756049029424,-2.158252643859858,0.8178274360921376,2.287287287287288,17.232630891242025,1.4664664664664666,0.6,0.7914666419203377,0.84241360954538,0.9357173575123336,0.2001167080694132,-0.3901721146639781,0.2960425402,18.0,1.2706234759,0.5335427727,1.5175259153,0.6002065577,0.5132777715,0.1943222925,0.7129476057,2.3028849035,29.8575481812,6.4685725425,16.6630792103,0.0049124561,0.0055410352,0.0917634364,0.0029973425,0.0229789442,0.0284536934,0.0200508952,0.0138643089,0.095517732,0.0877612529,0.0489529012,0.0955783238,0.0459677826,0.0955783995,0.0585592606,0.0955783713,0.0955783959,0.0955787526
16,3,13,4,0.9584053168700328,1.306387828326386,2,0.0087915837052595,161.69627415696348,1.928813866146709,5.953284164411005,3.0865000863479826,0.0728009553860616,0.13130849107721,5.823512910850131,0.5955436442997533,0.1362499999999999,0.0925,1.4729729729729728,0.29375,0.265,1.1084905660377358,0.3504166666666667,0.4008333333333334,0.8742203742203742,0.0844276512430844,0.0834739896454203,0.1223584228039931,0.3444054259360906,0.0976421073365171,0.0976421073365171,0.1315932139193615,0.202477287506671,-2.7924416063681687,-2.7953502179348333,-2.676754992620892,-1.999524743195725,-2.480095993496432,-2.480095993496432,-2.3867826816769444,-2.191960529251716,0.832528961021284,2.467467467467467,18.04561160805875,1.5265265265265269,0.58,0.8297739405351421,0.8438773504099312,0.951406263240516,0.2017031334207304,-0.457719303872223,0.2248090864,18.0,1.3593362651,0.5362974688,0.8512867344,0.0419231468,0.6993118599,-0.0438146322,0.3999423225,0.7246891041,41.8893518602,6.1234390535,15.3947086397,0.0888342206,0.0961073496,0.0997026976,0.1334607741,0.109074039,0.109778119,0.1138040634,0.1231649704,0.1311271645,0.1315258433,0.1328765006,0.1328766716,0.1334605876,0.1334606717,0.1334605652,0.1334606136,0.133460758,0.1334607741
16,3,14,4,1.17940357750577,1.6702872921332863,2,0.1227331461469679,186.79647009505155,1.9594307059100065,10.016337767785275,5.111861183747987,0.2351746042540385,0.1056812967933672,4.01732817811685,0.4190670849099552,0.105,0.1391666666666666,0.7544910179640719,0.2966666666666667,0.3575,0.8298368298368298,0.3541666666666667,0.4004166666666667,0.8844953173777313,0.0914378848150836,0.1535526632195925,0.1775420318211504,0.4662012446470359,0.0984797233797542,0.1804998137885652,0.1911700412644282,0.3015833755829225,-2.908407690198956,-2.709571423346788,-2.632778804594917,-1.7087487791313156,-2.580846247335977,-2.346041498039245,-2.3154950785593176,-1.9994069694820165,0.8344978366351604,2.387387387387387,16.835508029612008,1.5265265265265269,0.66,0.853121733397885,0.8524584264370276,0.9418044998285972,0.1941051951706039,-0.4286168726677336,0.3104244384,18.0,1.3974237781,0.5449901385,1.3445771485,0.3677329339,0.6866048957,0.1427382086,0.6316946874,1.8078877082,28.2017433789,6.897398415,17.595761401,0.6040070845,0.4498735207,0.6238915748,0.7638349133,0.5165502714,0.9260920304,0.9865348495,0.9429669614,0.7015011868,1.0448317927,1.1692467027,1.2887579313,1.2953662698,1.3192000651,1.3192185811,1.3192001761,1.3198590638,1.3198590638
16,3,15,4,1.6424287242807003,4.097893741866427,2,0.0926669594683589,179.6442032748086,0.8580644472540997,8.951382848799295,10.432063555884062,0.2297563778711679,0.2359328983977466,7.508631396415127,0.6232807761879291,0.11125,0.16625,0.6691729323308271,0.25625,0.185,1.385135135135135,0.3866666666666667,0.3154166666666667,1.225891677675033,0.1529675303116963,0.2265182146276075,0.3171865638053063,0.4360462946236177,0.195949894439216,0.1982076546296024,0.3060015018335007,0.4504045846865402,-2.25722349744422,-2.061221173056265,-1.819602657164318,-1.5028580376791696,-1.8303858731637288,-1.8252461781013272,-1.5798580688635635,-1.2511305914743902,0.862249053525516,2.267267267267267,17.629753752872038,1.4864864864864866,0.5933333333333334,0.8327401892273696,0.8798262993157918,0.970072427031937,0.175917023733366,-0.4573432370628641,0.3626166304,18.0,1.325768464,0.5260443368,1.3548790731,0.3288435901,1.0968434442,0.2384883442,0.6365346261,1.8356973027,18.5155518796,7.2028803763,17.6605458937,0.5695510174,0.4210950238,0.4040138293,0.4521534788,0.5358379017,0.417766937,0.5591985441,0.5545505434,0.5677598745,0.5673400024,0.5672949944,0.5672571668,0.5672571751,0.5672571736,0.5673005885,0.5681088045,0.5695097681,0.5695510174
16,3,16,4,1.5742207569387203,2.9962963755260343,2,0.1192748686738739,185.1058634169068,3.186949183296962,8.910648288080077,2.7959806622526173,0.1363419780729955,0.1659159402180424,26.31174966443041,0.8673176122059254,0.105,0.1858333333333333,0.5650224215246636,0.25,0.14625,1.7094017094017095,0.2920833333333333,0.0908333333333333,3.21559633027523,0.0493975026531743,0.0773516796028443,0.107661258542926,0.1338390434569777,0.0720489818431458,0.1052092804938667,0.1495982515727194,0.1711790515478544,-2.4498489537446946,-2.377806736998912,-2.2996942867770285,-2.23223010573181,-1.7240369330157004,-1.6624285307778033,-1.5799584175270929,-1.539863525153293,0.8298128999147274,2.267267267267267,16.07704421673822,1.3263263263263256,0.6133333333333333,0.8110322734673858,0.8555975625323757,0.9543131020893608,0.1854073864578059,-0.3878053769318752,0.1569232394,18.0,1.2852418294,0.5099068747,2.106220557,-0.1064422037,0.8851673923,-0.0213043017,0.9895217525,4.4361650347,53.4646965707,8.6949710606,20.8110744666,0.0420858994,0.1692640918,0.0552474024,0.0859982548,0.0859982548,0.0859982548,0.0446162538,0.0859982548,0.0859982548,0.0859982548,0.0859982548,0.3113663654,0.3391928994,0.3545480211,0.3670120477,0.347602623,0.3677841588,0.3677858206
16,3,17,4,-0.1158895436082385,-0.9864357564980732,2,0.0264771110772432,231.16708979873968,0.8746965053657276,5.5001376214712,6.288052584789377,0.0618318686738829,0.1780957238959626,1.2526573145995787,0.4849586654392636,0.11125,0.1920833333333333,0.579175704989154,0.2495833333333333,0.22625,1.103130755064457,0.38125,0.1895833333333333,2.0109890109890105,1.3593285675247224,1.5540848943675298,1.698558121165883,1.694994677489114,1.848223606668376,1.8374131762471344,2.0149402752865746,1.999947723039436,1.0374167915325652,1.5996973948136612,2.0168057601183267,2.006517748977364,1.9362560839616645,1.911578909795777,2.3168233793918347,2.28259959656568,0.712949479953584,2.967967967967968,29.27294835042819,1.7867867867867866,0.6466666666666666,0.8712123929173354,0.8340138920031597,0.9509706006623088,0.2279113157215744,-0.328455913849704,0.0508593379,18.0,1.4410098623,0.5474088995,0.002224428,0.000461389,0.0003380731,6.43775e-05,0.0010450567,4.9481e-06,-8573.9364779055,181.1933520571,355.0854278261,3.3864382898,0.6479047505,0.6265063608,3.1290018219,2.3591374483,0.6113923847,2.9337603198,5.3137832978,2.0002589039,0.5960450499,3.5598769929,3.2135261591,6.2838736009,6.8929131324,8.6924448319,6.109487403,13.3835493649,28.8101030507
16,3,18,4,0.8279283216208458,0.3706400021421099,2,0.0371435701306048,186.50709094647829,0.1259804279258976,8.05476803768238,63.93666199022784,0.1060284381619849,0.088745689566182,8.910518732024418,0.3465753089931022,0.11125,0.2045833333333333,0.5437881873727087,0.2625,0.30625,0.8571428571428571,0.4462499999999999,0.5054166666666666,0.8829348722176421,1.253638319178457,1.3458665815501012,0.9992265467135628,1.2831742752777875,1.610313348341703,1.5500694330942053,1.2160800908155347,1.3369580531326437,0.6280968572834618,0.8564861713901628,-0.0019153398431286,0.7012381762408673,1.2069377660991956,1.0878011673545545,0.4273136460410471,0.6663583567720863,0.806364896601298,2.627627627627627,25.49214654451421,1.6066066066066067,0.5933333333333334,0.8174014504585878,0.8204810050441826,0.9468222709999524,0.2058305286245211,-0.4590125130540774,0.0550184915,18.0,1.2188951908,0.4826570932,0.0038776309,0.0008524684,0.0005304693,0.0001164874,0.0018217466,1.5036e-05,-5052.0866010446,148.262298738,298.2311037972,2.8941685813,2.0494010096,3.5698479675,0.856484471,3.8167923299,3.7225854333,4.4667361266,4.4158280859,4.7754938715,7.2117934777,5.7494557191,4.754305316,3.9078684171,7.4568724394,9.9472972118,12.3230695223,11.848118339,24.3108384619
16,3,19,4,1.3323466774746069,1.9036229442681456,2,0.0547875975211775,198.3939784211058,1.790839854696333,6.878421098357266,3.840891233417194,0.1766781781305525,0.084323602885148,1.7490941713622588,0.5247043998935665,0.105,0.3054166666666666,0.3437926330150068,0.25625,0.3504166666666666,0.7312722948870392,0.39375,0.4208333333333334,0.9356435643564356,0.3327704286262233,0.3577554490285961,0.4467490656604478,0.644715045017235,0.36324845558082,0.4552220630468186,0.4675217657199759,0.4944316722486827,-2.157986598928665,-2.0771788207433133,-1.7893513018185745,-1.149080023649434,-1.7376686897937077,-1.4866765102194537,-1.453111129159541,-1.3796751046535274,0.8325180765460386,2.3673673673673674,13.685210621465206,1.566566566566567,0.6266666666666667,0.7780847306789475,0.8174622861433009,0.8973928204374485,0.2227446384814747,-0.479505891518069,0.2620396642,18.0,1.3224217936,0.5153596605,0.7680106021,-0.0515672789,0.4621623673,-0.0036953249,0.3608184311,0.589840285,15.7026426703,10.4926428674,27.7039467288,0.071304093,0.5303753646,0.4892882445,2.8579683724,0.053006561,2.6401169847,3.2262037317,3.6771660351,1.1113670613,3.7370073901,0.6935041944,1.7156675474,5.4405836546,1.7876791062,4.6520519688,6.174207031,6.2307910389,6.2307910389
16,4,0,4,1.2207955727692972,1.5757746672302666,1,0.2283266308379875,-406.44765960783656,0.732477714430683,9.839480607193469,13.433146720158147,0.368569906052744,0.3051267355968727,5.311044271925906,0.5231363040455028,0.105,0.1995833333333333,0.5260960334029229,0.2170833333333333,0.2383333333333333,0.9108391608391608,0.2891666666666667,0.30875,0.9365721997300944,0.1795662173085588,0.1754442538267832,0.2103809008122359,0.3078677163282987,0.2115742920919209,0.2026409041814885,0.2208384686774538,0.2473888982073154,-2.8160698467756595,-2.830218139197821,-2.710301041439573,-2.37568575934774,-2.282822959741665,-2.308688862927805,-2.2559992846630474,-2.1791246603150074,0.8590885711506955,2.467467467467467,14.00058382468096,1.4464464464464466,0.62,0.8148120911941226,0.8272576366261144,0.9177699405550644,0.2263689884874989,-0.435230894899918,0.3076799013,18.0,1.4832193178,0.5714782169,1.4308890035,-0.3359043226,1.3429233304,-0.3439058561,0.6722447892,2.0474433404,26.5759613538,6.4925342505,17.8283416664,0.1290362544,0.6419955264,1.4796316387,1.3877295864,1.0176877382,1.3997137918,2.3736230406,2.4216685504,2.3792210062,2.429338539,2.4293385236,2.4293385243,2.4293385193,2.429338007,2.4293381813,2.4293384038,2.4293470319,2.4293473741
16,4,1,4,0.6212566929264041,-0.3037455771928248,2,0.1028522771959258,-430.5284680396658,1.5599227048478728,10.635180733808554,6.817761354942084,0.1895592202383677,0.2350953187039939,4.289034640716528,0.548264014659223,0.1175,0.0991666666666666,1.184873949579832,0.2825,0.2316666666666666,1.219424460431655,0.38,0.3083333333333334,1.232432432432432,0.0854913123532085,0.1795268237910594,0.1683560029645595,0.3026482201916931,0.0872783795517478,0.1938093127732436,0.177516121708058,0.2512115171304184,-2.438776118961017,-2.188005882738296,-2.2177957922589613,-1.8596705423189064,-2.138249402953427,-1.8886774642005533,-1.926847816788705,-1.7542002846913622,0.8439577931824701,2.247247247247247,14.66108684046983,1.4264264264264266,0.6133333333333333,0.8940735713975835,0.8759884295152207,0.9542507055413896,0.1938914032800517,-0.5230918582100107,0.3087592859,18.0,1.1569050858,0.4948809888,2.0104780571,0.5287432821,0.9965593859,0.2673339966,0.9445410471,4.042022018,29.0719996372,6.525370312,15.6369417296,0.2771020041,0.2908840344,0.0635986968,0.508503428,0.2850454368,0.173488129,0.2488157964,0.5374405949,0.0830865413,0.4230322652,1.241489364,0.6127453822,0.664623776,2.0107749657,2.0471246407,2.0821891372,2.1207444319,2.1207449874
16,4,2,4,1.078328833276676,0.751563361939152,2,0.0313993001895642,-440.6986100919198,0.7738721727457656,7.847236767698801,10.14022346850401,0.0015550644481882,0.0132794200596529,26.464407317451457,0.4352023627669154,0.11125,0.1191666666666666,0.9335664335664337,0.3025,0.1583333333333333,1.910526315789474,0.3541666666666667,0.34125,1.037851037851038,0.1323510377971611,0.1581295276887798,0.1711014227905062,0.2485101798142687,0.1563473781961058,0.1907203594248414,0.1902193598919975,0.2520583332701863,-2.605472365972441,-2.5280618624450826,-2.4891084196425544,-2.256656833695128,-2.213922124458948,-2.123720183921863,-2.125034912189684,-1.96275642483897,0.8405101265013228,2.287287287287288,14.00058382468096,1.406406406406406,0.6533333333333333,0.7854846622836748,0.8452314454943268,0.9371020671184606,0.1867848299153085,-0.4923700422570402,0.3079936417,18.0,1.1637136478,0.5009602989,1.6585936361,-0.2559629595,0.9377283792,-0.0967454374,0.7792225159,2.7509328498,29.0127776967,6.2305626595,15.9658251827,1.74e-08,1.7471473813,0.0873239201,0.1246884383,0.1013916394,0.364232804,0.2965143365,2.3399307381,1.3327936157,2.2649060037,0.3790240767,2.1305172126,2.2988002968,1.1089729808,1.7436133544,3.0135284602,3.0139690154,3.0142912827
16,4,3,4,0.3613220838052907,-0.5967276754378705,1,-0.0273790540425666,-430.6302639935875,0.4563325854754705,2.2719169559912515,4.978642832670066,-0.0384323895997618,0.0144524616075624,15.88685393815176,0.1584425545904918,0.12375,0.1625,0.7615384615384615,0.25,0.3183333333333333,0.7853403141361256,0.5633333333333334,0.4329166666666666,1.3012512030798846,0.8298548736487417,0.8813077196093173,1.1043484162703254,1.1816073953363704,1.0177029858368205,1.0017690903995269,1.1954713295452464,1.294366881201319,-0.5549258549251559,-0.3871131461787462,0.3403308419740001,0.5923098785075531,0.0525550150775391,0.0052519147604623,0.5802975139996027,0.8738896377404619,0.8077803634335206,2.5675675675675675,25.49214654451421,1.566566566566567,0.6466666666666666,0.8405163679414609,0.8213576583012662,0.9331850127597896,0.2392077893354775,-0.4179493078141793,0.1097481899,18.0,1.3239471102,0.5433737121,0.0242434559,0.0016081945,0.0053434911,0.0009221252,0.0113897982,0.0005877452,-974.5302959303,64.1823183186,129.4727552288,0.5070380363,1.044878636,1.8213050349,1.0681575795,0.6944219343,3.3622788701,3.1644249743,3.9229417584,3.7964835916,3.1614353829,5.0975812577,4.6222692378,2.9027113691,4.0065829219,5.8003751646,4.8304468893,7.7779648656,10.5670232015
16,4,4,4,1.1569006999129483,0.880733027834653,1,0.3248481873060027,-399.95404935274746,3.288857538615235,16.699492307318618,5.077596737239611,0.3540208322982319,0.3392008809681264,5.240925492005767,0.7451969384201715,0.105,0.10625,0.9882352941176472,0.25625,0.13875,1.8468468468468464,0.2808333333333334,0.2295833333333333,1.2232304900181492,0.0940404729677122,0.1394445265774989,0.1263894610979415,0.2144500880286329,0.1160496995405931,0.1597406338467956,0.152386848749405,0.2443988678921034,-2.113588927255148,-2.0076620043643376,-2.03811926102852,-1.832675242334269,-1.6350537581802342,-1.5542380988624704,-1.5678404857320596,-1.3976447206321083,0.8330818381333911,2.227227227227228,20.24446509976801,1.5265265265265269,0.6133333333333333,0.9156533184559728,0.8893292604584049,0.9682148516029992,0.1844657018476979,-0.4083466033320061,0.209003493,18.0,1.1122079711,0.480273595,0.7771823799,0.2244760685,0.2844674542,0.0742244856,0.3651274165,0.6040124517,49.018106893,5.9257849512,16.3533076472,0.1888836617,0.3994020717,0.1503902989,0.153804343,0.5859990421,0.4078375318,0.2496384474,0.6932891421,0.3122382686,0.4251459132,0.6788496115,0.1667885006,0.9770839771,0.5475662936,0.9770838848,0.9770835646,0.978264993,0.9783112823
16,4,5,4,1.21580510649206,0.8214445037213673,2,0.2277002147260136,-423.2855753179264,0.8171255715550467,11.605905383673033,14.203331516826951,0.2766673305699719,0.2757499208353531,45.94175010846762,0.6490752019289856,0.105,0.1529166666666666,0.6866485013623979,0.2766666666666666,0.12,2.305555555555556,0.27,0.1504166666666666,1.7950138504155124,0.0980379618695427,0.1142887828552234,0.1680512784356552,0.2025504632924987,0.100116249545094,0.1156418089922522,0.1851124232109288,0.2165265147104462,-3.044617178965333,-2.9897617342197336,-2.808283788687224,-2.691830095033817,-2.780962140923083,-2.732982617993181,-2.518293611828608,-2.4212128509997908,0.8351011229100701,2.227227227227228,16.835508029612008,1.406406406406406,0.56,0.8115957149489588,0.8349924898431769,0.9209561527693064,0.2077444495024021,-0.3947781249145359,0.3466348818,18.0,1.2900648159,0.5410014572,1.3979043904,-0.1424136937,0.5896108718,-0.0190902808,0.6567483152,1.9541366847,26.7432147279,4.696789105,12.4015291243,0.1158539778,0.1156632576,0.4390340978,0.1428059905,0.1395369574,0.2446131335,0.3907522954,0.223375574,0.3884806318,0.2828042761,0.350879975,0.6735317894,0.3740269043,0.6735317932,0.6755240592,0.6755241836,0.675552501,0.6755529293
