fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,budget,BFGS,DE,MLSL,Non-elitist,PSO,Same
16,1,8,4,1.894586604137056,3.3312879745202792,2,0.1783917930842996,150.42638760413882,0.9071498718376834,20.70085177483446,22.819660143807496,0.2338526430234309,0.3055187731643164,12.19620531176957,0.7766150251974715,0.1077777777777777,0.1171428571428571,0.9200542005420056,0.2638888888888888,0.0681746031746031,3.870779976717112,0.2561111111111111,0.0586507936507936,4.366711772665765,0.0047549317531363,0.0048782509614939,0.0048210353715114,0.0096946352411825,0.0088915895971081,0.0085516186390221,0.0082397764300548,0.0135704029413885,-1.5648452127903376,-1.5646513153483903,-1.5647412766503226,-1.557078410821161,-0.8824080004621188,-0.8827106849012689,-0.8829883256287476,-0.8782423387803824,0.8196859658720412,2.207207207207207,7.689283720758305,1.2462462462462456,0.5971428571428572,0.8398910142742729,0.8570305853313742,0.95758848212452,0.1905833773980766,-0.2582665801414908,0.0090257138,43.0,0.4109913213,0.1678121947,0.5307858728,0.0983824415,0.0788635302,0.0231870138,0.2493680756,0.2817336428,221.041419002,8.3394820679,22.1777327105,350,0.3165719844,0.2052321438,0.3184038571,0.2812969513,0.1691767071,0.2847174553
16,1,9,4,2.2254118431149674,4.987867118984215,2,0.1868820577819826,150.98302362603323,0.8927967499442016,15.234964308649548,17.064314256970256,0.2724691473360083,0.261404671746796,23.46573973928825,0.7766704492321275,0.1022222222222222,0.1485714285714285,0.6880341880341881,0.2555555555555555,0.1171428571428571,2.181571815718157,0.3223015873015873,0.073095238095238,4.409337676438654,0.0062446181364444,0.0061429652002335,0.010127600033263,0.0148518041082339,0.0130116795894081,0.012731726899578,0.0196296402615625,0.0304089346950993,-1.2178074210839365,-1.2179319926861154,-1.213048982280805,-1.2072596593888618,-0.5585941758197402,-0.5587526173522389,-0.554848686424555,-0.5487480558846567,0.7393356803640564,2.087087087087087,1.60400310705682,0.8858858858858855,0.5857142857142857,0.8610602398975742,0.8969812929818597,0.9810356346945994,0.1647697322883945,-0.2507747013502921,0.0126827463,43.0,0.3839479842,0.1559405872,0.3893691332,-0.0067747915,0.0594573838,-0.0039424745,0.1829291931,0.1516083219,211.9716928776,7.3015703135,19.0165570571,350,0.0079587415,0.0011907869,0.0084794921,0.001732333,0.0045711841,0.0030674354
16,1,10,4,1.4170466463917124,1.5626542759731183,1,0.3695976227696488,178.18096072587713,1.4160309784450318,17.370919367563626,12.26733004573031,0.4990153253504774,0.4162929963902465,5.776849494440067,0.8182002142035707,0.1133333333333333,0.1342063492063492,0.8444707273802484,0.2694444444444444,0.0881746031746031,3.055805580558056,0.1726984126984127,0.0785714285714285,2.1979797979797984,0.0085661981168412,0.0130723976339241,0.0177927110321105,0.031575585675548,0.0116345860256166,0.015991825559373,0.0219145712501237,0.0352432915383022,-1.487320950809936,-1.4805608777343997,-1.473479597069794,-1.452802918323685,-1.0337131378201252,-1.029155981441533,-1.0229614910780174,-1.0090212286230456,0.8249867890887755,2.347347347347347,25.49214654451421,1.5265265265265269,0.6142857142857143,0.8523923785708284,0.8452519240910982,0.9596650545384549,0.1888585341152551,-0.2390256574240454,0.0211033361,43.0,0.5847339926,0.2240292986,1.3779069474,0.3472321668,0.2635335068,0.0691500873,0.6473533329,1.8986275556,178.8819510654,7.0068142224,18.8317360351,350,1.5950306897,1.1655960304,1.6116425718,1.3379675193,1.2725519494,1.4618467753
16,1,11,4,3.4250341730948866,15.233697671733935,5,0.0744790114121043,129.70609012042905,4.110145565441272,11.857489121201864,2.884931672712868,0.1265988010004746,0.1694283830837935,151.75953904249994,0.5359910462633495,0.1161111111111111,0.1744444444444444,0.6656050955414013,0.2555555555555555,0.2835714285714285,0.901203470472992,0.4314285714285714,0.4409523809523809,0.9784017278617712,3.0478368419334285,2.376865260431796,1.677377417010076,0.9312192855804692,10.524465791649664,7.997160289588988,5.900461224350831,0.6284786042595463,2.42888109472752,1.6330607656674765,0.8034181085529164,-0.081578851163613,2.984765243199622,2.192761388441556,1.5357004432640664,-0.116426912896608,0.7608815956036227,3.6086086086086087,73.59814475265772,2.1071071071071072,0.6085714285714285,0.8539276596511287,0.8497731684978468,0.9479184882398848,0.2515099551137396,-0.2508719297775759,7.33694e-05,43.0,1.3237103248,0.3494264309,8.74e-08,3.25e-08,5e-10,2e-10,4.11e-08,0.0,-2515190613.6755624,134586.8052230283,257063.315147121,350,18.7986811385,6.3616322848,5.2318655705,24.6605019384,0.0717617444,24.6605019384
16,1,12,4,2.345451212898904,5.612043058817131,2,0.4883714231336367,121.56116041614064,1.127544453754252,31.951487544014068,28.337230907064427,0.5821676847645416,0.5282009532593355,3.370957580803298,0.900691851698579,0.1022222222222222,0.1627777777777777,0.627986348122867,0.2583333333333333,0.1226190476190476,2.106796116504854,0.2649206349206349,0.0759523809523809,3.487983281086729,0.0058770056094437,0.0060783146418902,0.0088261880806532,0.0135347949793805,0.010226734614873,0.0111680348735863,0.016361578171202,0.0232374579913424,-1.150319982302346,-1.1500870435171575,-1.1469074231449474,-1.1414589981160774,-0.5672939085999312,-0.5667543972576807,-0.563777689783529,-0.5598367420183729,0.8516899303595451,2.247247247247247,17.629753752872038,1.4864864864864866,0.5514285714285714,0.909647639422571,0.8963359450143139,0.9792677851417564,0.1712952375640396,-0.2352999988558171,0.0139466093,43.0,0.3510262325,0.1505958987,0.6528258517,-0.194556494,0.0556467415,-0.0190517787,0.306703578,0.4261815926,207.0805240808,7.9145666172,20.4597758735,350,1.8090884811,0.5269221454,1.8502587289,1.6807774822,0.7020804927,1.6780918892
16,1,13,4,1.816232907414596,3.528612853410417,2,0.394326460003511,184.79515227942304,5.416076666360798,17.17847648903962,3.171756521789099,0.5510035622656684,0.5122216479354469,12.198126715177628,0.8083893404986418,0.1022222222222222,0.1284920634920635,0.7955528103767759,0.2555555555555555,0.1312698412698412,1.946795646916566,0.2567460317460318,0.0819841269841269,3.131655372700872,0.0093071847600024,0.0129418057823393,0.0231842384254375,0.0370910276206151,0.0185092733103565,0.0224177455640373,0.0340046453077874,0.0604006763423221,-1.4783341522587856,-1.4729104888333708,-1.457626499946428,-1.4368744756062557,-0.7287643625014959,-0.7258622919950171,-0.7172589304190978,-0.6976596757278865,0.8690405361884761,2.4074074074074074,21.199534575360687,1.626626626626627,0.64,0.8854085241420114,0.874310861734167,0.9785843935630852,0.1994045558505654,-0.2525333662431687,0.020118767,43.0,0.5687371133,0.2137834299,0.8616926053,-0.0912459129,0.3161234036,-0.0805405389,0.4048310962,0.742514146,175.0583488073,9.522643842,23.8897916424,350,3.8433213165,2.9244194427,3.8626853197,3.5852798187,2.7337390146,3.6846888863
16,1,14,4,-1.3797083377438877,0.9720937945396098,2,0.0696784404571174,187.29360749872683,1.5598537303984217,11.038533246773715,7.0766463750125,0.1356725283064421,0.253322966176821,5.202811767687693,0.6098441724951078,0.1272222222222222,0.1316666666666666,0.9662447257383966,0.2161904761904761,0.1465873015873016,1.474824038982133,0.3984126984126984,0.3272222222222222,1.2175600291050208,3.5346571308771195,3.5588664680357924,3.307654124593089,2.890229368699044,16.839097337596552,15.719421705229507,15.00779424611551,12.72672096132406,2.8507566669602724,2.87798517391178,2.595443896763112,2.125961696854116,3.673717169055783,3.4140198197228457,3.248965084670922,2.719893388752901,0.7011088131559736,4.129129129129129,185.0407019542302,2.5675675675675675,0.6171428571428571,0.8247934138982899,0.8093296931115262,0.951716237846522,0.2621103864756414,-0.2306927626179647,5.61182e-05,43.0,1.1888078201,0.4079081263,4.08e-08,1.2e-08,2e-10,1e-10,1.92e-08,0.0,-7688395886.4852,261268.1682048189,489312.4962722674,350,9.4127988341,2.0053702756,5.113732645,9.5872564671,2.1536661712,9.5872564671
16,1,15,4,2.193508067500793,4.652780969377643,3,0.4092100957165597,194.3047304429509,1.2898618501569823,13.700163287237253,10.621419096603155,0.5176556178785501,0.4742813331278747,3.072194181442687,0.755893732310374,0.1022222222222222,0.5365873015873015,0.1905043632598728,0.25,0.3848412698412698,0.6496184780367087,0.2281746031746031,0.1586507936507936,1.4382191095547774,0.2124214230303791,0.2836589257344931,0.2368248657182887,0.1425499180980728,0.327724183711732,0.4493170795595433,0.3749509708188895,0.1940172112219604,-1.5539359080618966,-1.41338039183834,-1.50578657162491,-1.6917962354496776,-0.7979748939404888,-0.6536471108829631,-0.7419178567543935,-0.956681788650322,0.8127030030546184,2.827827827827828,19.33242287555043,1.7067067067067068,0.6142857142857143,0.8644028258853368,0.860319756759198,0.9705155579430104,0.2342383196273479,-0.2790682846178337,0.001229067,43.0,0.8721773485,0.2661590907,0.0004142819,2.08967e-05,1.81984e-05,6.15e-08,0.0001946334,1.716e-07,-243843.7064266842,1395.5046425994,2497.3500387354,350,12.04268912,1.7269121476,6.123002654,12.1934180976,2.2193056511,12.1934180976
16,1,16,4,2.4500741099230408,8.722712010139466,3,0.096836186638786,144.6642800286432,4.797161925435047,10.396730950747283,2.1672670450465192,0.226910580673101,0.29261255862336,2.623671855521384,0.8539112184152903,0.1355555555555555,0.0913492063492063,1.4839270199826238,0.2916666666666666,0.0853968253968253,3.4154275092936803,0.3642857142857143,0.0617460317460317,5.89974293059126,0.0017833034612428,0.0028340488513123,0.0034719533562375,0.0088567130702473,0.0060786402695251,0.0088395302894379,0.009403324066911,0.0222946379406608,-1.0063122103479951,-1.005252943437654,-1.004609865542275,-0.9991814355542904,-0.2991487943787089,-0.2983178263018249,-0.2981481365903018,-0.2942681304252914,0.8165217620948941,2.5275275275275275,32.10010895543175,1.7267267267267268,0.5657142857142857,0.9390636462944634,0.9117090380948846,0.98943506068421,0.1586455667098082,-0.2285584424334976,0.0040715149,43.0,0.3676534231,0.1546049367,0.9921709324,0.0765414519,0.1555061479,0.0075911454,0.466131012,0.9844031591,256.4777873987,7.381451828,19.5752634358,350,3.9077211823,3.2746700912,3.9384280125,3.6626083156,3.9405694603,3.7370334135
16,1,17,4,1.5104209546750065,2.015520794672959,3,0.5116752651121632,188.2500531920489,2.007182267794548,12.136423493127175,6.046497962769689,0.585532208738983,0.5423119253495867,44.95100452058993,0.731967721395403,0.105,0.1142857142857142,0.91875,0.2584920634920634,0.1308730158730158,1.9751364463311087,0.1484126984126984,0.0617460317460317,2.403598971722365,0.0134467562754763,0.0157616688158609,0.0200030315321354,0.0416239031814937,0.0174284512897868,0.0201067397750571,0.0257805327914335,0.0486279089541963,-2.185568841121059,-2.1804404805887025,-2.1710443428175816,-2.123146367016176,-1.598269967951918,-1.5939134118750218,-1.5846843099390322,-1.5475203240538535,0.8335810853172511,2.087087087087087,6.696160054853215,1.2662662662662656,0.58,0.8648969141502646,0.8650906691058109,0.9687204835987506,0.1814742380183979,-0.2643805178189209,0.0344060323,43.0,0.5760252373,0.2228587407,0.4777163649,-0.0171720264,0.0552951027,0.0027406969,0.2244355336,0.2282129253,158.9558466421,8.4003841681,22.6214249287,350,0.2187627987,0.0082418676,0.2384539438,0.1302895107,0.0688705282,0.1575761943
16,1,18,4,1.847363324676823,3.22814233496561,2,0.2072366650577791,95.3584246473932,4.621004031724317,16.478774366006714,3.5660592920663823,0.3975721505691123,0.348498576917104,1.7636756223767245,0.7404071340661615,0.1133333333333333,0.1257142857142857,0.9015151515151514,0.2777777777777778,0.0798412698412698,3.479125248508946,0.2317460317460317,0.1156349206349206,2.0041180507892933,0.0145652592027889,0.0163573714047655,0.0237093557366796,0.0421286742714421,0.0164061176480578,0.0190061306361488,0.0262174651909505,0.0465141032160568,-1.5084394955272444,-1.5056962465692354,-1.494442306477997,-1.4662472100314732,-1.2072939767018247,-1.2041026392238374,-1.1952512210438302,-1.170338491029269,0.8290566976015158,2.4074074074074074,22.199661191199525,1.5265265265265269,0.5771428571428572,0.8593807106205429,0.87703553503701,0.972095426186372,0.1830483053041826,-0.2990984709310912,0.0337265201,43.0,0.5601376264,0.2135558444,0.7544651739,-0.006347721,0.2159609744,0.0189836598,0.3544546646,0.5692176987,162.1394062863,6.5774530752,17.6020747917,350,1.998796397,2.0908752825,2.0908752825,1.5568392428,2.0908752825,1.9357731311
16,1,19,4,1.981437758143788,3.703184230547501,4,0.3216676332949734,114.98645935329068,0.6231133791544528,26.59667356976569,42.68352190713129,0.4120135005568132,0.4846827641999583,4.977129554901893,0.7340938710618512,0.105,0.1457142857142857,0.7205882352941176,0.2638888888888888,0.1027777777777777,2.567567567567567,0.2964285714285714,0.0903968253968253,3.279192273924495,0.0078116977937297,0.0102291338273442,0.0164085468444078,0.0236313630909076,0.0166021236451783,0.0237150503302488,0.0322049466567254,0.048144445870441,-1.4183548108323882,-1.4148990333146203,-1.406065427676071,-1.395740254371567,-0.6203907259047821,-0.6159034335732028,-0.6105474600944287,-0.6004917972487752,0.8386705969367694,2.247247247247247,13.369837418249451,1.406406406406406,0.6028571428571429,0.8471161915832737,0.8610392422128931,0.968087044808252,0.1758863240609488,-0.2668955266972647,0.019834077,43.0,0.4443391163,0.1812503933,0.9926203022,-0.069120785,0.3338500543,-0.0043844279,0.4663421301,0.9852950642,186.303291159,8.1308884085,21.7558892734,350,1.2900872336,0.6836214004,1.471569812,1.1405372369,0.3544919526,1.1888316859
16,2,0,4,2.3770303891516367,6.689625254436722,3,0.2843442626771693,-226.190413326412,3.2466463894728648,27.165558913152275,8.367267529114237,0.3452444954633892,0.3443776073044384,3.8923698089935,0.8111744033250375,0.1133333333333333,0.1227777777777777,0.9230769230769228,0.2777777777777778,0.0852380952380952,3.258845437616388,0.3355555555555556,0.0789682539682539,4.249246231155779,0.0047704070092353,0.0057417851019115,0.0094756758403264,0.0193958893773343,0.0085566238593923,0.01240373179083,0.0175465160288221,0.0334547334319276,-1.4268094035767835,-1.425416788840626,-1.4200637020202382,-1.4058416028586191,-0.6235411456851289,-0.6211216125631457,-0.6178871993299343,-0.6078821618824566,0.7927700820784253,2.287287287287288,2.72615650877771,1.0660660660660657,0.6057142857142858,0.8618381514223377,0.867830774608133,0.9765447655320114,0.1671682147441276,-0.2327156732693913,0.0125133001,43.0,0.4713124303,0.1859549763,0.9581183178,0.3452712801,0.1085078353,0.0388609109,0.4501327811,0.9179907109,207.9554700288,5.5030696934,14.2439072922,350,0.02369411,0.0009907993,0.0196537379,0.0127331813,0.0048872508,0.0151730508
16,2,1,4,1.92670683747998,3.579971625839528,3,0.388838341635613,-272.06776094103475,0.9056444037784744,19.280075883118453,21.288792601907875,0.5120490031996927,0.4626034547570209,9.349689577421929,0.8529869659503474,0.1022222222222222,0.1141269841269841,0.8956884561891518,0.2555555555555555,0.0771428571428571,3.3127572016460904,0.2539682539682539,0.0647619047619047,3.92156862745098,0.0035645034321807,0.0052824140583598,0.0052346294352561,0.0123451040258549,0.0057917461315189,0.0075755707900144,0.0080623153249871,0.017454598972312,-1.54828525315636,-1.5456159226297823,-1.545690171517477,-1.534641746416718,-0.9056924684515456,-0.9040674602583918,-0.9036240512868112,-0.8950679761105654,0.831839954080573,2.067067067067067,6.696160054853215,1.2062062062062056,0.6,0.862762599210707,0.8700543054045609,0.955768624993888,0.1695663377817356,-0.220524681379742,0.0092201195,43.0,0.3767496721,0.1511359345,0.9919462959,0.0392128088,0.1113049668,0.0157571742,0.4660254757,0.9839574539,224.0824443217,9.6123381507,22.9936866217,350,0.1832422457,0.155928825,0.1977686999,0.1501493756,0.1611279061,0.145217259
16,2,2,4,1.5850651419378416,1.998179769232391,1,0.123945751556506,-266.53494825590474,5.522960258938053,13.720716245645756,2.4843047210852025,0.234559552800593,0.2470922083131449,45.86120215685818,0.752554188020511,0.105,0.1171428571428571,0.8963414634146343,0.2694444444444444,0.0911111111111111,2.9573170731707314,0.2499206349206349,0.1330952380952381,1.877757901013715,0.0132730113144559,0.0158377661269458,0.0202605733809682,0.0388490479979335,0.0166628760231502,0.0203759024271669,0.0264163680130396,0.0427694411728198,-2.036023882458136,-2.030731737710139,-2.021605666061187,-1.9832499925136085,-1.4841587357528294,-1.4785546347388092,-1.4694377107981869,-1.44475588419498,0.8235463203872705,2.247247247247247,14.00058382468096,1.5265265265265269,0.54,0.8413216800295431,0.8390789489886225,0.96150018175249,0.2048225243057944,-0.2997067105660257,0.0390914379,43.0,0.7122052334,0.2600064744,1.396327098,0.3633083869,0.3184209586,0.0793530599,0.6560072887,1.9497293646,153.9642464286,4.868277569,13.0141372031,350,1.260147418,0.8632024451,1.0967862691,0.7465146563,0.7377257383,0.8787964638
16,2,3,4,2.683854489943087,8.76621242068096,2,0.2873333149947894,-298.2150966249011,2.353102858024426,19.48623733815888,8.281081836991508,0.3893012704421525,0.4118749520192369,1.529931403108478,0.9138179449989088,0.1077777777777777,0.2084126984126984,0.5171363290175172,0.2583333333333333,0.1596825396825397,1.6177932405566595,0.3393650793650793,0.0875396825396825,3.8766999093381687,0.0063793663307148,0.0093161351188657,0.0158559981479772,0.0233562852124394,0.0148736906297378,0.0222339603751039,0.0350018470178871,0.0569147299700402,-1.0912127384144,-1.087987524079253,-1.080805324351276,-1.0725683690091932,-0.4137137701561409,-0.4106227503379127,-0.4052607470397886,-0.3960582099286636,0.81067482498096,2.287287287287288,19.33242287555043,1.4864864864864866,0.5714285714285714,0.9494437368399644,0.9246872539036336,0.9911219085264636,0.1712975619419931,-0.2331477674711073,0.0140182949,43.0,0.565104126,0.2057564943,1.3877231382,-0.0001354332,0.4262226117,0.0120705259,0.6519650694,1.9257755083,199.5874636743,6.9211849807,16.8164811947,350,1.6452126885,0.5867054144,1.638472391,1.382177052,0.6096183432,1.3666303145
16,2,4,4,1.778231269216895,2.908042305987668,3,0.5116722842908388,-256.7051515848897,0.939530690090546,26.684571605143017,28.40202229324869,0.5632145041318332,0.5829522579655586,5.217089312683921,0.8361599038443491,0.1077777777777777,0.1285714285714286,0.8382716049382716,0.2666666666666666,0.0741269841269841,3.5974304068522485,0.2219047619047618,0.0728571428571428,3.045751633986927,0.0050567503141347,0.0069449162201365,0.0099517744490072,0.019066333546238,0.0070413466394106,0.0114163674248609,0.0152630823880225,0.0293524025843962,-1.6459678223402507,-1.6428441664679183,-1.637869820551583,-1.6227913012555355,-0.9683956404574824,-0.9641288454190364,-0.9603772873981654,-0.9466364974780608,0.8386109024513891,2.187187187187188,16.07704421673822,1.4864864864864866,0.5971428571428572,0.8612430568327933,0.8696878740898912,0.9778728312995636,0.1753112995435566,-0.254582020843763,0.0248485632,43.0,0.4131478416,0.1702592178,1.1306809467,-0.2265980778,0.1775077052,-0.0352485666,0.5312042883,1.2784394033,183.5916805475,5.8848196223,15.2954112774,350,1.6755098825,0.952485004,1.7126196753,1.4698246039,1.4201508045,1.6232919856
16,2,5,4,2.370936477749511,5.371303308085581,4,0.1638862984210382,-316.27114077061606,1.21054146619095,23.09815831366597,19.08084849529845,0.2865769620675431,0.3730123942034204,87.59795962044315,0.8763408506967799,0.1161111111111111,0.1228571428571428,0.9450904392764858,0.2694444444444444,0.1395238095238095,1.931171786120592,0.279047619047619,0.0788095238095238,3.5407854984894263,0.0062806522404835,0.0077446164288332,0.0084608994936558,0.0194086223434818,0.0139705407980932,0.0184418643029269,0.019631102796526,0.0294267984394328,-1.1281126069576823,-1.126450652341688,-1.1256374972417107,-1.1132091751080897,-0.4623606154295373,-0.4602639601337079,-0.4597063124522299,-0.4551129974921671,0.8516379457913474,2.167167167167167,9.246257116405731,1.3263263263263256,0.6085714285714285,0.8596397725584468,0.8732874555120583,0.9793286036880646,0.158610491877611,-0.2370102509349296,0.0148726788,43.0,0.4213184358,0.1732458376,2.15480433,0.2748480772,0.4766188556,0.0723818589,1.012346855,4.6431817004,202.5206224995,5.3180079611,13.628106217,350,0.5449674932,0.5550549198,0.5266045725,0.455732676,0.4258818707,0.4748079953
16,2,6,4,1.7733088630004412,2.254276966093617,2,0.5671343436856398,-290.9395129298507,4.430231705674331,17.97646652333966,4.057680888409298,0.6686581949007885,0.5922215699680533,8.630088497711343,0.8885614593866258,0.1022222222222222,0.1542857142857142,0.6625514403292183,0.2527777777777777,0.148015873015873,1.7077747989276135,0.2282539682539682,0.0845238095238095,2.700469483568076,0.0104700675121428,0.0118617726748714,0.0132990810695296,0.0228554175437369,0.0210447725245118,0.0213805820872177,0.0242270315402471,0.0332985744629064,-1.5777667814066496,-1.5755477619478395,-1.57325602991905,-1.5580188251151077,-0.8154006929723904,-0.8151209872795742,-0.8127500955458465,-0.8051941397903006,0.8316685981178418,1.926926926926927,7.689283720758305,1.2262262262262256,0.5885714285714285,0.8352642841858904,0.8646175422666316,0.9578232865344406,0.1892506338428657,-0.2105080421992898,0.0269448001,43.0,0.5223880198,0.2097426595,1.5874653048,0.2649988851,0.3104616539,0.0765813545,0.7458057729,2.520046094,170.628621008,5.6400399191,14.3709535735,350,0.9189809077,0.213975394,0.8754038822,0.6603213186,0.4509701895,0.7711962575
16,2,7,4,1.665509808520225,2.303792536238295,3,0.2470452830379363,-295.8605666364484,3.5697633549814496,18.5492485578006,5.196212385315662,0.3066914031136148,0.3565308820174455,3.031863899716811,0.7487821723352605,0.1022222222222222,0.1512698412698412,0.6757607555089193,0.25,0.1026190476190476,2.4361948955916475,0.2565079365079364,0.0875396825396825,2.9301903898458743,0.0104442485532559,0.0272450924312246,0.0255239254758764,0.0320433895851914,0.0147136502718809,0.0395535133390738,0.0425955906075067,0.051501091266316,-2.1797146956190985,-2.1427071331385914,-2.146498382798554,-2.132137825845741,-1.205951037263746,-1.1755480395568998,-1.1718246587972705,-1.160924682602728,0.852010603640108,2.167167167167167,17.629753752872038,1.4264264264264266,0.6285714285714286,0.8498183005660018,0.8441152244102257,0.9563921219700432,0.2103959045661886,-0.2754929723054524,0.0342929728,43.0,0.6767954875,0.2484869432,1.7106844019,-0.1623271611,0.6617612198,-0.0695612609,0.8036952359,2.9264411228,157.3021211202,6.9696320573,16.7099714475,350,1.2395646841,0.9827479381,1.150884744,0.5319421254,0.7355054944,0.8812479471
16,2,8,4,2.742271956323368,9.265931151103038,4,0.2658492723088653,-275.94699350061705,5.233490059594835,9.73273894659384,1.859703340555753,0.3824048184200806,0.3346710604403181,11.781617217660765,0.7237943351677799,0.105,0.6824603174603174,0.1538550994301663,0.2472222222222222,0.5847619047619048,0.4227741585233441,0.3727777777777777,0.3925396825396826,0.9496562879094216,1.255839613472216,0.758554854023996,0.7530162740511338,0.5752615988611861,3.352447881285574,1.425629957892559,1.598505868077417,0.8888688879925256,0.3867579463361037,-0.364997537102053,-0.3733703210773349,-0.6420856783086394,1.4513324361637108,0.2625905417955044,0.3692455788225077,-0.0685618537211751,0.7585215547521966,3.5085085085085086,29.27294835042819,1.9469469469469471,0.6428571428571429,0.8450873988631363,0.8558197361662725,0.9698669539334656,0.2397902869184066,-0.2958818445398364,0.0002104626,43.0,0.7851425503,0.2787463909,7.779e-06,2.478e-06,1.248e-07,4.14e-08,3.6546e-06,1e-10,-50165810.00129326,25249.0006540888,46294.2718679203,350,12.4995389017,6.3839100358,4.0993978559,13.6462675968,4.9517297122,13.6462675968
16,2,9,4,2.7918713853297428,10.22407677487938,3,0.4230701780962994,-304.27963452326173,4.455715536399779,28.064111598149,6.298452261794256,0.5480365369873466,0.5730840624317965,161.3107075358618,0.8777241370043091,0.1188888888888888,0.1457142857142857,0.8159041394335511,0.275,0.1028571428571428,2.673611111111112,0.2934126984126984,0.0815079365079365,3.599805258033107,0.0053626754037891,0.0076906276751779,0.0097517850256548,0.02145225133533,0.0111990375085009,0.0141733524270662,0.0187774274867443,0.0408980810436485,-1.288053539158989,-1.2850388451715369,-1.2823696501248667,-1.2672175673834456,-0.5658331856086698,-0.5641311584573869,-0.561496514523349,-0.5488381531901333,0.8572145461504257,2.0470470470470468,11.118496048192698,1.3663663663663657,0.6228571428571429,0.8551854089805777,0.8756304365955935,0.9557512043415776,0.1825489305834788,-0.2365937083939449,0.0148982423,43.0,0.6682107596,0.2112651455,1.4809615634,0.4309141494,0.2477440447,0.0653426891,0.6957693375,2.1932471522,205.8340888498,4.7611979793,12.969839468,350,0.8004285048,0.3489694921,0.8039614799,0.6636633385,0.2935183563,0.6586924236
16,2,10,4,2.379938940681812,5.876177753331149,3,0.468324737402805,-292.85339916096694,3.2236545631940485,32.81248917614399,10.178661681303984,0.5715103291440187,0.5432517713454813,9.275524142416298,0.8737729262971783,0.105,0.1484920634920635,0.7071084981293426,0.2638888888888888,0.0856349206349206,3.081556997219648,0.2647619047619047,0.0762698412698412,3.471383975026014,0.0049571753979798,0.0056690360796281,0.0084389140495518,0.0136777268507657,0.0115786336170418,0.0112750919297598,0.0183634324666687,0.0298752034188754,-1.3286157434050991,-1.3276652422956343,-1.3239668050151852,-1.3169717601866082,-0.5465388600531159,-0.5467067007467594,-0.5427872654851692,-0.5364219334644388,0.800108969353694,2.167167167167167,5.831305113526219,1.1861861861861855,0.5571428571428572,0.8505454016419569,0.8709086404436842,0.9632397235008092,0.151251014833176,-0.2181663136030137,0.0111637536,43.0,0.4759563984,0.193748103,1.2262781183,-0.1249598495,0.3018080626,-0.0243331609,0.576116717,1.5037580233,208.1792313955,6.1373600475,17.1315792166,350,0.0873581887,0.0463210849,0.0894630601,0.0495480167,0.0750415877,0.068449749
16,2,11,4,1.7349618452017077,2.6262744333386827,3,0.4814799525355363,-236.0430411755224,2.021899331319111,20.28362170631061,10.031964199264726,0.5712970536298063,0.5073158372986171,4.479587520898801,0.7936431251843605,0.1022222222222222,0.1228571428571428,0.8320413436692508,0.2527777777777777,0.0857142857142857,2.949074074074074,0.2169047619047618,0.0701587301587301,3.0916289592760178,0.0030929883754093,0.004024997531312,0.0054933648351566,0.0097888966487779,0.005657761344847,0.0068459546574464,0.009503026027283,0.0157124354386881,-1.7724043188706522,-1.77074729666709,-1.7681366815137451,-1.7604996410982088,-0.9831347831048955,-0.9819599821870052,-0.9793328592676254,-0.973193437509632,0.8310830985382068,2.187187187187188,14.66108684046983,1.4264264264264266,0.6057142857142858,0.8194264100110652,0.8472686787311091,0.9612705947299544,0.1840551575776374,-0.2350735350985787,0.0136067147,43.0,0.4449184302,0.1814573012,1.3866906994,-0.1487251441,0.2584396698,-0.0337907575,0.6514800202,1.9229110957,206.1563088088,4.8552831484,13.1306878704,350,2.4576197574,2.4819574829,2.4819574829,2.0806173763,1.0251671483,2.1612363657
