fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,16,24,32,40,48,56,64,72,80,88,96,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000
11,2,16,0.5,0.5628524175911407,0.0653294410236356,0.0,0.7910983770646328,0.3175311991912425,0.0003631992285441,0.0010109451562626,0.0007710799198691,0.8401277697292401,0.0448673800263527,0.0,0.0,0.3140894153746401,0.1249891648677529,0.0,0.0,0.3129084683544557,0.1601170207962636,0.501791841741138,0.501791841741138,0.3260750068059265,0.1533397944109385,0.5394709654926064,0.5394709654926064,0.328342694371933,0.1932035644833338,0.4331061814233625,0.670673076923077,0.0030866640108812,0.742014742014742,0.1818181818181818,0.7647769596228063,0.876483422062865,0.955602573581857,0.2787964073407472,0.4649980329428449,0.40358871908471,0.2785999170272273,0.2805647010815182,0.4524902778242045,0.3370052214236788,0.5710284484040361,0.2834860322177852,0.5274708492437896,0.523068717985441,0.4727123276765343,0.0038993302338981,0.3502426296248193,0.0010085973327891,0.5424361669149669,2.031350945380985e-06,5.552004943296991e-08,4.195678847652267e-06,1.1541011914562689e-07,2.878872231696529e-06,2.8283732015553095e-07,2.8896090531132584e-08,8.90300517591975e-08,3.619380899571494e-08,2.5701284651994493e-08,1.9445618901640097e-06,1.204540032515103e-07,1.254340252924232e-06,2.857899642463207e-07,1.6201676314554364e-05,7.462035237976693e-07,8.149201825864461e-06,1.3334389416340888e-06,3.410292034532315e-09,4.360841454859233e-05,5.631269280246972e-06,0.0053535850791908,0.0009916328728572,0.0091934399517861,0.1265211898343069,0.0057752744624108,0.166453149641853,0.1614245777406572,0.1962859100198187,0.1962859100198187
11,2,17,0.5,0.7824336940379062,0.48596012732046,0.5,0.438779621993784,0.3185324524719188,0.0005100433498823,0.0006956996344465,0.000339829691397,0.8079853052064503,0.0010961265813803,0.0,0.0,0.4051793662261766,0.4911043201882453,0.0,0.0,0.3860001734985796,0.3675649085969197,0.2526505937539913,0.2526505937539913,0.4056717835429393,0.509550582744445,0.2246211432172091,0.2246211432172091,0.387417390497689,0.3848622715732387,0.5668938185766375,0.6995192307692306,0.0058160097358515,0.7690417690417692,0.2727272727272727,0.4826575505542174,0.6783606319964606,0.5501983166074822,0.5314043056330879,0.6971262884630203,0.7275079076303741,0.7319742160293021,0.7205245212166389,0.7645533493780594,0.6955719224530306,0.9205963176554416,0.6709974546011462,0.3761709775473179,0.2838489447196928,0.2940665816594525,0.0045621757145874,0.6170076893716081,0.0012801931992739,0.7097263820406179,4.0014776070439385e-08,3.397730160503385e-07,1.950598775438357e-05,5.7884586323485237e-08,2.533320415299497e-09,5.47559938542608e-07,4.548071357887273e-08,1.6253096262220714e-06,1.0852836490241556e-06,2.8558239699916504e-07,3.559048561660564e-09,3.4347978600265714e-06,2.827664013460861e-07,9.987198096896337e-08,7.124306029583778e-07,3.815013030015738e-08,1.2025508463965276e-07,1.8343811818650583e-05,3.3782029203625107e-06,2.021242420444503e-06,9.457309995802018e-07,3.3067371360849224e-05,2.1413286864229013e-05,0.0001347799287303,0.0030181887586115,0.0047609811022902,0.0202645500159924,0.019153955267663,0.0217634042800108,0.0339532215314832
11,2,18,0.5,0.7069767439369951,0.2531844217856575,0.5,0.7889149386588873,0.318809899248268,0.0011351094385883,0.0007840030473081,0.0001352652627885,0.829929197896125,0.0002451679618699,0.0,0.0,0.7626727299082422,0.5692417534715295,0.0,0.0,0.7552869169570265,0.5222926213056213,0.3437063051744053,0.3437063051744053,0.7778813027349922,0.5934969274226104,0.3937478492383492,0.3937478492383492,0.7758903220751114,0.5564461741085102,0.2617080015481541,0.6225961538461539,0.0023954064256182,0.6928746928746928,0.4545454545454545,0.4100605917504352,0.5802767534613658,0.7784031898738267,0.5773347475944437,0.7529919880780531,0.6676242697097896,0.6919446656130912,0.6952644787900208,0.7097101923341159,0.7526268880624234,0.8591619240999067,0.7326580906986895,0.6467128410794234,0.1276539622240249,0.169671657320684,0.0012213425696983,0.7531595969495906,0.0008893003758621,0.6480358808571467,1.4165921105717204e-06,9.979929729598869e-07,2.255034059551262e-06,2.8485414677059025e-06,9.401560892670116e-07,1.2557399534801748e-07,3.53704237788605e-07,1.6228329678816217e-05,1.3361684509341862e-06,8.630413974945513e-07,6.620803293442867e-08,6.653530271340072e-09,1.78236192432831e-06,3.3366704439337155e-06,1.503836084005379e-06,7.969000941883885e-07,8.05766675096056e-07,6.912639329296756e-07,5.204820641238534e-06,1.4875148632523504e-05,1.3976706262664191e-06,0.0003777420047081,0.0004068875009067,2.7693579872336536e-05,0.0055652295369176,0.2411702113978014,0.270776910881916,0.3261648043781019,0.3778309887739112,0.38948928320133
11,2,19,0.5,0.684991629344756,0.2341126450993843,0.0,0.5343457287040824,0.3176640336167248,5.01382532421339e-06,0.0011782700400848,0.0713234700728103,0.8872180438070492,0.0010460530196678,0.0,0.0,0.612242534744751,0.5798897091609876,0.0,0.0,0.5906611792375731,0.5465777996589548,0.700103080274947,0.700103080274947,0.6061194428967142,0.5993807694574819,0.6581508791910897,0.6581508791910897,0.5912841243436483,0.5725275644951486,0.1983239290390994,0.6850961538461539,0.0027889793596459,0.7616707616707618,0.3636363636363637,0.4353660011776421,0.5013218913662811,0.6963114672957103,0.5809139575936292,0.6694434973003387,0.4977019899394475,0.5877176934919355,0.6061494123330622,0.5472274729524267,0.7903857792924038,0.6771514807359323,0.773465007798686,0.7225971739286114,0.1860901642113337,0.2671228022732674,0.0037213484668326,0.2945169705611214,0.0012863313609564,0.2796508570524196,6.170378853467987e-07,6.874035334972815e-08,6.048436609411033e-08,3.944847667281085e-06,4.914164576411115e-07,9.547324991985206e-07,5.732060476011659e-06,9.672041826631604e-08,7.66209898334061e-08,5.73933087020799e-07,2.1976974183433217e-07,6.428132050167108e-06,5.920900319657434e-07,1.953698965247333e-05,4.456271229185648e-07,1.248932226135826e-05,3.38913341701702e-07,9.903164442692455e-07,0.000146142955514,4.716975691613203e-07,1.484753735083532e-06,8.612362502795446e-05,6.892506684685011e-06,0.0030000148346657,0.0043644878574735,0.0049479876322116,0.0560316866153925,0.0566910665065116,0.0595901034705386,0.0596434282608723
11,3,0,0.5,0.5990309718865285,0.0638569520182767,0.5,0.5224110290584082,0.3190511102362194,0.0002705082448536,0.0009583376512292,0.0010017630089286,0.9255522908209722,0.0003761472857446,0.0,0.0,0.1351418868930053,0.1845605272442033,0.0,0.0,0.1424746145617794,0.1940043006623831,0.6721240042056658,0.6721240042056658,0.1765709697585269,0.2365505333050861,0.7644908618335196,0.7644908618335196,0.1959785060083187,0.2549070770593736,0.4964902539324174,0.6634615384615383,0.0002324687708728,0.7223587223587224,0.2727272727272727,0.8217283261743665,0.8241173337604843,0.9685748327331198,0.4084435997553058,0.5513883724355648,0.5035807116073174,0.3143789159595123,0.3121262724696674,0.553028121852404,0.7340605610781918,0.6836492712925362,0.7125930267511481,0.5464149222397374,0.4584726162148758,0.3487042427966313,0.0047913618423397,0.1539880165176008,0.001028574287742,0.3742471101589586,1.070260969511262e-06,2.0705797767310545e-07,1.4758992622652818e-06,6.584306052484657e-08,5.524842633722008e-06,1.4121072796707998e-07,7.79225743093081e-07,7.5660991315311e-08,4.1012828583846367e-08,7.676455717935546e-08,3.969539521057315e-06,4.84705116649744e-07,4.629749611572031e-09,7.891872412294947e-07,1.0539133190706914e-06,8.719944647552002e-07,5.6606318026418064e-08,4.628271477176513e-06,2.760931143500305e-07,1.2348967424116236e-07,1.4392738133954833e-05,4.0723756055711874e-07,0.0349558995512635,0.0583517277977289,0.0816101551596451,0.1321313648870064,0.141579788160511,0.1413240536778709,0.141579788160511,0.141579788160511
11,3,1,0.5,0.8335409636868041,0.5483947145507282,0.5,0.7929183989381441,0.3240383283605235,0.0017192638144096,0.0024938309455638,0.0003661161861951,0.993251751257322,0.0033885963842651,0.0,0.0,0.4469607940582029,0.3902639409063869,0.0,0.0,0.4657179780520329,0.4104218919951018,0.5777802602192348,0.5777802602192348,0.4563888479545163,0.4198039333454695,0.6934213823028634,0.6934213823028634,0.4768140829062466,0.4456572034599522,0.4202194165298016,0.7283653846153846,0.0010911842673003,0.7272727272727274,0.6363636363636365,0.4698990885735168,0.3045035824910531,0.5574449512133117,0.7824923655486363,0.8740468064724535,0.6329728751822681,0.6055145872012666,0.6213104061240138,0.6774191388686273,0.5681773383976951,0.8229900223727122,0.533319147208449,0.4119065902773577,0.3314397380852139,0.3229773206269031,0.0041667748387293,0.2680275902954527,0.0045984785154,0.413556374096321,1.7161622158597212e-08,5.200520891132994e-07,4.8346871316680974e-08,1.8977866110174731e-06,7.241304767897206e-07,3.6088295645077466e-08,7.666886813648768e-07,3.5143601155884097e-06,7.645839548980081e-08,1.2576253559751728e-07,2.3984017046482943e-09,4.7997466450635556e-08,1.159784723209514e-06,1.4117440369882772e-07,9.428008419411872e-07,9.706304206035873e-07,1.1003513014405996e-06,8.260529140514061e-07,2.005636822912513e-06,6.694365071641945e-07,7.703229757533971e-06,0.0001320716673974,0.0009070225074662,0.0055979129251685,0.0421263901802415,0.0723702759188154,0.1604502616524472,0.4019972695495515,0.4018773721207938,0.4025404700757949
11,3,2,0.5,0.6768184168499402,0.2815146571575118,0.5,0.787101240133952,0.3193662950200958,0.0020282745251579,0.002373560521275,0.0002809606790912,0.9193571551269272,0.0008091319004419,0.0,0.0,0.3371412159772194,0.5460173086321638,0.0,0.0,0.3247690928428728,0.4563013023144185,0.4710441808960821,0.4710441808960821,0.34653171385128,0.5689376578174331,0.4469769239543626,0.4469769239543626,0.3338474611699858,0.4867929074653829,0.4202194165298016,0.7043269230769231,0.0016796739383205,0.7542997542997544,0.6363636363636365,0.4695993694166066,0.4857776065717338,0.8694605297496348,0.5760170786584585,0.74667239453832,0.6239859220356467,0.8138627396686555,0.8324722712079389,0.6689760306605158,0.5443799570068522,0.813532192783133,0.5076007604098925,0.6752170379330091,0.0872259860022568,0.1648519238413253,0.0045548199169184,0.6546501225074481,0.0014193394415648,0.5186862809064803,1.3360165863176406e-07,1.320085448733739e-06,3.296298965726635e-07,1.4294910366200894e-07,3.428295816009419e-06,6.011313153064337e-07,3.367754987840459e-05,4.293109589297693e-08,5.489385310091338e-07,3.996129236782661e-07,2.1369922958208767e-06,2.236512493561437e-07,5.321605298954168e-08,1.143302154058292e-06,8.787871029183703e-07,1.1217289981705765e-06,2.2947005118474173e-07,6.461522701326221e-06,9.234157907839048e-07,1.7445089287200513e-07,3.3639002128640245e-08,1.0462181147470957e-07,5.633385087805602e-07,0.0624916434153506,0.0711741849755435,0.222223731436382,0.2563132824117711,0.3269316126145239,0.413571940623245,0.4781278077103932
11,3,3,0.5,0.5763625218545134,0.0547718118396868,0.0,0.0802147953960334,0.3185153452121979,0.0002750223397749,0.000678857645673,0.0006753558990271,0.7212588932789743,0.0005187627814278,0.0,0.0,0.1518755366455112,0.6228455616463893,0.0,0.0,0.1423036628043484,0.6738982055560191,0.3292794494777595,0.3292794494777595,0.1454683331086528,0.6502577400951064,0.2655216927781083,0.2655216927781083,0.1228221384809013,0.7291922041829525,0.8286018201247918,0.6850961538461539,0.0033295292186771,0.7592137592137592,0.5454545454545456,0.1469044880891777,0.320250015602658,0.4088696652332967,0.7194829452790532,0.2997834414364954,0.4580759125276317,0.5612303429198562,0.5820302826400674,0.5077738213516122,0.5600437850838602,0.6329561555604282,0.5245290258998383,0.5944324422338125,0.3509950258126828,0.4152773090500719,0.0091587427312526,0.7898733482730791,0.0016465126518775,0.6536677642536095,3.198500197775109e-07,2.563223340584503e-07,1.999778029252368e-05,1.5217408943572185e-08,1.1692881950398273e-07,2.766344837832247e-06,6.44336437801892e-07,2.089348693690406e-06,2.5807987458727103e-06,2.876649883789605e-07,5.953920809225788e-07,1.1776981821966517e-08,3.092692793537493e-07,7.33085625142131e-08,9.073769792465414e-10,1.7318043888567147e-05,6.822970278525496e-07,3.197531550621716e-07,1.0420425130693868e-05,1.741105421988589e-09,6.573033153515677e-05,0.0075979098949476,0.048265263807084,0.0341634442348641,0.0918115869728196,0.0863597088000889,0.3568293239685522,0.6193898491690435,0.624139526194378,0.6259864360664165
11,3,4,0.5,0.7786991514482786,0.4786703452745631,0.5,0.5113829831676253,0.3192844131903476,6.41881398455896e-05,0.0012254348408757,0.0057256704910299,0.9930321693114088,0.0006409268186232,0.0,0.0,0.5140460766732101,0.3079919376158008,0.0,0.0,0.4802149596252852,0.2507445737990267,0.5372764838778599,0.5372764838778599,0.5197684162216433,0.3372979456817198,0.4446963387704894,0.4446963387704894,0.4910160361547522,0.2738118646044362,0.3755893816727031,0.7067307692307694,0.0003487718124644,0.6511056511056513,0.2727272727272727,0.6666263373838309,0.4919071076933905,0.7677398615636667,0.6822382866848553,0.7015426493804999,0.4200016337137846,0.4235248786900989,0.4369139746964219,0.4692716524449798,0.7270093152342273,0.5898266654733101,0.7049725804165172,0.5197156481554486,0.4530785377061246,0.5558543786338901,0.0053139912154142,0.3655867113101538,0.0017257329345664,0.442840952236913,4.573302480948506e-06,8.332541191653509e-08,9.815549956303332e-06,1.9352988206778045e-05,3.1466429805273777e-07,4.319155765168714e-07,3.834711107577914e-07,1.6565350104672287e-07,2.201212819850383e-09,1.7653694370591985e-07,6.189924769241814e-07,7.248465837924077e-07,1.6722095835531368e-05,1.873533726832508e-05,5.029398993123719e-07,6.380073664907028e-07,2.495891633696613e-06,1.8096331525151509e-07,4.349702745041794e-07,3.480642546015026e-06,1.665530969539667e-06,1.571276377196854e-05,0.000246920498543,0.0003392185580127,0.0008682827584021,0.0011023787844985,0.0039503831665454,0.0117696321730924,0.0490392333314785,0.0490392333314785
11,3,5,0.5,0.5284154991484892,0.0698013996719771,0.5,0.9149685699913108,0.3201075472964037,0.0017636280207654,0.0016786619597871,0.000214603225921,0.9518123115749816,0.0123408569934142,0.0,0.0,0.5384292053628321,0.4441898793052097,0.0,0.0,0.5264217338840257,0.3562004719519616,0.5867297836224887,0.5867297836224887,0.5422284700695561,0.4717423029300005,0.5817205455969674,0.5817205455969674,0.5343228973122915,0.3899986306594294,0.3755893816727031,0.6947115384615385,0.0144884378796006,0.7518427518427518,0.6363636363636365,0.5398549904542296,0.5168531455171967,0.7887646205219905,0.5551239211724255,0.6530098581157168,0.3309532764293963,0.5146385782017919,0.5471351804049576,0.3768463101837571,0.4261488365010877,0.4862933323120303,0.3798256225357693,0.6682076273038624,0.3345366752438252,0.461307754032592,0.006624560313445,0.4317265928172189,0.0018375245985289,0.4010632355822092,3.5956836388545524e-08,8.703356565050143e-07,2.743793061986381e-08,1.0604395792666783e-06,3.70247347386914e-07,2.727772275767182e-07,5.014627124034471e-07,1.937321604057097e-07,2.3918073889750905e-07,3.218720707102193e-07,1.0734307769710983e-09,3.492865148783079e-07,6.171036149750646e-07,7.184154585847003e-07,1.9342253926203578e-07,1.733438675538414e-07,8.683370947238468e-06,2.094914228341004e-05,8.689432262220114e-07,2.4508668383344237e-06,1.806462176313676e-05,4.965725658966947e-06,0.0002841739502258,0.0006633079829202,0.0084096085165609,0.0448596296505808,0.0472893698272557,0.0654177748257695,0.2354342355135651,0.2360424047888166
11,3,6,0.5,0.8922940671485918,0.7140215195857798,0.5,0.8710782802008488,0.3214708438299737,0.0014806075543706,0.0031150596653725,0.0005646247791955,0.9365149102757024,0.0011925524744054,0.0,0.0,0.3236405031603587,0.287582395379588,0.0,0.0,0.3024187815596175,0.2010785646708827,0.2699071460457762,0.2699071460457762,0.3197473119607515,0.2901443528510277,0.198666072529992,0.198666072529992,0.292673995324854,0.1924677521284032,0.4331061814233625,0.7067307692307694,0.002583882051127,0.7395577395577396,0.5454545454545456,0.650436645791208,0.8010760379451543,0.7693130731665004,0.3336858568187377,0.9796927225898928,0.4752063575723575,0.5765131212521357,0.6093036638670153,0.5249059117784827,0.5438023298618114,0.6521472386837737,0.5069765052703256,0.2837835859405118,0.5236665809260015,0.6461351091031875,0.0034231366776485,0.4296785930476614,0.0030789631027645,0.7003716939927791,3.960825507495597e-07,3.474636933663988e-06,1.2163467980594412e-06,8.980787488144328e-07,3.251464440341004e-07,1.9823982912310758e-07,2.448327599010885e-06,4.114290947802052e-09,1.1678387379567558e-08,8.575598924425811e-07,6.167282642031247e-07,2.5846200643121364e-07,6.493338746806483e-05,6.377964776256636e-06,2.0029474486994898e-07,1.5181461159697047e-06,7.716270521201229e-07,2.1781342052988974e-07,5.00450095046269e-06,5.287010757761554e-08,7.098654177289453e-07,4.28515070953873e-06,0.0018437601006033,0.0034408016967301,0.0041728069684975,0.005336023473435,0.0099920664500107,0.0155140092998831,0.0170182263871906,0.0170453717117742
11,3,7,0.5,0.5785136887056944,0.1102969758958619,0.0,0.2384365067253428,0.3180574760004432,0.0005214984588272,0.0006320656615678,0.0002936548761796,0.2164845282941788,0.0003483699736595,0.0,0.0,0.4240713435515166,0.3875439161053297,0.0,0.0,0.388826504458262,0.3161717524059905,0.3564979231881904,0.3564979231881904,0.4287299490972719,0.4034600765062318,0.2359272283859366,0.2359272283859366,0.3909650753499868,0.3272232470137742,0.7077009478650773,0.6778846153846154,0.0030866640108812,0.7493857493857494,0.5454545454545456,0.5498409756258074,0.3320285306954336,0.5999382887199188,0.7380365022090597,0.4584969362906221,0.4923003206143419,0.6234340896128714,0.6506115897475855,0.5418856918502376,0.4469826819490296,0.6711677062913112,0.4023412466686707,0.7756554894843299,0.1437810027000157,0.2281365993412174,0.0073432017259425,0.609344471721611,0.001131180895193,0.5983648763099298,6.823354332125634e-08,1.6326048879323e-05,1.2555496835036158e-07,3.403856907941496e-08,3.5647215244871614e-08,1.2174264991093526e-07,7.470964143251406e-08,1.0224516649477683e-07,1.707423580561567e-07,9.791372182828516e-07,1.1978286915237356e-07,4.591068858942677e-07,2.99863023603477e-07,8.244529165212477e-07,7.046026880135484e-06,3.3256295609756225e-05,2.3178196923617406e-06,2.7654747851212527e-06,4.7100048915628906e-07,1.8274092061422749e-06,1.5295903415609237e-07,8.9031400404375e-07,4.416713541585073e-05,0.0006329110257345,0.0032188674749953,0.0145500686179274,0.2089226093922708,0.1903793162333356,0.4569610819222096,0.4757480423512772
11,3,8,0.5,0.6850422972813389,0.1989519003754565,0.0,0.4083183670557098,0.317904799592959,0.001027513102235,0.0012853126432277,0.0003054666319141,0.9006501306176417,0.0019535780077041,0.0,0.0,0.3145199569471157,0.2791112689845272,0.0,0.0,0.3018898372281778,0.1911895947493205,0.2092409673668647,0.2092409673668647,0.3057713483752139,0.2745974264016169,0.2016579461934262,0.2016579461934262,0.2923051087158884,0.1814867887768863,0.3755893816727031,0.6923076923076923,0.0130911414672233,0.7493857493857494,0.8181818181818181,0.6423028280798057,0.6909941332924765,0.8865964682953821,0.436755289876084,0.8268393536645644,0.7405765052359743,0.8209254370864691,0.810542978059134,0.7763642362918489,0.2811758734977997,0.933826676969592,0.2231499497674494,0.4531008793662678,0.208447423254747,0.1350269724106783,0.0129808614376746,0.8596397310634687,0.0019461766835196,0.8057886689241138,2.2696194694827706e-07,1.1501747110309069e-07,2.1781723134871085e-08,4.383845476107144e-06,7.014208902238278e-07,1.5505058498012777e-06,2.0328890241016988e-07,9.907765516671071e-07,7.121905222617909e-08,6.460261730299751e-06,5.734539526252812e-07,6.643390015194626e-07,3.494182849437816e-06,6.469535148431133e-07,1.5591025932876429e-06,1.1684060342394157e-07,9.837498462962987e-06,5.42659621782674e-07,3.193831313076464e-06,1.0229823397903732e-06,4.5961888510391846e-07,6.700889656303772e-08,2.304676845080784e-05,7.1881689309877054e-06,0.0035115866218411,0.0514739177980346,0.1187405954119824,0.1844723331631291,0.299764867303858,0.3071305555696807
11,3,9,0.5,0.6715211478744058,0.1549496695853845,0.5,0.8410214514749133,0.3200833435296857,0.0003754408570041,0.0018524643274841,0.001424484942188,0.9861756137865978,0.0017015463174306,0.0,0.0,0.1260007615131002,0.3233232333674353,0.0,0.0,0.1237785208449249,0.3253421688738585,0.2646507305147092,0.2646507305147092,0.1092441106826345,0.3282757555305989,0.2926142024702503,0.2926142024702503,0.1067800107701013,0.3412653566031049,0.3826088738078683,0.6947115384615385,0.0021643881527453,0.7936117936117938,0.4545454545454545,0.4997291091667482,0.6661165669670543,0.6189100857217469,0.4994769175678737,0.9381440506349829,0.4706638464662531,0.7041036876412292,0.7354195329733031,0.520374349990684,0.4501920031177598,0.6470710584232022,0.4058096351419249,0.4901206890161416,0.3431975559290221,0.4637687814528712,0.01495440889711,0.6746658633278615,0.0023460660492869,0.6891976474311761,6.842900247899462e-08,1.2737118176297388e-07,3.264094961523327e-08,2.0998156776858333e-08,4.315427851990507e-06,2.2350314958336915e-06,4.3337525804602365e-06,2.3409396297983675e-08,1.972888847979117e-09,1.739014964213962e-06,1.1062323734433444e-06,1.2451346455128767e-06,5.356542271911692e-07,2.908909293451719e-07,1.8007990850569146e-06,2.5110028806542494e-07,1.7653936126822732e-05,6.414380338961162e-05,1.9318276395510075e-06,1.6947893027533217e-06,5.518496616504925e-07,0.0001178712378584,0.0055924935121288,0.008168054448788,0.0353936270243208,0.0947833867270127,0.1306521553892038,0.1298328126799309,0.1860346956378696,0.1897825357249362
11,3,10,0.5,0.683064530177997,0.236975992223626,0.0,0.7345362198013794,0.3201546448612381,0.0007883819879143,0.0014157566319939,0.0004710095347671,0.951565038459279,0.0005999019866082,0.0,0.0,0.2632768179798048,0.2700618225235049,0.0,0.0,0.257074532434455,0.2819165240620521,0.7181586713535402,0.7181586713535402,0.2964707938813472,0.3201359826286127,0.6940395346369286,0.6940395346369286,0.2888937717242265,0.327182232039389,0.8790991277402858,0.6754807692307692,0.0047482876558213,0.7493857493857494,0.5454545454545456,0.7762329929277173,0.8080061893975774,0.943739541701526,0.4288678948635887,0.5554438598720944,0.4337678004159047,0.3971188909283327,0.4140795826045877,0.4832608197262896,0.6291097721137895,0.6054970983081799,0.5991702538232632,0.6544566880074694,0.3513580090464303,0.2840173865441078,0.0044049395026538,0.2659613890397501,0.0018237481241898,0.3198439863194864,2.5061077530754946e-07,4.471890664534114e-07,4.960127479961515e-09,6.071441979304122e-08,1.812676047802693e-05,1.1147361172260902e-08,1.0559391808222206e-07,5.040607624470126e-07,1.1440026935174424e-06,3.427291195952476e-07,2.704702554608184e-06,4.734535934915473e-08,1.1402111318027318e-06,3.151693432176797e-06,2.051676932922236e-05,5.925971933589172e-08,4.857239258878665e-07,2.749497647636145e-07,6.545990600665408e-05,5.075548111074669e-07,4.885097510454494e-05,4.1589089665729896e-05,0.0109671261392349,0.0230020303705961,0.0004363821182962,0.0701307667756249,0.0707479405221658,0.0848147096991941,0.1388791130109306,0.1409417669944755
11,3,11,0.5,0.7049688869268952,0.2925840418927816,0.5,0.6836532227711467,0.3200704191489765,0.0008277958388521,0.0015528958280577,0.0004953651496518,0.98637669865629,0.0003512588709703,0.0,0.0,0.3710208448257657,0.3840539762294693,0.0,0.0,0.3577260436570337,0.3584805233505757,0.6057584515437706,0.6057584515437706,0.3863540563508387,0.4156400425685985,0.5709430630413639,0.5709430630413639,0.3733799169647691,0.3916844290947352,0.3826088738078683,0.6802884615384616,0.0066041930331643,0.7641277641277642,0.4545454545454545,0.9352117223306994,0.5784868457660184,0.8888394292524777,0.7177858826292738,0.5836183131015801,0.4376179364994161,0.3894189118073949,0.4011181913597941,0.4871594067122223,0.5005749221135666,0.6098642306680837,0.4602596343810901,0.7192176585543804,0.2981032834174475,0.238903745065796,0.0060556618943432,0.5224523433702559,0.0023128362061063,0.4237564684379069,1.465109224867305e-06,2.452555403309324e-07,1.1555174865534046e-06,2.058415603601146e-05,6.75520308597618e-08,9.085526517180984e-09,1.577953510148201e-07,1.0535037793151597e-08,1.3549636651641346e-06,4.85509791097174e-08,3.014924264936492e-07,1.6388844890495836e-05,8.011137093056491e-07,9.765322493310477e-07,2.142122666279742e-06,1.585103850448013e-06,2.2802638584430367e-06,1.3376629351137072e-06,9.298399970833736e-07,1.229445812972849e-05,2.5962884165552337e-05,7.820192522943847e-07,9.28468423253134e-05,4.896877332812462e-06,3.269876479471485e-05,0.0024316621223837,0.0404602369762044,0.0811173683986073,0.0867181904244473,0.0871517504609107
11,3,12,0.5,0.6048968721703009,0.1044284923685882,0.0,0.9188707344904348,0.3195308818097965,0.000941965871131,0.0030257829921477,0.0009013424448609,0.9909867791918026,0.0005129031435387,0.0,0.0,0.4417757333452246,0.4112512094038407,0.0,0.0,0.4535147823847684,0.401791702457458,0.5471289834750945,0.5471289834750945,0.4508771321978143,0.4382676238444735,0.6394806056087137,0.6394806056087137,0.4654237355713658,0.4360943280780761,0.6173911261921317,0.7019230769230769,0.0058160097358515,0.7493857493857494,0.2727272727272727,0.808152198762674,0.6017316268663739,0.8890765955005889,0.5898582259041802,0.4476236699420848,0.1581229982753917,0.1083906709547815,0.1201796710420595,0.1871204145542952,0.5158476363339404,0.27376553545324,0.4767652139933563,0.2039985132600383,0.9250899624565418,0.9160401343336608,0.0097292774831287,0.368492246978285,0.0029178631379822,0.4632015568872416,2.6840150189749994e-06,1.7737085836306243e-05,2.6422932200562374e-09,4.3868607959296826e-08,1.076965391594391e-06,4.3080203784807015e-09,7.263843111484195e-07,6.897732595689756e-08,5.794249352986566e-06,5.6160048445033324e-08,4.896092442284991e-08,3.347533481232899e-07,1.809961800656481e-07,1.17157143475854e-07,8.113242881386497e-07,3.61916254840438e-06,6.45146170874741e-05,5.922195533860397e-06,1.6714379523118352e-05,2.2772852684463526e-06,2.669433419862312e-06,7.995918603021158e-06,4.540235253613074e-05,8.76975178686937e-06,0.0001277876679563,0.0037579692469172,0.015702012962103,0.0322357459867781,0.0514367804300645,0.0518427844303621
