fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,8,16,24,32,40,48,56,64,72,80,88,96,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000
13,4,14,3,0.2931535837873911,-1.7110799405483612,1,0.9850218138828456,1880.318395328549,19.65384502590119,216.97843764580017,11.039999417918022,1.0,113.9474020114966,0.0,0.0,0.0,1.0552705834830898,0.0,0.0,0.0,1.0374196928646142,-5.706307699804258,-5.706307699804258,-5.706307699804258,0.3153909561022292,-5.804496191198034,-5.804496191198034,-5.804496191198034,0.2172024647084534,0.7420981285103057,2.267267267267267,36.030634174844224,1.8468468468468469,1.0,0.6938692554835549,0.839878590291233,0.6756092411780591,0.2196936826847249,-0.3546902338294092,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010097593,0.0005968106,0.0010277208,0.0013070619,0.0013040472,0.0010651071,0.0013358165,0.0009110978,0.0007285096,0.0010081323,0.0011142798,0.0012344128,0.0011380618,0.0007868841,0.0010069619,0.0005005452,0.0015549049,0.0008615983,0.0010946712,0.0012540515,0.0008666461,0.0011060614,0.0014134754,0.001304382,0.0003350866,0.0012941015,0.0012240345,0.0514354664,0.3790102248,9.9584684503,28.2196336524
13,4,15,3,0.2351076635386193,-1.729980348959121,1,0.9256097997354428,1664.6334549522594,14.48682780230837,70.67738906054043,4.8787346702138965,1.0,3.5271842086180984,0.0,0.0,0.0,0.8230552161176342,0.0,0.0,0.0,0.7952574241243605,-5.758878489582218,-5.758878489582218,-5.758878489582218,-1.0190035097439305,-5.960176964153781,-5.960176964153781,-5.960176964153781,-1.220301984315494,0.7043823975884862,1.866866866866867,21.199534575360687,1.0660660660660657,0.8333333333333334,0.9218546179593666,0.8933062044751299,0.7602475187305816,0.1789159997656133,-0.6361318694271922,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008322541,0.0015054722,0.001488257,0.0013045319,0.0005554504,0.0012729963,0.0012140892,0.0015979113,0.0013206609,0.0008784011,0.0011302892,0.0014966922,0.0011820553,0.0009030106,0.0009908308,0.0009439415,0.0013792153,0.0015356373,0.0012787977,0.0011990681,0.0008691703,0.0005943917,0.0003492447,0.0011917086,0.0006986383,0.0014805478,0.0010040554,0.0036321504,0.0429547729,0.4209775883,1.4185433557
13,4,16,3,0.3997986712488786,-1.252770046627526,1,0.8006548230399366,1855.7266576444367,22.82995025356661,215.8768700017292,9.455862479069737,1.0,28.80623603719956,0.0,0.0,0.0,0.8505554001338753,0.0,0.0,0.0,0.8901426943017852,-6.204484865551436,-6.204484865551436,-6.204484865551436,-0.9272267581077608,-5.928552962604584,-5.928552962604584,-5.928552962604584,-0.6512948551609092,0.7043823975884861,2.227227227227228,106.42092440647248,1.966966966966967,0.6666666666666666,0.909715559663443,0.8959361618955174,0.9431868318432124,0.129187948761314,-0.4897322116885489,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001808962,0.0012578978,0.0009551587,0.0016027552,0.0005525332,0.0007871699,0.0009133016,0.0011648772,0.0014233381,0.0010028583,0.0010930859,0.0010670438,0.0011019689,0.0009173673,0.0011028779,0.001075459,0.000622308,0.0008239695,0.0009429126,0.0008194718,0.001958928,0.0009815192,0.0005047828,0.0020400788,0.0122691674,0.2291279495,0.2830073674,0.4703495562,0.4703508043,0.4703508043,0.4703508043
13,4,17,3,0.4115585595396289,-1.8719538384163723,2,0.8311575423838773,2018.5756998794927,34.80858949255707,257.21048794509824,7.389282119578449,1.0,4.9649334958970845,0.0,0.0,0.0,0.5786187330842117,0.0,0.0,0.0,0.5731519068277886,-6.345118771304308,-6.345118771304308,-6.345118771304308,-2.673714186583359,-6.405639658499946,-6.405639658499946,-6.405639658499946,-2.734235073778997,0.7043823975884862,2.387387387387387,48.605642321421385,1.5065065065065066,0.6666666666666666,0.7551198643960407,0.9230607250726008,0.2668233500979748,0.1684990419290361,-0.5506031223810861,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008375784,0.0011144805,0.0015613252,0.0004639528,0.0010615673,0.0008412737,0.0013754429,0.0009723335,0.0008035118,0.0007138996,0.0008732339,0.0011368774,0.0009364306,0.0014661128,0.0012606837,0.0001720058,0.0011206059,0.0010858541,0.0018208501,0.0003980002,0.00084528,0.001374304,0.0021221974,3.789096991,3.7901691556,3.3166228962,3.7902754554,3.790278355,3.790278355,3.7902772461,3.790278355
13,4,18,3,-0.3414819320312982,-1.3856996724402533,1,0.4545033567763323,1918.95844352368,7.579499414488069,69.39060536764991,9.155038027314982,1.0,9.204227558231109,0.0,0.0,0.0,1.1977259011495662,0.0,0.0,0.0,1.2282238193541548,-6.099401618102468,-6.099401618102468,-6.099401618102468,1.206009681412433,-5.947947910142595,-5.947947910142595,-5.947947910142595,1.357463389372306,0.7043823975884862,2.127127127127127,25.49214654451421,1.646646646646647,0.6666666666666666,0.9487533997715673,0.8954317213964522,0.8284217137760245,0.202687432234723,-0.6236197737562444,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008558407,0.0012863469,0.0007615741,0.0011745795,0.0006260043,0.0011475085,0.0008905386,0.0012062,0.0010343721,0.0004504908,0.0011246253,0.0029369194,0.0012507476,0.0020036254,0.0007999728,0.0011160228,0.0015253307,0.0006615384,0.0009605443,0.0012520984,0.0009501198,0.0017755242,0.0004021634,0.003201478,0.0096756436,0.1525196544,0.1525196544,0.1525196544,0.1525196544,0.1525193096,0.1525196544
13,4,19,3,0.0029387635265791,-1.5631597572897376,1,0.9587468304696372,1905.755021611151,23.72346768377428,162.48451160143534,6.849104598336905,1.0,14.929829276176193,0.0,0.0,0.0,1.0229970108783544,0.0,0.0,0.0,1.0215073164962394,-5.427015651251496,-5.427015651251496,-5.427015651251496,0.1248051379688295,-5.434930028952724,-5.434930028952724,-5.434930028952724,0.1168907602676014,0.8710490642551527,2.287287287287288,71.94029369787063,1.9469469469469471,0.6666666666666666,1.1708480602732854,0.903723266761476,0.8443453338733533,0.2330734953179701,-0.4568159995645957,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010921717,0.0007545806,0.0014667977,0.0012276248,0.0006412507,0.0011722028,0.0009091771,0.0007939561,0.0010476139,0.0010609426,0.0010396473,0.0011411091,0.0006121693,0.0009568081,0.0015225705,0.0005056612,0.0008556362,0.000993761,0.0004829598,0.0008252173,0.0005744244,0.0006371482,0.0014069713,0.0117976108,0.3805407425,2.0046603395,2.0046430299,2.0046501097,2.0046603395,2.0046603395,2.0046603395
13,5,0,3,0.087366799836208,-1.878101993805936,2,0.4875440841310168,1124.1742026963038,4.182513251469089,142.34446882142856,34.03323797514107,1.0,6.555974251892232,0.0,0.0,0.0,0.3270155342646906,0.0,0.0,0.0,0.3324359602920029,-6.299542627525439,-6.299542627525439,-6.299542627525439,-4.239494329562014,-6.1968274916887225,-6.1968274916887225,-6.1968274916887225,-4.136779193725298,0.5754314618436389,2.127127127127127,47.5107653287746,1.826826826826827,0.1666666666666666,1.0,1.0,1.0,0.0,-0.5334387703449224,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010586766,0.0008849091,0.0014343931,0.0008434012,0.0004424491,0.0009992233,0.000358592,0.0002249609,0.001243758,0.0008908275,0.0006544421,0.001369948,0.0012098966,0.0016462009,7.43971e-05,0.0001587789,0.0012619363,0.0006605876,5.1255e-05,0.0020822806,0.0004285036,1.7773264763,0.002775962,0.842523603,1.0563888998,3.3399551245,10.1336695667,21.7253354516,21.7739083468,14.7151675554,21.7739087084
13,5,1,3,0.4222166342518487,-1.5950166379391963,1,-0.9944993326745046,1266.8457381776086,36.82100836781007,175.232096424393,4.759024920609879,1.0,4.827134475351472,0.0,0.0,0.0,0.8758730853580592,0.0,0.0,0.0,0.9020792295895312,-5.818391650973609,-5.818391650973609,-5.818391650973609,-0.7222190038137821,-5.64936258368205,-5.64936258368205,-5.64936258368205,-0.553189936522223,0.7043823975884862,2.267267267267267,48.605642321421385,1.5065065065065066,0.6666666666666666,1.1119442804918356,0.864424069574095,0.5340799183480223,0.3112647295522084,-0.649956188173183,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004533346,0.0010783251,0.0008274584,0.001396821,0.0019157127,0.0014978887,0.0012751943,0.0015155509,0.0007445796,0.0015285331,0.0009049711,0.0009175201,0.0013645914,0.0015003961,0.0005446101,0.0014870196,0.0015464188,0.001428069,0.0010353222,0.0012662143,0.0006640401,0.0007764773,0.0009707218,0.0014734024,0.0007903479,0.0008852922,0.0021415504,0.0024038495,0.0023189332,0.0324932512,0.0376391517
13,5,2,3,0.0102013052288468,-1.3560647594524184,1,0.875198154134603,828.4368280708617,18.6582627554182,251.8724125694754,13.499242446692085,1.0,6.76269501288988,0.0,0.0,0.0,0.8026726232793585,0.0,0.0,0.0,0.825939092664863,-6.04859672050288,-6.04859672050288,-6.04859672050288,-1.1935537236979084,-5.878209470798081,-5.878209470798081,-5.878209470798081,-1.0231664739931094,0.6666666666666666,2.387387387387387,11.917671922849928,1.406406406406406,0.5,1.0876756734816222,0.8873429729232359,0.6343801279002586,0.244773928137186,-0.4547005339420935,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013420438,0.0005194704,0.0006758241,0.0004283432,0.0005104309,0.0012211458,0.0003647101,0.0015803076,0.0013103048,0.0011529141,0.0002346375,0.0005000532,0.0006092161,0.0009341638,0.0011205642,0.0017262082,0.0012712375,0.0011651381,0.0014360275,0.000354201,0.0019136194,0.0007751876,0.0006199811,0.000835381,0.0019769724,0.0025628511,0.0007758846,0.0011936997,0.0180379862,0.1156968369,7.0150931161
13,5,3,3,0.0746312940547892,-1.4236148426450468,1,-1.109746776115165,1088.7547599368463,8.914879714179248,54.650682348253,6.13027703125711,1.0,32.75918219228153,0.0,0.0,0.0,0.3893915718744024,0.0,0.0,0.0,0.4204456690562728,-6.1504791669496015,-6.1504791669496015,-6.1504791669496015,-3.755534416350332,-5.696205067291889,-5.696205067291889,-5.696205067291889,-3.30126031669262,0.7043823975884861,2.087087087087087,47.5107653287746,1.7667667667667668,0.3333333333333333,0.961662795130331,0.9890352554313168,0.998263705969521,0.0162144710158043,-0.6089931042434678,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009988938,0.0003401831,0.000956743,0.0004227331,0.001471272,0.000649608,0.000638304,0.0002997519,0.0012234122,0.0015136918,0.0011250381,0.0013947882,0.0003930569,0.0012472609,0.0009892704,0.0012036219,0.0004621766,0.0007650507,0.0018432462,6.80925e-05,0.0003998748,0.0009612072,0.014303136,0.0046015906,0.016479882,0.2373624902,0.0014749249,0.0059005382,0.0093732192,1.0773917829,11.1544738222
13,5,4,3,-0.6576521179384737,-0.8249479980562415,1,-0.3020490357394298,1070.412839884919,8.626854821627182,85.58060230801027,9.920255304802756,1.0,3.753317685790699,0.0,0.0,0.0,0.925923850893044,0.0,0.0,0.0,0.908919737270079,-6.55466044265513,-6.55466044265513,-6.55466044265513,-0.4855440042955878,-6.677285341594631,-6.677285341594631,-6.677285341594631,-0.6081689032350894,0.7420981285103057,2.167167167167167,29.963450650496743,2.027027027027027,0.6666666666666666,1.0145920379235127,0.9377680737298172,0.7909648532303608,0.1477879642274419,-0.7325890566607095,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018939878,0.0009591852,0.0017372592,0.0030515612,0.0009449315,0.0008067029,0.002366663,0.0024152189,0.0017267614,0.0006851853,0.0015193906,0.0023724736,0.0011608341,0.0007145515,0.0010041776,0.0006854569,0.0006289565,0.0015958517,0.0012109118,0.0010544926,0.0025972379,0.0022216241,0.0001898816,0.0998479097,0.0997157618,0.0998643889,0.0998632909,0.0998643889,0.0998641229,0.0998640003,0.0998643889
13,5,5,3,0.2041883918083217,-1.4151884947160245,1,0.7803120630932701,902.7877527594178,5.906248965576765,157.45837324919816,26.65962342036521,1.0,6.876102960465227,0.0,0.0,0.0,0.2819345386657239,0.0,0.0,0.0,0.2788774679641852,-5.607669719475743,-5.607669719475743,-5.607669719475743,-4.0266739441256005,-5.669141314611986,-5.669141314611986,-5.669141314611986,-4.088145539261843,0.6666666666666666,2.267267267267267,32.10010895543175,1.926926926926927,0.3333333333333333,0.7713165862231003,0.9061886854938588,0.9172433073578696,0.1270764103821984,-0.7173415712797674,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003635183,0.0007477303,0.0006650499,0.0003031402,0.0009037458,5.14824e-05,0.0019662667,9.67853e-05,0.0013209511,0.0012670491,0.0015528152,0.0005179977,0.001211603,0.0014388624,0.0003071728,0.001014222,0.0016492208,0.0015693686,0.0008856096,0.0009920819,0.0029253065,0.0004510001,0.0021701319,0.0013440502,0.0355099046,0.0384115061,0.0161214736,0.0349577585,0.0263173633,0.4503263518,11.4897132001
13,5,6,3,0.5522772933780956,-1.2033137420349884,1,-0.2806063887695944,1074.676181254909,0.48800101130211,72.33625456207524,148.22972265787695,1.0,372.01322947525256,0.0,0.0,0.0,0.7687939371845046,0.0,0.0,0.0,0.6993015910740304,-6.77559596667836,-6.77559596667836,-6.77559596667836,-1.5665588666842538,-7.448913553869863,-7.448913553869863,-7.448913553869863,-2.239876453875757,0.7420981285103057,2.3273273273273274,17.232630891242025,1.5065065065065066,0.6666666666666666,1.0063523854271592,0.9630161085240302,0.9066132649722044,0.0709433529755725,-0.6439398241316459,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002054607,0.0015128904,0.0016092039,0.0014250469,0.0010784784,0.0011899471,0.0004928842,0.0012199136,0.0006183249,0.0008325782,0.0006721147,0.0004030533,0.0010031453,0.0005341457,0.0004865829,0.0014929783,0.0006688237,0.001037016,0.0011694383,0.000423864,0.0003231724,0.0013037978,0.0004808611,0.5413132203,0.7892431262,0.0696619291,0.0112450531,0.0024758672,0.0298745735,0.363347748,16.6628942315
13,5,7,3,0.2702534496235922,-1.8554236673286129,1,0.7116985140107486,663.1607753140279,23.146360432529363,225.94086391517104,9.761399187305448,1.0,7.792495674950818,0.0,0.0,0.0,0.7966498220780752,0.0,0.0,0.0,0.7713666240363456,-6.1763228428245815,-6.1763228428245815,-6.1763228428245815,-1.255956348991627,-6.378765091087367,-6.378765091087367,-6.378765091087367,-1.458398597254412,0.8333333333333333,2.287287287287288,44.324785912404,2.027027027027027,0.5,0.5967036353660502,0.910484639053019,0.2069128050011795,0.149832657317219,-0.7859605413742501,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012049112,0.0005914432,0.0013483869,0.0008549236,0.000904967,0.0009107648,0.0003889006,0.0011985603,0.0008477892,0.0014000234,0.0007467227,0.0010163808,0.0007851919,0.0014329079,0.0015873432,0.0010696689,0.0005540035,0.0007158003,0.001807269,0.0005525332,0.0013818588,0.0006084126,0.0019247511,0.0118626449,0.0007882927,0.001478248,0.0012338997,0.0024133951,0.0425184147,0.3960833122,5.8708407511
13,5,8,3,0.7501965556291499,-0.8191196031016368,1,0.9548080860421442,602.2296577976572,13.753709102776725,224.05941750973227,16.290835863650564,1.0,8957.806915391775,0.0,0.0,0.0,0.7961275807302899,0.0,0.0,0.0,0.8508878979887864,-6.311077208828323,-6.311077208828323,-6.311077208828323,-1.2866545787617598,-5.904917254015027,-5.904917254015027,-5.904917254015027,-0.8804946239484641,0.6666666666666666,2.187187187187188,104.023716672886,1.7067067067067068,0.3333333333333333,1.0239444996243343,0.9135245327497208,0.7694605456326797,0.2063771159396621,-0.6334163201118425,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009954534,0.0004574133,0.0005291436,0.0029918869,0.0005424658,0.0013079399,0.000593181,0.0004914891,0.0001942539,0.0011651035,0.0011406698,0.0004932223,0.0011184532,0.0022923981,0.0006791642,0.0011283041,0.0011438205,0.000422481,0.0012057191,0.0014160034,0.0006031053,0.0027036991,0.3489227396,0.2401235848,0.2206842548,4.9508541883,4.9508558369,4.9508555229,4.9508558138,4.9508558137,4.9508558369
13,5,9,3,1.1956931781842572,0.2268756542330581,2,-0.3871048170239606,1002.99267929836,7.988991252624551,217.93224536023035,27.279069217735724,1.0,14.5509883650324,0.0,0.0,0.0,0.503464414315243,0.0,0.0,0.0,0.5096146862982683,-6.286161114925572,-6.286161114925572,-6.286161114925572,-3.121302690908314,-6.210296738122109,-6.210296738122109,-6.210296738122109,-3.045438314104851,0.8333333333333333,2.4074074074074074,23.795329667643767,1.5065065065065066,0.5,0.92872512799879,0.8802719600084208,0.7233596600254876,0.1750948960451699,-0.638919944817639,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007601024,0.0009974695,0.0001898858,0.0004339267,0.0006545602,0.0015046858,0.0003507726,0.0013924116,0.0009308552,0.0007186747,0.0009085458,0.0006615389,0.0011371161,0.0006129771,0.0007576825,0.0004894896,0.0004022402,0.0003712938,0.001615155,0.0005271481,0.0016651825,0.0001367831,0.0012530256,0.0043702371,1.1195091684,1.6145755081,4.7473580509,4.7473580509,4.7473580509,4.7473580509,4.7473580509
13,5,10,3,1.105933545277444,-0.075274343024478,2,0.9138102762036796,818.0020663965086,13.081981689754024,146.98608708809508,11.235766153320368,1.0,3.45992575115684,0.0,0.0,0.0,0.5438459532808664,0.0,0.0,0.0,0.552506493539729,-5.942324353190346,-5.942324353190346,-5.942324353190346,-2.710615300625434,-5.849178408493274,-5.849178408493274,-5.849178408493274,-2.6174693559283626,0.7043823975884861,2.087087087087087,36.030634174844224,0.0250250250250249,0.3333333333333333,1.0355074573024825,0.9629453919620014,0.9748183306775836,0.078368725649443,-0.7057615773653642,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017976042,0.0009498049,0.0011778903,0.0014724134,0.0016033856,0.0004043161,0.0008729133,0.0005514334,0.000337793,0.0007462622,0.0009516913,0.0002788114,0.0010152731,0.0004425198,0.0008279688,0.0004639891,0.0009448139,0.0008232712,0.0007495962,0.0001450807,0.0006731393,0.0007586677,0.0009460295,0.9364736059,3.3548940001,3.3549004673,3.3549007653,3.3549021117,3.3549025693,3.3549025375,3.3549025693
13,5,11,3,-0.3195377770863024,-1.5646797702842858,1,0.697318677342208,867.3785476442263,5.3593449666688855,138.44367328284994,25.83220041700357,1.0,120.19024246752409,0.0,0.0,0.0,0.5397734340483988,0.0,0.0,0.0,0.5261531054344951,-5.560025145507388,-5.560025145507388,-5.560025145507388,-2.558871279321417,-5.703955436521904,-5.703955436521904,-5.703955436521904,-2.7028015703359327,0.7043823975884862,2.1071071071071072,15.714897252271214,1.566566566566567,0.6666666666666666,1.0925269896072434,0.9040618398886928,0.9044512355698886,0.2164601793194732,-0.5483435484640229,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007139074,0.0005431813,0.0011436244,0.0007336779,0.0001594904,0.0001632647,0.0005263772,0.0006105644,0.0007438679,0.0009485035,0.0003542189,0.0010926629,0.0008488356,0.0012922736,0.0004725569,3.74698e-05,0.0014803989,0.0009612667,0.0010368729,0.0029879219,0.0032840503,0.000353694,0.0297310466,0.0029032902,0.4397497617,15.7195330599,13.6473385128,16.6760156204,16.9026661348,16.9026661296,16.9026661348
13,5,12,3,1.0624744803785289,-0.5234824001377754,1,0.5365256584945476,885.7659859036561,4.699020973394006,105.10453230821898,22.367325641516373,1.0,17.4741334215032,0.0,0.0,0.0,0.7541415171432203,0.0,0.0,0.0,0.7593385485162335,-5.99152959689459,-5.99152959689459,-5.99152959689459,-1.4730683766839965,-5.950522634521557,-5.950522634521557,-5.950522634521557,-1.4320614143109642,0.7043823975884862,1.626626626626627,14.330835332575395,0.7257257257257255,0.6666666666666666,1.054645786230251,0.9549883237544168,0.920160366901667,0.1098621859473922,-0.6042353611730338,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00090826,0.0012359898,0.0003818598,0.0014132212,0.0007829658,0.0003251712,0.0010450902,0.0006110328,0.0012592713,0.0002776732,0.0004782845,0.0013295366,0.0006580425,0.0016022811,0.0012913076,0.0004798388,0.0006831004,0.0016784418,0.0004951339,0.0006042097,0.0013637744,0.0007451317,0.0015007431,0.0003209509,0.000889048,0.0010471642,0.0004382203,0.000975083,0.0026263807,0.0215418313,0.145423493
13,5,13,3,0.4239492372073216,-1.8889400175264184,2,0.7485592508365615,1092.5618908491963,6.545165255248065,114.3896812717552,17.476973737223044,1.0,5.863808089969314,0.0,0.0,0.0,0.7641066276107035,0.0,0.0,0.0,0.7694003817475336,-6.237087556336802,-6.237087556336802,-6.237087556336802,-1.4712876175516048,-6.194174128118666,-6.194174128118666,-6.194174128118666,-1.4283741893334687,0.7043823975884861,2.1071071071071072,10.868043941511344,1.9469469469469471,0.8333333333333334,1.050638180239267,0.938847640053781,0.8219001501384343,0.1127554042024883,-0.6639168283407489,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012295918,0.0009018542,0.0007910227,0.0007576366,0.0005041492,0.0003632999,0.0010883609,0.0009880107,0.0002521091,0.0010009837,0.0004293,0.0007855933,0.0007463485,0.0011296436,0.0004069474,0.0010073678,0.0003434692,0.0012386067,0.000427741,0.0014278064,0.000437127,0.0018878676,0.0020970582,0.0013275085,0.597359547,0.0017897176,0.0149085489,0.0011191241,0.0186117643,0.0811963592,10.1070261959
13,5,14,3,-0.3898925791785161,-1.7042232341775083,1,-0.1664451810289442,967.6206735554588,37.5183463594474,146.33322798919963,3.9003112393932,1.0,2.6080978394849565,0.0,0.0,0.0,0.8335117428229473,0.0,0.0,0.0,0.8194121107634265,-5.706307699804258,-5.706307699804258,-5.706307699804258,-0.9500332238564076,-5.804496191198034,-5.804496191198034,-5.804496191198034,-1.0482217152501834,0.7043823975884862,2.087087087087087,62.648711959165794,1.7467467467467466,0.6666666666666666,0.7988820538441448,0.8568743313601795,0.5344870548429019,0.2265097505053022,-0.936195852913271,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011797104,0.0007619629,0.0002163125,0.000719783,0.0011618039,0.0004058864,0.0011849575,0.0003157518,0.0011728074,0.000564189,0.0011896983,0.0007892277,0.0012131566,0.0001727392,0.0015284161,0.0010886213,0.0004766436,0.0012095728,0.0006650636,0.0008227617,0.000455102,0.0030934269,0.0005253069,0.1701495685,2.2124265734,2.2124584106,2.2124581683,2.2124588518,2.2124588813,2.2124588813,2.2124588813
13,5,15,3,0.8450821066985639,-0.4164939926831779,1,0.9020410979552522,927.6047191360824,10.38017736936098,224.3613425548424,21.614403547388942,1.0,3.372465540055112,0.0,0.0,0.0,0.5152070912610764,0.0,0.0,0.0,0.4978065338308103,-5.758878489582218,-5.758878489582218,-5.758878489582218,-2.791863454038582,-5.960176964153781,-5.960176964153781,-5.960176964153781,-2.993161928610146,0.7043823975884861,2.187187187187188,32.85729947825972,1.866866866866867,0.3333333333333333,0.923431638549811,0.944961703496455,0.8750373798732043,0.1209871949310228,-0.6035254955378077,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013273762,0.0007152236,0.0004259333,0.0003603025,0.0007123489,0.0018559069,0.0012105138,0.0016624057,0.0010616044,0.000919519,0.0016396286,0.0007602267,0.0001814305,0.0008767586,0.0013371166,0.0007358826,0.0004809394,0.0005583094,0.0010378025,0.0007641838,0.001023516,0.0005616447,0.0017785457,3.3948093859,3.3954404384,3.395449416,3.3955099512,3.3955177554,3.3955177554,3.3955171259,3.3955177554
13,5,16,3,1.241289184683949,0.5943506409883388,2,0.6242537733388851,837.201165671406,51.18799298442554,200.63682780874265,3.9196072381620506,1.0,11.60839505337526,0.0,0.0,0.0,1.1198010160919962,0.0,0.0,0.0,1.1719197754656725,-6.204484865551436,-6.204484865551436,-6.204484865551436,0.7433035912204744,-5.928552962604584,-5.928552962604584,-5.928552962604584,1.0192354941673258,0.8333333333333333,2.287287287287288,27.9541599906786,0.7457457457457454,0.6666666666666666,1.009366554397087,0.996922521742739,0.999721008539843,0.0125016127617445,-0.5925318724453107,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008126299,0.0010163324,0.0007638742,0.0006237349,0.0016336364,0.0013424677,0.0014569206,0.0019098659,0.0007981768,0.0007168729,0.0006494141,0.0009440231,0.0011741054,0.00085105,0.0010173562,0.0008131657,0.0003888731,0.0008348306,0.0010584109,0.0006497088,0.0011944765,0.0011599367,0.000404876,0.0009069146,0.0012788976,0.0005024979,0.0003579585,0.0021442808,0.0028573376,0.0212921494,0.0298228523
13,5,17,3,0.8924048745500659,-0.5686118888467666,1,-0.358476617485588,1252.4724288503908,147.10451126865038,212.83150885963943,1.4468047718193684,1.0,3.5696751721201743,0.0,0.0,0.0,0.5499527133064969,0.0,0.0,0.0,0.54475672541155,-6.345118771304308,-6.345118771304308,-6.345118771304308,-2.855603486773518,-6.405639658499946,-6.405639658499946,-6.405639658499946,-2.916124373969156,0.7043823975884861,2.127127127127127,57.13103690544303,1.8068068068068068,0.5,0.6603384307048916,0.9110585615813708,0.160218294293902,0.1841978985471506,-0.6390912398358778,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007808536,0.0014526602,0.001405656,0.0009968954,0.0008691588,0.0008551774,0.0013816794,0.0004244458,0.0002801971,0.0005342364,0.0009542933,0.0002166064,0.0013608475,0.0007782046,0.0002904888,0.0011142218,0.0011630104,0.0003340905,0.0012454192,0.0004153895,0.0013242715,0.0009031604,0.0009177169,0.0028168641,6.6977759291,0.042876796,6.6978298664,6.6977862021,6.6978298664,6.6978296915,6.6978298664
