fid,iid,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime
15,2,4,1.188218401220686,1.8682244423835677,3,0.01559,0.5279496653866984,455.48126564893715,6.9560071196793976,35.42241163384978,5.0923483867110235,0.7296309790998917,0.7171266340983805,2.430510774211977,0.9550157925186492,0.075125,0.10500000000000001,0.05500000000000001,1.909090909090909,0.16799999999999998,0.101,1.663366336633663,0.21400000000000002,0.12700000000000003,1.68503937007874,0.244417,0.5439041502107058,0.6320242556420805,0.668263978837278,0.7842591321642354,0.5492045729291681,0.6251771588975125,0.6547828910450719,0.771724704157536,-4.00938996500816,-3.234754838213573,-2.9161832428337364,-1.8965076550081994,-3.9833137264341083,-3.3120055756687465,-3.0504037222276397,-2.0170837251909832,0.056161,0.7829795571620664,2.167167167167167,15.352750287804211,1.4664664664664666,0.49799599198396793,0.778981,0.8584160325923451,0.8700389845114331,0.6233415846919956,0.18397578265279543,-0.3143290080291428,0.187973
15,2,4,1.5055753140429176,3.063249230847508,3,0.010972,0.5572969414642217,458.89961161870326,10.593645489136026,36.27729669901382,3.4244393713398127,0.7451257736681653,0.755425401855513,2.409859431004138,0.9580297791509985,0.033481,0.10200000000000001,0.053000000000000005,1.9245283018867925,0.16499999999999998,0.097,1.7010309278350513,0.21200000000000002,0.123,1.723577235772358,0.299983,0.508970691775324,0.6001216190668479,0.666630199794562,0.776701798502216,0.4736849249529762,0.5860122697587828,0.65148669853238,0.7675340145491472,-4.314623939821526,-3.513690133139278,-2.9292860867721595,-1.9620982897839436,-4.644528303479864,-3.6532826467623574,-3.075495971041586,-2.0514229977668004,0.052995,0.8024000902610113,2.207207207207207,17.629753752872038,1.4864864864864866,0.4969939879759519,0.811395,0.8592844102601717,0.8628475257002132,0.6038059455265798,0.19140897644005148,-0.30459420590546094,0.165077
15,2,4,1.289422515070005,2.1648723799845886,3,0.010176,0.5970627262660605,455.80440277643766,11.813642852166751,37.99364134366127,3.2160817640337602,0.7618222123009144,0.7750078900523306,2.089264752033698,0.9649741414897572,0.052691,0.10500000000000001,0.05600000000000001,1.875,0.19,0.10200000000000001,1.8627450980392155,0.182,0.11800000000000002,1.5423728813559319,0.252043,0.5832901411619923,0.5953088314428447,0.6401913934802077,0.7593262389073856,0.5716438686698017,0.5820473992040389,0.629480291823037,0.7519800308432545,-3.6605125104589975,-3.5549364958788026,-3.1606737340201096,-2.1141551963166094,-3.7766895825993974,-3.684964724433142,-3.2667629098111943,-2.18671886610362,0.058058,0.7998665036749499,2.2272272272272273,19.33242287555043,1.5065065065065066,0.4759519038076152,0.747708,0.8732057945724185,0.8721678924002668,0.6169699838564638,0.18440358011294117,-0.3088776884849021,0.174332
15,2,4,1.3812834014585602,2.73759339618565,2,0.011534,0.5039992429228204,459.1311919877832,8.749901139453385,34.776102912382,3.974456666210345,0.747315624336627,0.6935958278477814,2.4149037031357627,0.9536953832281814,0.077089,0.11100000000000002,0.06100000000000001,1.8196721311475408,0.16799999999999998,0.101,1.663366336633663,0.203,0.11600000000000002,1.7499999999999998,0.261752,0.5494188576326889,0.6125124561196772,0.6870666949468334,0.7918137171071821,0.5514537633693342,0.6008387266807821,0.6759101696066363,0.7862417456270084,-3.959004090855551,-3.4046359848038366,-2.7495696521193675,-1.8292162457184808,-3.9582426685811445,-3.522439950818863,-2.8599642363570226,-1.88633182963763,0.052081,0.8213618624308915,2.2272272272272273,16.835508029612008,1.4664664664664666,0.5150300601202404,0.74087,0.849760643396681,0.8662719491393293,0.6199943244270125,0.19007860669330068,-0.3056089450808214,0.1688
15,2,4,1.305864228496975,2.0769672651583297,1,0.010373,0.5777797310271986,462.38055075564927,8.244056780071354,36.98370999249663,4.486105685479829,0.7753995902621476,0.7617276347737816,1.8640776771633065,0.9574716526509937,0.051864,0.10200000000000001,0.05700000000000001,1.789473684210526,0.163,0.09,1.8111111111111113,0.20600000000000002,0.11600000000000002,1.7758620689655171,0.255635,0.5350879074003925,0.591770516864046,0.6702863283737075,0.7766253420937634,0.5247559463315101,0.5805426592505469,0.6642419298740742,0.7692926829569895,-4.088634125198348,-3.590143216814992,-2.899641869536606,-1.9644514813825182,-4.20408974724352,-3.7105909943292126,-2.9701730074782127,-2.040876174478454,0.049747,0.8014983761102404,2.247247247247247,16.835508029612008,1.4864864864864866,0.49599198396793587,0.796838,0.8727317290781428,0.8700419950048905,0.637191661879844,0.18466762796232578,-0.30581764621077506,0.175126
15,2,4,1.2591767726800938,1.915460364882323,2,0.010623,0.5953522592106582,457.3181423769563,10.340123065044992,37.6031704539431,3.6366269741084056,0.7523060515565156,0.7667662378436143,2.6374497011226126,0.9597290542615954,0.025795,0.08499999999999999,0.040999999999999995,2.073170731707317,0.158,0.087,1.8160919540229887,0.198,0.10700000000000001,1.8504672897196262,0.276312,0.4638811637599768,0.5998083843754223,0.6674560462713731,0.7749353370836031,0.44641597048800397,0.5781822887297275,0.6515308594131763,0.7641098050275904,-4.712980048066657,-3.518054155809928,-2.92336868821849,-1.978526390322414,-4.893566046619801,-3.7287795884479165,-3.080393695919491,-2.0852195643452784,0.057142,0.8305229295381332,2.2872872872872874,15.352750287804211,1.4864864864864866,0.5140280561122245,0.765699,0.8837456051900382,0.8648689083914298,0.6257716822155529,0.1927930212879365,-0.31415657889174253,0.169707
15,2,4,1.368127037973729,2.5894088233318797,2,0.011425,0.48918218550065384,463.1022752030356,6.281415866152074,34.67269842226865,5.519885828465099,0.712653273779077,0.7093496729367306,1.9295107102413867,0.9511573004070083,0.024098,0.1,0.059,1.6949152542372883,0.192,0.10500000000000001,1.8285714285714285,0.221,0.13200000000000003,1.6742424242424239,0.23946,0.5693161428183796,0.6388983099495468,0.6932298171810092,0.8003414021302301,0.5552530708930095,0.6233149280641808,0.6775876973239394,0.7909972202702164,-3.7860468140583636,-3.1743653270711745,-2.696749028186022,-1.7551547051493754,-3.931282923530297,-3.329658945197181,-2.8499218249611875,-1.847453023614701,0.048559,0.81103090841638,2.207207207207207,18.461469463245457,1.4664664664664666,0.4819639278557114,0.747564,0.8782483862359269,0.8674238689581185,0.6096756734621912,0.18769285734738836,-0.32713579259861236,0.168042
15,2,4,1.2005387030093275,1.7360011153181496,2,0.011784,0.5107698317211105,455.14901692844535,11.005616825524493,34.210940356600965,3.1084982240393946,0.727955236867778,0.7082961049079806,2.299563924337865,0.9566192438236909,0.053681,0.096,0.053000000000000005,1.811320754716981,0.17099999999999999,0.095,1.7999999999999998,0.20900000000000002,0.11000000000000001,1.9,0.274422,0.5246523766767961,0.6228904236965473,0.6737534862070121,0.7953065384132351,0.49761446071335946,0.6007411247369179,0.6550968473688339,0.7888398629060925,-4.178841874048218,-3.315218613157886,-2.8680749123540146,-1.7994864529722339,-4.439348755153366,-3.528066101185707,-3.047749709228852,-1.8659245110377327,0.054121,0.8044470811628444,2.207207207207207,14.00058382468096,1.4864864864864866,0.4969939879759519,0.761708,0.8757160796826999,0.8656820794388691,0.5980555538016649,0.1957542973460654,-0.31549490734411634,0.167218
15,2,4,1.3905586407042094,2.311979149149085,1,0.009888,0.5920383459235892,455.8886717817242,9.404023554907042,37.67675858763518,4.006450894944362,0.7705208668273693,0.7745555365140664,2.0175354194642923,0.9632520876171475,0.029388,0.10400000000000001,0.06000000000000001,1.7333333333333332,0.18,0.10900000000000001,1.6513761467889905,0.194,0.13000000000000003,1.492307692307692,0.227984,0.4588054806276205,0.556944222773676,0.6289843846883513,0.7696584917461332,0.43940585667662974,0.5433802413864214,0.6191802919478987,0.7592618728773044,-4.754350553026468,-3.8922095551159233,-3.2593424964539963,-2.023531720945239,-4.944109289090569,-4.027116617309071,-3.3586049345561566,-2.1231681149744306,0.052585,0.8066467745383228,2.207207207207207,15.352750287804211,1.4664664664664666,0.5050100200400801,0.756071,0.8683538089124724,0.8637965621329605,0.6581308465424319,0.18974206728612128,-0.286684393550934,0.172846
15,2,4,1.2227676242011634,1.7748092714222237,2,0.009947,0.5320988576369481,460.7266720349328,6.09302254959476,33.610112799462534,5.516164190414477,0.7205744948250238,0.7321966974455951,1.706708660773413,0.9546571283820044,0.020723,0.093,0.05700000000000001,1.6315789473684208,0.181,0.11299999999999999,1.6017699115044248,0.221,0.124,1.782258064516129,0.252381,0.5717320895205269,0.6102564586633502,0.6880635834334574,0.8003734367814315,0.5541072550718504,0.5906955389052216,0.6731384692846484,0.7911649999673755,-3.76537724843221,-3.4266668768842035,-2.7425783187494464,-1.7551380828051553,-3.9422677826377663,-3.6187800959261374,-2.8898781076387197,-1.8463711327001624,0.054658,0.8026050944383154,2.167167167167167,17.629753752872038,1.4464464464464466,0.49899799599198397,0.759511,0.8074924200725898,0.8619414470067531,0.5803055744283142,0.19244857329189646,-0.3092238174977095,0.191325
15,3,4,2.5005258555960066,13.973033446703791,4,0.011325,0.3619202426834438,313.75565415057116,9.314715765388883,28.054149798534645,3.011809539350276,0.5558880166808388,0.6161064256075043,3.1862070814332424,0.8977166599854209,0.04886,0.10900000000000001,0.064,1.7031250000000002,0.17099999999999999,0.096,1.7812499999999998,0.22400000000000003,0.14900000000000002,1.5033557046979866,0.301925,0.5046082183934274,0.5968488780019331,0.6639559270550949,0.7915680336936981,0.4834204275025707,0.5808792107310998,0.6459955600781281,0.7787875409130751,-4.356186412281641,-3.5450758469360464,-2.954975594756525,-1.8328291530474807,-4.572010626453431,-3.7094473036184494,-3.133132139371515,-1.957850769746317,0.054617,0.7929978399056794,2.3673673673673674,17.629753752872038,1.4664664664664666,0.5100200400801603,0.766467,0.8525781904318996,0.8638314984733348,0.610587272711403,0.19142689599116688,-0.3069531601686532,0.170811
15,3,4,1.3850948846692988,3.0942097577052197,4,0.011281,0.44245456693489793,312.26091513512097,9.372596434038355,27.435929467151187,2.927249632504439,0.5981111416622882,0.7150927418389974,4.5962886643179255,0.9409793836039066,0.030136,0.10200000000000001,0.06200000000000001,1.6451612903225805,0.194,0.097,2.0,0.223,0.13399999999999998,1.6641791044776122,0.230838,0.5010988719095256,0.5643414845803916,0.6469021821815508,0.7813296808957347,0.49515578559051304,0.5414600067774376,0.632386857936653,0.7687911155421421,-4.3878372773313155,-3.8316182636458462,-3.1054966211404613,-1.9232062699157266,-4.470396874039373,-4.060372871108133,-3.255215359966096,-2.047355292641174,0.056066,0.8115632278675998,2.307307307307307,16.07704421673822,1.4664664664664666,0.5090180360721442,0.781817,0.859824451362707,0.865203804729643,0.6181210671526578,0.18733897522671342,-0.3285824439169628,0.17032
15,3,4,2.8913106355743943,17.268762319911804,6,0.008865,0.3349273518027902,321.541112995328,12.65320731107369,27.82155463037196,2.19877489923234,0.5038156277209715,0.6192630519655874,3.157067378283058,0.8794349753329183,0.034269,0.11000000000000001,0.066,1.6666666666666667,0.197,0.11000000000000001,1.7909090909090908,0.22300000000000003,0.133,1.6766917293233083,0.239367,0.4814244746673884,0.5601231171998227,0.653367831405825,0.7805885187512299,0.46800002282124836,0.5466508992376051,0.6402749403825437,0.767597662610581,-4.55568458112219,-3.864317220292153,-3.045162659330238,-1.927529266648448,-4.6909620618218035,-3.997450232451558,-3.17191105214106,-2.0492304408617894,0.051653,0.793480321371407,2.2872872872872874,20.244465099768018,1.4864864864864866,0.5170340681362725,0.757668,0.8415199861763833,0.8574335020450841,0.6144549184854504,0.19563016444692755,-0.2885909211773965,0.173751
15,3,4,4.300681457061322,38.79436307897237,6,0.013481,0.2955944346239192,325.03261872595107,15.934141126731449,29.47553267696834,1.849835045550059,0.4926872157656669,0.5698652004919329,3.6217765563056346,0.8592994553420306,0.030507,0.11000000000000001,0.05700000000000001,1.9298245614035088,0.183,0.10200000000000001,1.7941176470588234,0.24500000000000002,0.137,1.7883211678832116,0.222427,0.515677828007409,0.5801969148667212,0.6556791404158084,0.7762066430465048,0.4995441187730531,0.5757900146303611,0.6450850003089946,0.7664440954902351,-4.258315434106118,-3.691042987674231,-3.02737911960487,-1.9676627688646615,-4.425644366283922,-3.7513846920327483,-3.138593486085668,-2.0653876031426908,0.049092,0.8012107275048002,2.4474474474474475,17.629753752872038,1.4864864864864866,0.5200400801603207,0.75179,0.8070766433265737,0.8571998059737524,0.5917989297346399,0.1918498708134428,-0.28922105965375583,0.173176
15,3,4,1.6302813054480823,4.403449381773947,3,0.011715,0.41009708102966835,316.328567189519,10.204723001275436,28.85504895018263,2.8276170697211658,0.5710225858690348,0.6937140919468965,2.8303134099913705,0.9334292123894796,0.034023,0.11199999999999999,0.05500000000000001,2.0363636363636357,0.193,0.097,1.9896907216494846,0.22599999999999998,0.12600000000000003,1.793650793650793,0.274263,0.49985018592673275,0.5799859163969656,0.6496584336647137,0.7728615363793526,0.47746533247246375,0.5558436682445812,0.6330888759115757,0.7598230777532385,-4.398117756748547,-3.6934361409326977,-3.080763844092128,-1.9973649534221591,-4.621774388305168,-3.9285247201375224,-3.2452974730270414,-2.1243443103103727,0.050827,0.8017078611983972,2.3673673673673674,19.33242287555043,1.4864864864864866,0.5270541082164328,0.777929,0.8696950692502324,0.8717139294079405,0.6203270911979596,0.18354392832158756,-0.33251897868589725,0.172363
15,3,4,4.03906822007352,30.982845522787905,8,0.013655,0.29835870834278644,320.8047027622337,13.950540106063844,29.531425675575893,2.1168661178028185,0.5031185555551663,0.5734040008813075,3.2918384552146485,0.8707707779854715,0.02819,0.10500000000000001,0.06399999999999999,1.6406250000000004,0.193,0.10600000000000001,1.820754716981132,0.21700000000000003,0.133,1.6315789473684212,0.223063,0.46263558813384054,0.5770922683292108,0.6549850088250038,0.7902542632783924,0.4304803025321906,0.5600731346270271,0.6415458677292859,0.7795411246257894,-4.72466695078569,-3.718329943208788,-3.033473915157826,-1.8441465948876372,-5.033920590023997,-3.8884641137998486,-3.1683357837131236,-1.9486112191273248,0.053254,0.8246429463694249,2.4074074074074074,16.835508029612008,1.4664664664664666,0.5430861723446894,0.755684,0.8643406379250166,0.8568040365690013,0.5861524189699392,0.19912187193029884,-0.27141480335276874,0.181155
15,3,4,2.272609567385784,13.211300058022434,4,0.020367,0.35769924969978417,320.3834094404639,8.994838189473194,26.23694379387831,2.916888913530855,0.5153667770788803,0.6632937742325347,2.5003822002499465,0.9061886642960085,0.032785,0.10700000000000001,0.05700000000000001,1.8771929824561402,0.187,0.10300000000000002,1.815533980582524,0.24500000000000002,0.13600000000000004,1.8014705882352937,0.231424,0.5015997292303191,0.5925746708725218,0.6718256632917741,0.7710308629260488,0.49834979409407315,0.5738719971317282,0.6651800546037752,0.7626586675044537,-4.378656610757882,-3.579403373957321,-2.883149976402403,-2.011590451506178,-4.426437898438529,-3.760048574236527,-2.954368757366553,-2.094241478735081,0.050919,0.8101906105573538,2.4074074074074074,14.66108684046983,1.4464464464464466,0.5170340681362725,0.752631,0.8642810834199485,0.8620358589069611,0.6344844606614879,0.19199104149996898,-0.31455819127384665,0.167806
15,3,4,1.9232311015181096,8.484121783564795,5,0.013331,0.358899760891186,322.0886450140154,8.946254541555351,25.192287365079917,2.815959153415739,0.5302031809989733,0.6859928569070166,2.753014571084739,0.9067573712524436,0.037364,0.10700000000000001,0.06599999999999999,1.6212121212121215,0.21200000000000002,0.101,2.099009900990099,0.246,0.13999999999999999,1.7571428571428573,0.257142,0.6040508473190652,0.6133352185513529,0.6738566286940731,0.7748197886957282,0.5957929688704846,0.5978975806900833,0.6622705716064408,0.7703535500940664,-3.4785402231579807,-3.3969740458860507,-2.865274058354215,-1.9782803351831477,-3.5653140579803075,-3.54675029849785,-2.9789473861462614,-2.0255998860953737,0.046669,0.815243390333341,2.307307307307307,18.461469463245457,1.4864864864864866,0.5340681362725451,0.763477,0.8784564682202016,0.8673496403082216,0.6311148371121442,0.1857567978341805,-0.3273937271731975,0.17251
15,3,4,2.086700607369887,7.271242203270193,5,0.015224,0.3456704197406234,318.309811430423,11.380819358585539,25.068036504028484,2.202656567527143,0.5357250109934124,0.6560240399994823,2.9844705060431376,0.9103090357510606,0.050981,0.10500000000000001,0.06799999999999999,1.5441176470588238,0.21399999999999997,0.10800000000000001,1.981481481481481,0.24299999999999997,0.13999999999999999,1.7357142857142855,0.293944,0.5299876372190057,0.6110767612848652,0.6803642855646613,0.7887172942701622,0.5082030049672095,0.5989889775921298,0.6669623306948468,0.7773011232932148,-4.131211691697162,-3.4184722747417524,-2.809463973981755,-1.8570864370459743,-4.34417796410117,-3.5422405270894313,-2.9418132254236227,-1.9671603580155983,0.055238,0.8132126611415492,2.387387387387387,16.835508029612008,1.4864864864864866,0.49498997995991983,0.739772,0.8310660506736335,0.8654217889586541,0.573893734838689,0.19078194755662156,-0.327293877647882,0.172419
15,3,4,2.706701628387265,14.514615581247256,5,0.01064,0.36964978616787736,319.1119332634357,13.78924933479348,27.29394493699342,1.9793640882339008,0.5273203703949432,0.6403211539388167,3.176008266498168,0.8950288129672932,0.031528,0.10999999999999999,0.05900000000000001,1.8644067796610164,0.182,0.098,1.857142857142857,0.238,0.133,1.789473684210526,0.232028,0.5475333290701491,0.5925913385081918,0.656245283067798,0.7959863330594498,0.5468737968892664,0.5851452580550567,0.6436684362727423,0.7815715234124139,-3.977122484880968,-3.581068512349141,-3.021558717651742,-1.7932532806114123,-4.002764219132827,-3.664687024928015,-3.147712985131779,-1.9295235731728786,0.048679,0.8128818995536652,2.427427427427427,16.07704421673822,1.4264264264264266,0.5080160320641283,0.744557,0.8249927411823059,0.863276297339174,0.5892819900436307,0.19068573168227693,-0.31644687584028547,0.169004
15,3,4,3.728248071567714,33.09567031155332,4,0.016483,0.3093496737182999,317.7985529941794,9.135275483550364,26.42581493203531,2.892722280747804,0.4927833780283417,0.6010358067698304,2.74660715813111,0.8632367481910267,0.027521,0.11000000000000001,0.071,1.5492957746478877,0.223,0.10300000000000001,2.1650485436893203,0.229,0.121,1.8925619834710745,0.218853,0.5391237955156751,0.5949131930133756,0.6684057245618911,0.7734299905658407,0.5365728701300986,0.584447876818489,0.6535977584393605,0.7623173538461475,-4.051412505121801,-3.5609860945669416,-2.914937202366345,-1.9917031093722644,-4.094929843471302,-3.6718972219247084,-3.06087577827011,-2.100208853296686,0.056537,0.8181705186012171,2.207207207207207,17.629753752872038,1.4864864864864866,0.4819639278557114,0.759532,0.837013750081827,0.86675182063302,0.6308166847380074,0.18468379610327953,-0.2949436774951431,0.180631
15,3,4,1.5390043340768242,3.732272378240249,2,0.018273,0.39144899315931025,314.6260218195779,10.559886173792831,30.304419718570905,2.8697676489903263,0.5622139093479027,0.6937569896694531,2.7796561696513087,0.9339582988353902,0.069449,0.11700000000000002,0.062,1.8870967741935487,0.217,0.121,1.7933884297520661,0.23900000000000005,0.12800000000000003,1.8671875,0.254457,0.5216289889988355,0.6022968389543267,0.6691646186828071,0.7720840329955074,0.5187464641133083,0.5950478201544303,0.6567897222963368,0.7654778951732445,-4.203396786323492,-3.494576700104446,-2.9070164091264523,-2.002674119515497,-4.246877535050269,-3.5735473863836695,-3.028698823983764,-2.069567461206044,0.053498,0.8006287604581347,2.347347347347347,17.629753752872038,1.4864864864864866,0.5130260521042084,0.793214,0.8725855707167238,0.8646104121694356,0.6119807638464622,0.18937472785008128,-0.34063787365598014,0.179703
15,3,4,1.4694979155475727,3.495059589351553,2,0.009747,0.39986019016717234,312.47197627936566,9.88753592565224,29.46268099048663,2.979779918073278,0.5832286949422891,0.7105424203542545,2.5298818985342613,0.9398973699820792,0.059201,0.11499999999999999,0.06400000000000002,1.7968749999999993,0.20900000000000002,0.11300000000000002,1.8495575221238938,0.25,0.123,2.032520325203252,0.253532,0.4741070404451688,0.5649559161095566,0.6297120931042489,0.7750913463252871,0.4541737048189313,0.5555052592075982,0.6169669106439214,0.7629221732363523,-4.6196117437219275,-3.821566199856111,-3.2527272559454614,-1.9756694568793964,-4.812389346494781,-3.9189789389914047,-3.3770896984006438,-2.0902452261465996,0.056036,0.7844477315287087,2.3273273273273274,21.199534575360687,1.5065065065065066,0.4909819639278557,0.780796,0.873635804961582,0.8696084895350628,0.6115191811079452,0.1844623600337826,-0.3386623260082489,0.175844
15,3,4,2.0541718436813885,7.479096749200728,6,0.013806,0.34993999646115403,325.66417807935505,14.145592069435454,27.488335640528014,1.9432439098765177,0.5435540267646627,0.6625854186807996,3.336582072672636,0.9135913799781569,0.032763,0.11400000000000002,0.06899999999999999,1.6521739130434787,0.21200000000000002,0.11900000000000002,1.7815126050420167,0.22800000000000004,0.12000000000000002,1.9,0.260208,0.532384052819885,0.5827100696080285,0.6598154176610622,0.7737190916258194,0.5287339894584676,0.5741819254462024,0.6483683077449415,0.7654341163771932,-4.108679378166708,-3.666492860342344,-2.9890113599737482,-1.9882035835525533,-4.158735663885345,-3.7576756510382827,-3.1030102456425563,-2.069950906563367,0.051164,0.8070805960000031,2.4474474474474475,17.629753752872038,1.4464464464464466,0.5280561122244489,0.798731,0.8492341142435345,0.8621513694591056,0.6209276056467141,0.1910979322919325,-0.3116894839039729,0.175437
15,3,4,2.2888622453824854,12.922734066024985,4,0.011919,0.3809129731483789,318.6814256516008,11.83473450558781,28.499488624338206,2.408122346207435,0.5548357466639408,0.641465122045922,2.9323756974603796,0.9053176026303198,0.030811,0.11000000000000001,0.05500000000000001,2.0,0.223,0.11200000000000002,1.9910714285714284,0.21400000000000002,0.135,1.5851851851851853,0.216087,0.4851703620954047,0.5585290333727706,0.6496025325593983,0.7772999044704383,0.4769120730310869,0.5504119005299267,0.6321011261850042,0.7665608995055564,-4.5276301901079306,-3.882482921327038,-3.081543942533127,-1.9585190937403176,-4.627324789656138,-3.9771328118148217,-3.2544960247034673,-2.065041995620681,0.048808,0.8128484240501739,2.3273273273273274,17.629753752872038,1.4864864864864866,0.5060120240480962,0.814727,0.8798343867923395,0.869881220739397,0.6572840440238744,0.18358988743853388,-0.32285068121503113,0.188035
15,3,4,2.3523081763831852,11.504617613729582,5,0.010339,0.3546331805950327,312.7717886027808,10.654311205684056,26.032611656070753,2.443387578371317,0.5237502492427983,0.6420644686763242,3.664546134331495,0.9015126055358443,0.038531,0.11100000000000002,0.059,1.8813559322033901,0.19,0.10400000000000001,1.8269230769230769,0.23899999999999996,0.144,1.659722222222222,0.276343,0.5279204805108948,0.5971222855362127,0.6688189874975774,0.7790913793951953,0.506239523779142,0.585778743463823,0.6566167507966478,0.7712645564585596,-4.150015269109007,-3.541667447081533,-2.9113871752188007,-1.9419909374164357,-4.364738454841668,-3.661628531011842,-3.035435488919026,-2.021973070934947,0.053567,0.7901494457041648,2.347347347347347,14.66108684046983,1.4464464464464466,0.5110220440881763,0.795207,0.8700363394535515,0.8638413890806169,0.6346173862471759,0.19113425460187844,-0.3351615250501106,0.174
15,3,4,1.3216297629196927,2.957551535761147,3,0.010029,0.39707283580028496,314.8914331329709,8.953395256854709,26.14097207489038,2.919671401178998,0.5620083252512236,0.7175690297886553,2.9212728358043583,0.9345257298569161,0.037574,0.10600000000000001,0.07200000000000001,1.472222222222222,0.21800000000000003,0.11500000000000002,1.8956521739130434,0.257,0.14100000000000001,1.8226950354609928,0.239885,0.5060477005968846,0.6136232117175756,0.6835318770292732,0.7899566568277172,0.49449363565669163,0.601629393798721,0.67062695940327,0.7805438035719466,-4.342225737667552,-3.396553141962534,-2.7820014814696954,-1.846444711059223,-4.468358088203147,-3.52134541893318,-2.9114503669966396,-1.9398546477045393,0.04746,0.8173847613878894,2.2272272272272273,19.33242287555043,1.4864864864864866,0.5290581162324649,0.772754,0.8571337722442819,0.860441718706802,0.6000030370783312,0.1912862948896046,-0.36238203981300976,0.176447
15,3,4,1.5506505360596115,3.79335977776259,4,0.00973,0.38898969615066714,314.13076375063457,7.60059834156546,27.268960811777234,3.5877386998140954,0.5671319191787056,0.6941142419606443,3.6382406594124155,0.9267175850713399,0.040641,0.091,0.06100000000000001,1.4918032786885242,0.20600000000000002,0.11000000000000001,1.8727272727272726,0.253,0.13500000000000004,1.8740740740740736,0.246687,0.561472104491831,0.6017818186293521,0.6561373228169846,0.7804879760974958,0.5621884318543307,0.5905657543920365,0.6494005565882068,0.7726899686627793,-3.8551549282529525,-3.5007870654431006,-3.0229408622869736,-1.929758333339036,-3.868738425072946,-3.617981144795273,-3.0980851974315495,-2.008633660283378,0.051234,0.8078136420449066,2.387387387387387,17.629753752872038,1.4864864864864866,0.5070140280561122,0.767672,0.8673448849313243,0.8633966422510918,0.6222791123816914,0.1943590329398193,-0.34654458181432557,0.176305
15,3,4,2.782240663683479,18.293142975410426,4,0.012615,0.3721577303330803,307.2324640692049,9.40227774110181,29.82495422027487,3.172098829828847,0.5014291437995166,0.6512058909687588,2.517437749880052,0.9004825878239666,0.060537,0.11100000000000002,0.06100000000000001,1.8196721311475408,0.203,0.10899999999999999,1.8623853211009178,0.24900000000000003,0.13299999999999998,1.87218045112782,0.217439,0.5294865742557272,0.5635910831020428,0.6466800848766009,0.7692189828276679,0.5124917020786787,0.5541433181654563,0.6330814187487376,0.7613872208667051,-4.133422800526292,-3.8338174189303826,-3.103887186090244,-2.0273927716299145,-4.299535292988596,-3.932192636179062,-3.236005205387726,-2.1044238008175764,0.048572,0.8042741902207149,2.3673673673673674,16.07704421673822,1.4264264264264266,0.5090180360721442,0.748398,0.8776372541586679,0.864807135745881,0.6414732893566324,0.19113384498347613,-0.32343373680480514,0.170057
15,3,4,1.6902146912233744,5.296391469262584,3,0.011312,0.36294626336091973,319.6230203805738,11.155754506286758,24.58105747597113,2.2034419511579086,0.563511822803981,0.6581176155984076,2.6420423209981423,0.9203594699149584,0.032481,0.10600000000000001,0.07000000000000002,1.514285714285714,0.19599999999999998,0.11200000000000002,1.7499999999999996,0.257,0.13799999999999998,1.8623188405797104,0.217481,0.5280051076616521,0.5874760766820651,0.6829006074151506,0.8001501223320238,0.5022298951263329,0.5730579841235752,0.6639765954699894,0.7919206074228539,-4.149829547110579,-3.6269544303618693,-2.787971755796291,-1.757101487315441,-4.4009306496338905,-3.774718860956722,-2.9708809056859113,-1.8396905868470714,0.055802,0.8012025405117409,2.4074074074074074,18.461469463245457,1.4864864864864866,0.5,0.775187,0.8406850298246331,0.8614054520203064,0.6008148681603478,0.19278689366500207,-0.35716441636325696,0.169216
