fid,iid,rep,vbs_precisions,selector_precision,selected_algorithm,selector_switch_budget,static_B10,static_B20,static_B30,static_B40,static_B50,static_B60,static_B70,static_B80,static_B90,static_B100,static_B110,static_B120,static_B130,static_B140,static_B150,static_B160,static_B170,static_B180,static_B190,static_B200,static_B300,static_B400,static_B500,static_B600,static_B700,static_B800,static_B900,static_B1000,static_B1100,static_B1200,static_B1300,static_B1400,static_B1500,static_B1600,static_B1700,static_B1800,static_B1900,static_B2000
15,7,1,5.9698484187,24.8739512728,Non-elitist,110,8.9546273297,20.8941155324,8.954626557,10.945906241,13.9294426419,5.9698484187,165.5619755403,25.8688242878,8.9546278778,12.93445713,24.8739512728,12.934462145,6.9740312343,17.9092496042,12.9344797529,8.954687936,8.9551238867,9.9496271,29.8487107569,19.1835366507,12.9344593659,18.904210248,18.9042019335,18.9042019335,18.9042019335,18.9042019335,18.904210248,18.9042019335,18.9042019335,18.9042019335,18.9042019335,18.9103935803,18.9075021069,18.9042019335,18.9042069214,18.9042140769,18.9042025758,18.904210248
15,7,2,3.9820730986,6.9647134024,Non-elitist,110,6.9647144278,24.8739315762,4.9755105507,6.9647135134,11.9395278828,15.9196244993,9.9498910409,6.9647201696,9.9495805962,9.9495855374,6.9647134024,12.9344577976,22.8840179708,3.9820730986,13.9294168539,20.8941554629,18.9042035327,16.9142687322,9.9495982818,27.858807629,22.9182268007,22.8840179652,22.8840179708,22.8840179652,22.8840179708,23.4702894076,23.0235612733,22.9443947158,22.9013829937,22.8876014437,22.8850058851,22.8841767268,22.8840504056,22.8840179708,22.8840179708,22.8840180676,22.8840179652,22.8840179708
15,7,3,3.9798362423,3.9798362423,Non-elitist,110,40.7932003754,18.9042490809,3.980141173,4.9747954251,5.9697494529,19.8991610135,18.9042048306,17.9092278732,11.9395056497,16.9142896216,3.9798362423,5.9697546565,4.9747954924,26.8638643161,14.9243956148,11.9395196722,14.9243709344,21.8890538812,3.9798364822,16.9142956419,15.5571797847,14.9243757808,17.5690570035,14.9243757912,17.0744612826,16.287645401,15.476111047,15.0603838414,14.9243757912,14.9243757808,14.925808905,14.9247551907,14.9244864875,14.9243934835,14.9243757808,14.9243757808,14.9243757912,14.9243757912
15,7,4,4.9747952982,11.9394986616,Non-elitist,110,11.9395056041,10.9445395542,10.9445446006,7.9596674819,6.9647192968,11.9395080242,17.9215766554,12.9344587234,9.9495905763,9.9495915223,11.9394986616,6.9647084016,4.9747952982,12.9344608316,10.9471564928,15.9193298038,12.9344577598,5.969755114,16.9142888594,7.9596724606,14.9243758012,14.9243770567,14.9246359672,14.9450802404,15.435538532,19.8991609906,19.8991609906,19.8991609906,19.8991609906,19.8991609906,19.8991609906,19.8991609906,19.8991609906,19.8991609906,19.9212558078,26.2076908023,34.5734630464,62.1550233329
15,7,5,4.975035838,26.8638502524,Non-elitist,110,9.94958556,18.9043929759,15.9193301508,15.9193096214,13.9294042712,7.9596821875,8.9546643924,4.975035838,8.954679833,7.959671483,26.8638502524,13.9296397061,13.9294174169,10.9457357414,7.9596959911,23.8789719875,25.8688251818,39.7984835948,23.8789721972,23.8789752059,22.3716406542,30.07615296,25.7912624034,25.0837885418,24.9175932792,24.8835429697,24.8779127342,24.8748504631,24.8740042449,24.873944798,24.8739337071,24.8739315709,24.8739310416,24.8739310415,24.8739310506,24.8739310425,24.8739310416,24.8739310416
15,7,6,4.9747956438,13.9302479766,Non-elitist,110,11.9394990267,10.9445416683,10.2626211195,14.9243707487,12.9344983553,11.9394986735,20.8941000833,11.9395014899,11.9395010152,13.9294186838,13.9302479766,12.9344698182,15.9193298025,14.9248199621,25.8688709783,4.9747956438,18.9042070234,20.8941200598,25.8688901241,23.8789770654,28.2160330063,28.2596748444,20.9028038209,24.9015053299,24.7247999507,25.8689052575,25.8689052575,25.8689052575,25.8689052575,25.8689052575,25.8689052575,25.8689052575,25.8689052575,25.8689052763,26.0095933633,43.4251361585,45.1420771232,60.9811467976
15,7,7,4.9747903333,11.9395435024,Non-elitist,110,10.944609371,8.955151208,13.9294124904,20.8940999607,18.4111575925,12.9344848159,8.954628444,20.8941357987,8.9546266199,4.9747903333,11.9395435024,12.9344375455,12.934458043,9.9495858837,6.9647083742,11.9394986294,6.9647389239,7.9596674427,4.9747953094,13.9294173902,17.7486507684,16.9142686606,16.9142686606,18.1725741159,17.6650761421,17.1968154516,16.9747016636,16.9253379257,16.916517866,16.9147082478,16.9143545334,16.9142943065,16.9142722588,16.9142689254,16.914268702,16.9142686607,16.9142686623,16.9142686606
15,7,8,5.9697783926,18.9041868798,Non-elitist,60,12.9344589487,7.9596674296,20.8941200659,7.9596681191,24.8746758814,18.9041868798,24.873949302,5.9697783926,7.9596728535,7.9596729047,15.9193333283,6.9647085394,7.9596674431,19.899178734,9.9495881044,14.9243716948,22.8839977926,16.9142910518,35.8184453617,27.858782982,29.5520774626,29.1775859562,29.8143713683,31.4307292433,30.1013055356,29.1264299153,28.9271477421,28.853927469,28.8546044211,28.8540609691,28.8542424175,28.8539458097,28.8538486462,28.8537420354,28.8537432286,28.8537423014,28.8537420354,28.8537420373
15,7,9,0.9949623716,17.9092479264,Non-elitist,30,17.9092615861,8.9546291189,17.9092479264,19.8991413804,5.9697549458,5.9697893932,18.9045310504,3.9798362508,10.9445446566,16.9142895341,0.9949623716,10.94454469,7.9596674476,4.9748142591,17.9093046767,8.9546265097,14.9243722673,10.9445396521,10.9445529597,35.8184453664,33.8285322916,36.949938699,35.7714441388,34.5534078692,34.0335545107,33.8627688575,33.8399132599,33.8353276557,33.828532283,33.8297449105,33.828532283,33.8286067,33.828532283,33.828532283,33.8285339543,33.8285326369,33.8285322834,33.8285323042
15,7,10,4.9747953138,8.9546268855,Non-elitist,110,11.9396193907,20.8941004361,9.9495855672,6.9647134806,7.9596746734,7.9601691829,19.8993107547,9.949580526,17.9092479837,17.2758775098,8.9546268855,4.9747953138,7.9596677501,4.97481042,9.9520383725,14.9243558641,18.9042123387,9.9495856012,28.8537622325,27.8587880197,39.88428169,39.9730747092,36.8134625445,40.0738892166,40.1711783261,39.7982765499,40.8430047122,40.9964887016,39.7982765499,39.7982765499,39.7982765499,39.7982765499,39.7982765499,39.798280301,39.8693545438,42.0882415465,43.0402519527,61.2450699606
15,7,11,6.9647084195,9.9495859781,Non-elitist,110,10.0328021836,9.9496047013,87.5546276209,10.9445395808,8.954626522,8.9546269189,7.959682102,15.9193307029,9.8958658759,23.8789571084,9.9495859781,15.9193470282,27.8588552334,12.9344867116,21.8891007051,12.9344578117,6.9649134097,6.9647084195,13.9293969473,11.9394986175,12.9344376251,11.9394784128,11.9394906438,11.9394816308,13.0291917029,11.9394784128,11.9394785882,11.9394784128,11.9394784128,11.9394784128,11.9394784128,11.9435215593,11.9394784128,11.9403037295,11.9394784128,11.9395908054,11.9394784771,11.9394906438
15,7,12,4.9747972426,9.9495855447,Non-elitist,110,13.9294480844,14.9268817419,9.9495879608,8.9546268339,6.9648404326,15.9193163284,9.9495863409,7.9599242891,20.894099893,23.8789772374,9.9495855447,10.9445395589,18.90418854,4.9747972426,13.9294116858,25.8689103328,23.8789719942,11.9395196918,7.959667424,10.9445397957,14.3846561184,18.170027525,14.1806762113,14.069675748,13.9294116858,13.9294116858,13.9294116858,13.9297863972,13.9294725251,13.9294116858,13.9294116858,13.9294116858,13.929411707,13.9294116884,13.9294116862,13.9294116858,13.9294116859,13.9294116858
15,7,13,2.9850932726,16.9142701931,Non-elitist,110,14.9243555876,8.9546269974,5.9697543609,10.944546856,58.7022350208,10.9450278898,23.878992228,7.9596725841,10.9445446061,9.9495855926,16.9142701931,26.8638372777,2.9850932726,6.9647175665,10.944539556,12.934459187,10.9445467039,28.8537421242,20.8940998596,5.9697560442,27.957165615,18.9041905941,26.8637887461,28.7116602127,26.8637883827,28.6114523397,26.8637883827,29.5611966719,50.3857540746,26.8637883827,26.8637883827,26.8637883827,26.8637883827,26.8637883827,26.87171724,27.2808433387,40.4709065895,50.4392379088
15,7,14,7.9596724568,15.9193404258,Non-elitist,110,23.8789720164,18.9044514644,12.9344576875,31.8386353611,9.9495905909,14.9243556688,15.9193146822,19.8991768108,14.9243556252,15.968422477,15.9193404258,15.9200197919,11.9395110689,7.9596728023,13.9432467713,9.9495855356,9.9495868819,9.9495859811,10.9445963788,17.9092477891,11.4991981264,9.9495855335,9.9495855331,9.9495855331,9.9495855331,9.9495855331,9.9495855362,9.9498849272,9.9495855331,9.9495918076,9.9495893884,9.9495881919,9.9495855331,9.9495859871,9.9495855331,9.9495855331,9.9495855359,9.9495855335
15,7,15,2.9849152759,6.9647380435,Non-elitist,110,19.9061505926,19.8991470986,7.959729424,26.8638291586,13.929416769,2.9849152759,3.9798362803,18.9041817424,13.9294227433,17.9092479819,6.9647380435,10.9450524257,14.9245496181,15.9193202646,23.8789211957,16.9145034915,43.7797984609,21.8890778633,23.8789115345,37.8082976696,43.7780267984,43.7780267707,43.7780267707,43.7780267714,43.7780267707,43.7780267707,43.7780267707,43.7780267707,43.7780267707,43.7780267707,43.778453713,43.7780753933,43.7780267746,43.7780276052,43.7780269674,43.7780267719,43.7780267762,43.7780267714
15,7,16,3.9798389126,23.8789568255,BFGS,110,5.9697668831,31.8386486456,7.9596686472,8.9547844482,15.9193298655,131.3329275861,16.914268776,12.9345360044,4.9747953065,79.5962234468,23.8789568255,21.8894744352,10.9445486664,9.9495918971,3.9798389126,7.9600869643,8.9546265049,9.9495817712,8.9546284611,13.0530487966,15.9193298016,27.2963708265,12.9346112085,17.5419970822,62.37103122,62.5628794017,63.0880959757,61.4963893511,63.6214098045,62.1678909687,61.5300358029,62.1927168256,61.3748660169,60.2062158708,61.2743624913,60.8999757929,61.0006092729,73.91298768
15,7,17,2.9853025717,18.9042044445,Non-elitist,110,11.9394989707,6.96471753,13.9294183518,10.9757907595,4.974795746,17.9092695848,24.8741137975,23.8790665663,17.9092444871,17.9092277604,18.9042044445,3.9798362388,8.9546267761,10.0148284923,14.9243719028,2.9853025717,10.9445395995,8.9546241007,14.9243961097,15.9193298026,17.9092428764,17.9092428764,22.062770582,17.9092428764,17.9092428764,17.9757450119,17.9255933506,17.9128755912,17.9099708121,17.909357295,17.909294197,17.9092468261,17.9092428764,17.9092428764,17.9092428909,17.9092428765,17.9092428764,17.9092428765
15,7,18,4.9747981452,21.8890740827,Non-elitist,110,30.8437011995,5.9697543482,9.949597347,12.9381826955,10.9445466859,11.9417100528,4.9747981452,28.8537425673,7.9598072025,13.9294146622,21.8890740827,11.9397485178,18.9041240652,12.9439900056,22.8840216136,16.9142688504,9.9495856833,35.8183856582,15.9193298258,6.9647135371,30.8436753103,33.3775391079,31.838637625,31.8393198485,36.1256204872,31.8386343655,31.8386343655,31.8386343655,31.8386343655,31.8386343655,31.8386343655,31.8386343655,31.8386548741,31.8386405893,34.2505935755,40.4833510558,52.3898210567,73.9649863848
15,7,19,3.9798369613,3.9798369613,Non-elitist,110,13.9294168241,4.9747993493,8.9546335205,5.9697544804,15.9193298024,7.9627906834,4.9747953505,15.9193471006,24.8742868402,14.9243758212,3.9798369613,4.9750422758,10.9468253474,12.9344473391,12.9344589062,8.954626935,12.9344606658,17.9092479303,14.9243708125,10.9445395725,12.4179742773,19.5878753215,13.9261019464,12.3026910565,11.9394986095,11.9576787034,11.9431946346,11.9402959088,11.939640594,11.9395170819,11.9395050447,11.9394997815,11.9394986095,11.9394986187,11.9394986095,11.9394986102,11.9394986095,11.9394986095
16,6,0,0.0002754649,0.0010453602,Non-elitist,70,0.1145666091,0.0640436533,1.3307331563,0.2821020143,0.2712690881,1.1079963246,0.0010453602,0.020423137,0.0002754649,1.5552993229,0.1005370615,0.0447741149,0.3139286276,1.2538032087,2.114741542,2.9913006296,12.8237356768,4.5367611519,9.197735612,1.7017778158,8.406673274,5.3918676114,8.7644614533,11.5459223469,3.9477084607,4.7996147493,4.9908309928,9.5588841477,8.8917620375,9.1879033313,10.2270925469,7.9361451692,12.0941993529,13.0323834224,12.5349726494,20.3325811663,19.9705239116,22.5250896955
16,6,1,0.0028440387,0.0028440387,Non-elitist,70,0.1907598417,0.5239777125,0.9877916294,0.9138848976,0.2749446303,0.0126300481,0.0028440387,0.0833302518,0.2677581594,0.049576946,0.0093454719,0.0429614875,0.3128198727,0.1422802925,0.4903491371,1.518548343,0.5607350525,0.7482370642,0.4948158229,0.2210641547,0.2248820786,0.3731359977,0.6992530091,0.7493621376,0.6586799685,0.5319449511,0.4415537077,0.4592239031,0.4632149405,0.4611313696,0.4567843982,0.4567753116,0.4567753687,0.4567753515,0.4568429692,0.4568129831,0.4567883235,0.4567843982
16,6,2,0.0126411521,0.0398786283,Non-elitist,70,0.2128514134,0.280717356,0.7571676359,1.086358441,0.1825284074,0.0126411521,0.0398786283,0.5922436493,0.6598322154,0.3793949261,0.6304227271,0.3392629035,1.4395631426,3.5234999974,0.1175224914,0.61884539,0.2683519807,2.2564726265,2.6887019147,3.4806458269,2.900744121,3.658555129,4.0480817047,4.585026298,4.4505328819,4.4031754264,4.5489043854,4.5579526305,4.5819492763,4.5825072063,4.585026298,4.5850046137,4.5865473873,4.5860382783,4.5850599974,4.585026298,4.5851044073,4.585026298
16,6,3,0.039587451,3.0391936377,Non-elitist,70,0.0914533821,0.6434443987,1.4980326252,0.039587451,1.2922258353,0.1469060623,3.0391936377,1.2941604592,0.5058179923,0.7762153987,0.3805851011,1.8465770067,0.0431318266,0.8481739271,0.5493922639,0.4396625553,0.2383676969,1.0947283,1.5005284463,0.1526515947,0.9791972088,1.6004677441,1.3349671946,1.3666013563,1.4799491868,1.4606864016,1.4834845002,1.6078408774,1.5802019823,1.574307502,1.575895781,1.575895732,1.5758958128,1.5766181142,1.5847055682,1.5847055682,1.5847055682,1.5847055682
16,6,4,0.002327345,0.1800660725,Non-elitist,70,0.0639460733,0.3908855242,0.9605049713,0.3383770215,0.5058141307,0.048641975,0.1800660725,0.0107365086,0.002327345,0.1422142232,0.8840017564,0.1016279573,0.0034177587,1.9454457393,0.4584220901,8.4672639954,1.2414942617,0.5118248305,5.4297220526,5.4725411967,0.7303305587,3.0110004847,0.9612794812,0.7906662763,4.808174428,1.327577436,1.8876408925,3.8750038351,1.4269035474,1.6096993105,2.1447547948,3.9900802247,3.9394205937,4.9455296209,2.4667405448,13.2195931136,10.6152115409,18.9507763881
16,6,5,0.0272741842,2.5832992633,Non-elitist,70,0.0846579416,0.224090058,0.3699614944,1.6515174008,0.8578766792,1.1526131573,2.5832992633,0.3959132453,0.0808378834,0.2579719429,0.1807153296,1.9300607041,0.0430724464,0.2813345491,0.4681655543,0.1439880519,0.1621803828,0.0817275627,0.0272741842,0.6837723578,0.1566286092,0.1972498524,0.1482146254,0.2733117689,0.2733117689,0.2448491712,0.3289623803,0.2928447185,0.2871676917,0.282857361,0.2746740624,0.2731207246,0.2731207602,0.2731207571,0.2731207103,0.2733117689,0.2733410731,0.2733117689
16,6,6,0.0101454472,0.0898461219,Non-elitist,70,0.0349590769,0.5478996553,0.5501160222,0.7554575258,0.3105448763,0.6068025266,0.0898461219,0.0101454472,0.2639476387,0.1056214893,0.8258802964,0.3804203363,0.6819586723,0.0219558772,1.2023601348,0.5710839309,0.8258972693,1.6981740182,2.9131841876,1.7026170784,2.2577008459,2.7834005822,4.2992079802,1.668327821,3.7654433289,1.6082335036,4.0693974695,9.0378206051,6.3736332067,13.3049873128,4.3387870868,2.3108788847,3.7688683203,9.5764998334,10.1455216927,14.9910217191,25.1329712094,28.3853047682
16,6,7,0.0474635693,0.0474635693,Non-elitist,70,0.8383156919,0.5778408408,0.6410955152,0.1890393484,0.797768715,0.1813017748,0.0474635693,0.7740733724,0.1320655247,1.5278206335,0.8386155312,2.6009875873,21.6279842202,0.7110900075,1.7854587602,6.1385409273,13.977491504,7.3820585837,1.4745243715,3.0932569366,2.3809803254,5.7393705366,8.6352451893,8.3143583431,9.7132805705,3.3599808434,0.9870366321,10.4333799945,3.0907161108,13.4915810582,5.8549012563,4.5200321813,12.7248452672,12.7372003411,16.9441465344,20.4647606338,23.914925581,31.325977173
16,6,8,0.0097083224,0.0097083224,Non-elitist,70,0.6865418142,0.2030280475,0.0469188104,0.1693994898,0.6151960154,0.1271358766,0.0097083224,2.6110139106,0.2290419611,3.6730878024,0.431321669,1.1076568491,0.0248068885,0.1890763942,0.414249441,3.7798535681,1.0740953907,2.1979627677,0.715237313,6.0740885541,0.3422750344,0.5993342141,0.7718493792,0.3132523406,1.6973371837,1.3816404958,1.6092729791,2.673680753,1.8669016449,2.018070771,0.7650653869,4.793287557,0.5583050033,8.0688657263,4.3849475339,4.8307723228,18.8168845853,28.0099129383
16,6,9,7.3e-08,0.0509519851,Non-elitist,70,0.5827046804,7.3e-08,0.7623071016,0.3234237799,0.1935046048,0.2257298833,0.0509519851,1.0517348941,1.3824778073,0.5925252495,0.0578968955,0.0021989437,0.0114699898,0.6455254771,0.0100439816,0.075082057,0.0054642574,0.0570240278,0.0641409764,1.42276e-05,0.9134610594,0.779612187,0.6950875896,0.8562815108,0.8562815108,0.9031151963,0.852480592,0.8501251696,0.8578768289,0.8533582239,0.6137170032,0.8580997362,0.8556066523,0.855606645,0.8572116682,0.8562220293,0.8561597118,0.8562815108
16,6,10,0.0044738966,0.1078059782,Non-elitist,70,2.2739932633,0.0044738966,0.1029138588,0.6683290537,0.2125470835,0.9089897599,0.1078059782,0.297064611,0.1114558789,0.0325948179,0.3855033582,0.2829189965,1.139031313,0.6112044293,0.6258000226,0.1169310554,0.2769955938,0.8558789087,0.2380007937,0.3939981194,1.4724629351,2.091868527,2.014666079,0.6322998762,2.1519891161,2.2303464391,2.2084237843,2.1769196507,2.1796699236,1.660372455,2.1889703117,2.1879751257,2.1854250504,2.1854250504,2.1859022583,2.187120039,2.18672257,2.1854250504
16,6,11,0.0386497454,0.1632026931,Non-elitist,70,0.4676961034,0.3639468702,0.3123196794,0.3176371357,0.3702457369,0.4827438202,0.1632026931,0.0386497454,1.0652252715,2.1492943088,1.8047184855,0.3024788413,1.2682194262,2.4425345687,2.1813235366,2.7599733711,3.5363514652,2.4051374794,0.4149202676,0.5783257352,1.1729106492,1.018206336,1.3997889328,1.4304303443,1.7215260903,1.8416155691,1.8149958932,1.7711707354,1.7337700848,1.7273513221,1.7265227863,1.729597931,1.7277112943,1.7267986525,1.7267986525,1.7269289497,1.7267482606,1.7267986525
16,6,12,0.0700628025,0.084842911,Non-elitist,70,0.1455971314,1.3324734937,0.0700628025,3.6354742797,0.4988693421,1.1895111304,0.084842911,0.4174451565,0.4486324988,0.7336535601,0.0708802769,0.0947432735,0.6824837077,0.5330390367,0.4218434298,2.0757283382,0.2545060915,0.8437512355,2.1090380596,0.5897906469,1.1219105904,3.2526561979,1.2919650381,4.5366519022,0.5614033588,1.9605542564,2.7706543487,9.5415307755,3.4875672681,2.9201459409,5.3584346325,8.1274620472,2.8483761435,11.015808822,15.6196999345,12.9436133208,16.4003241554,20.0537369529
16,6,13,0.0002327386,0.8169840948,Non-elitist,70,0.1728317544,0.0002327386,0.2888263982,1.8729337645,0.5740571722,1.18224749,0.8169840948,2.1290977332,0.1041370092,0.0091662311,0.049164778,2.0494490129,0.185181939,4.3808376777,0.5823301075,0.1708158297,0.3626515412,0.8060407456,0.704745283,0.4144085453,0.8260310104,2.2373204342,6.3979480471,4.8401383659,4.9198600866,5.5109132563,5.7143546936,2.0388150716,1.2937706641,5.5036925694,5.5269516634,4.3100720603,5.5192708262,2.8913319079,4.9832383989,5.5118887071,5.5109132563,5.5109132563
16,6,14,0.0120500605,0.3253532625,Non-elitist,70,4.8416961638,0.0667748876,0.4068400278,0.2172611672,1.3209271993,0.0120500605,0.3253532625,3.8068920079,0.3434253479,0.565693688,0.0835155579,0.3069580867,0.1803119338,0.4986423501,0.5756717341,0.6375405882,0.3153419357,0.0753841641,0.1414947232,0.4844554335,1.5990543848,4.8416961638,4.7029261492,4.4073407086,4.4735570884,4.4674482683,4.5238590639,4.9078160165,4.9039095057,4.8793328154,4.8416961638,4.8322239868,4.8499844461,4.847208047,4.8416961638,4.8416961638,4.8423021099,4.8416961638
16,6,15,0.0022003923,0.5601121712,Non-elitist,70,0.0399495818,1.4378540486,0.0969527807,0.5283895136,0.0022003923,0.0629244961,0.5601121712,0.0229981036,0.6307265154,0.1272342935,0.3456448396,0.2192749892,0.0587256317,1.3895250636,0.4659111312,0.1805501303,1.6005268023,1.6936272,0.5970900969,0.9721532361,2.3454826253,2.0323551164,1.408877299,2.6992926297,2.8329809458,3.2435003936,3.4417923196,3.4454347541,3.4618685512,3.4618685512,3.4618685512,3.4618685512,3.4618685512,3.4618685512,3.4618685512,3.4618685512,3.4618685512,3.4618685512
16,6,16,0.0130092104,0.0957533022,Non-elitist,70,0.5123660746,0.7424124045,0.4712696153,1.5983327356,1.9146534991,0.3177648732,0.0957533022,0.1869116567,0.0130092104,0.3477316239,3.4195851695,0.6183417825,0.2086859465,0.3015584952,0.133368438,1.053432878,1.1942107971,0.8724364514,2.2285130184,0.2972759945,24.9349093469,2.3715982777,1.9030801043,0.8365864865,1.3651176172,0.9170493365,0.8241712803,1.2500625648,3.9182510545,2.1305711352,1.2940308962,2.1850873814,7.7370147231,6.300504531,4.9150351293,10.4025189854,13.8733011993,24.9349093469
16,6,17,0.0049133782,0.0737662022,Non-elitist,70,4.3850536166,0.0327158673,0.9649850927,0.3545231034,1.04296157,0.0049133782,0.0737662022,0.0655832053,0.1182582509,0.6407627011,0.0129722905,0.4522048181,3.501485998,0.1723459125,1.2017588398,0.7051379266,0.1000814362,1.3544486411,5.1673623412,0.5067109285,4.3090767068,4.3513001121,3.8756862582,4.0035735853,1.7763055913,3.1257962558,2.6683324767,2.7215375296,4.430058659,4.3866964133,2.1964939191,4.3852242482,4.3890312383,4.388156569,4.3870539879,4.3855241786,4.3851274481,4.3850536166
16,6,18,0.0008170292,0.1984342604,Non-elitist,70,0.5308279866,0.0925907824,0.379569966,2.0517339727,0.0510148734,0.2969604251,0.1984342604,0.8535049376,0.0232592611,0.886538839,0.6342825678,0.8142667895,1.6528789684,0.0008170292,0.7134502895,0.7865186284,0.3846695653,0.2758312621,0.6954828993,0.7006256356,1.2340984969,1.1123975587,0.9457500019,1.182175655,1.3046296574,1.245802053,1.2386853131,1.2332178508,1.2228229676,1.2216462236,1.2227405307,1.2216462236,1.2221789877,1.2216462236,1.2216220542,1.2216462236,1.2216337566,1.2216462236
16,6,19,0.0019140141,0.7477085159,Non-elitist,70,0.1717163421,3.4919880746,0.7529748164,0.4654943667,0.3192631957,0.3618259917,0.7477085159,0.269530796,0.2645479701,1.4169482996,1.5739723736,0.4292577631,0.0019140141,0.2066448873,0.0779947806,0.1780135683,0.0240751331,0.1900864255,0.6370865239,1.364036202,1.6387876759,2.8600076306,5.0299568247,2.9377541616,4.0766800653,3.8295547757,3.6963082832,3.5435211592,3.4544180594,3.4396141975,3.4684686336,3.4929291422,3.4984970691,3.4956868675,3.4919880746,3.493633251,3.4926561427,3.4919880746
16,7,0,0.0179622957,0.219778673,Non-elitist,70,0.8271412475,0.1354354201,0.1482122786,2.9994665852,0.9507492834,0.8731603523,0.219778673,2.0220805935,0.0179622957,0.265045864,0.5479843089,1.8510123549,2.8557641872,1.1324111899,2.3144165346,5.170848528,1.3206094156,13.0937956444,2.2052584872,2.0201199269,1.592412345,3.8861334419,2.31668102,2.9106331999,0.9596455886,5.1510810725,3.9476662825,3.4381744155,5.9543713551,12.5061168703,9.6807188618,5.814884152,6.3625967257,7.1382221825,10.1490658676,11.2056417925,17.8672583664,26.0948330175
16,7,1,0.0282548369,1.1049917072,Non-elitist,70,0.0890896744,1.1411238363,1.1175422897,1.6114517729,0.4067914451,0.2218606682,1.1049917072,0.3317807419,0.7052704493,0.5175713834,0.0625926828,0.2363581295,0.0431580348,0.0282548369,0.4599940166,0.336273338,0.4177571787,0.0595125969,0.5324627617,0.4466085702,0.6574225925,1.0436841553,0.9370084979,1.0972326764,1.1796171279,1.0719490891,1.1227107838,1.1039406258,1.1002836501,1.1032206353,1.0993793403,1.0972247583,1.0972352395,1.0973496079,1.0974618557,1.0972326764,1.0972318074,1.0972326764
16,7,2,0.0217322692,0.9559608006,Non-elitist,70,2.0737980708,1.060320281,1.7729742586,0.0217322692,0.829092507,0.3265797108,0.9559608006,0.6839249668,0.3074497673,0.6023000303,0.1531698327,0.4021421005,0.6597525693,0.2775471894,1.1981645821,1.8764479821,13.2548868681,1.6821633997,9.8993358516,8.025397466,1.5384142555,2.3254108014,10.8677550075,7.2487997081,11.0592680106,13.4651376673,14.6760557945,15.8271471926,5.612680558,23.1233314746,16.5486400476,15.6206723911,16.6445729517,18.083836882,23.5344297818,22.5210300124,22.8528589282,23.5344297818
16,7,3,0.062234926,1.5561008892,Non-elitist,70,0.3188033208,0.2427143097,0.1506844214,1.9650943006,0.0840093238,1.3709979968,1.5561008892,0.2734139144,0.4906113648,0.1572258044,0.8082545857,0.9402616363,0.3346626304,0.2274409352,1.6906929574,0.3688658919,0.062234926,0.7572640988,0.2558454901,0.8844450777,0.2486708744,1.1124902136,1.1169431732,1.0003227564,1.2896995788,1.2869193787,1.3067184502,1.3091182192,1.3014070137,1.3015701747,1.2983341624,1.294979198,1.2949969592,1.2949880175,1.2950936772,1.2950521899,1.2950273101,1.2950127728
16,7,4,0.1329089094,0.230159884,Non-elitist,70,0.1692607342,0.7913225083,0.8217414625,0.3576369756,0.2460818203,0.1329089094,0.230159884,0.2234864164,0.6529807355,0.6901224789,0.8175605346,0.1915731759,2.3893402806,2.6570166709,24.8607008885,22.4478230777,24.8607008885,24.8607008885,2.0627961498,3.4719526352,3.427842021,23.9794708923,1.4679485259,4.1216688336,3.4146909974,4.3175219556,2.8984525883,3.284615848,2.650004167,5.8421532596,4.0836488683,4.0818076892,4.1455205424,6.9311689224,6.4089145752,9.8895347742,8.2159409693,24.8607008885
16,7,5,0.0409808886,0.1665749972,Non-elitist,70,0.0409808886,1.3180562917,0.1171839639,0.2772858058,0.843773825,1.7982089177,0.1665749972,2.0153413927,0.4714446576,0.3959519141,0.6381628968,2.1680097358,1.033395601,1.3113518262,8.7889064805,1.1527491007,5.0335624998,2.2166647857,5.2720406091,5.2065787746,3.5205721736,2.2730786767,1.975599479,2.323242874,3.5605087142,4.4965374934,5.0588969544,12.1712178035,10.1016320765,13.8641307151,12.3643881171,15.1167606092,13.9483839905,18.4453639512,9.49571445,15.1457165803,21.6106697825,28.6297532039
16,7,6,0.0029759547,0.2016172665,Non-elitist,70,1.1865682666,0.7715539439,0.3214665823,0.774924999,0.0303852895,1.0224539285,0.2016172665,0.851187107,0.4317308063,0.4323648712,0.210605887,0.2003309206,0.5815067485,0.0029759547,0.0053615456,0.1759768722,0.1534683304,0.0151526519,0.1301323122,0.161076632,0.1000188452,0.6414973476,0.4034160596,0.5478952443,0.7459565178,0.6046202996,0.6084000517,0.6025791264,0.606176543,0.6056135563,0.6028869905,0.6044256783,0.603909931,0.6029656718,0.6047439943,0.6046202996,0.6046200573,0.6046202996
16,7,7,0.000301548,0.1975807852,Non-elitist,70,0.0175020843,0.1395201738,0.0293545608,0.7913700134,0.1742111563,1.1299737123,0.1975807852,0.6269360289,1.1950780228,2.1500870952,0.2639312216,0.1945760378,0.0030539796,1.8766786637,0.1437623142,0.0663728481,0.0514776858,0.5008272847,0.000301548,1.1682606781,0.6030103784,0.94500091,1.1122898435,1.1762794955,1.273063992,1.2974836478,1.3035545295,1.3070273403,1.3245433802,1.324293808,1.3274578854,1.3273298565,1.3273878415,1.3274372706,1.3276636414,1.3275990487,1.3273793845,1.3273783281
