fid,iid,rep,alg_B8,alg_B16,alg_B24,alg_B32,alg_B40,alg_B48,alg_B56,alg_B64,alg_B72,alg_B80,alg_B88,alg_B96,alg_B100,alg_B150,alg_B200,alg_B250,alg_B300,alg_B350,alg_B400,alg_B450,alg_B500,alg_B550,alg_B600,alg_B650,alg_B700,alg_B750,alg_B800,alg_B850,alg_B900,alg_B950,alg_B1000
16,1,18,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,Non-elitist,BFGS,MLSL,BFGS,DE,BFGS,BFGS,BFGS,BFGS,Same,Same,MLSL,BFGS,Same
16,1,19,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,DE,PSO,PSO,PSO,PSO,PSO,PSO,DE,BFGS,MLSL,BFGS,DE,BFGS,BFGS,Same
16,2,0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,PSO,DE,Same,Non-elitist,Same,Same,DE,DE,PSO,Same,BFGS,DE,Non-elitist,DE,PSO,Same
16,2,1,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,BFGS,PSO,PSO,PSO,PSO,DE,DE,BFGS,DE,BFGS,DE,BFGS,Non-elitist,Non-elitist,Non-elitist,Same
16,2,2,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,Non-elitist,Non-elitist,Same,PSO,PSO,PSO,PSO,BFGS,BFGS,BFGS,BFGS,DE,PSO,MLSL,PSO,Same
16,2,3,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,DE,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,Same,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Same,BFGS,Same
16,2,4,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,DE,PSO,PSO,BFGS,Non-elitist,DE,BFGS,DE,DE,PSO,DE,BFGS,Non-elitist,MLSL,Same
16,2,5,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,DE,DE,PSO,DE,PSO,DE,PSO,PSO,DE,DE,DE,BFGS,Same,MLSL,Same
16,2,6,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,Non-elitist,DE,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,DE,PSO,DE,PSO,PSO,DE,PSO,PSO,DE,DE,BFGS,PSO,Same,DE,BFGS,Same
16,2,7,Same,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,Same,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
16,2,8,Non-elitist,PSO,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,PSO,PSO,PSO,MLSL,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,DE,DE,PSO,PSO,BFGS,Same
16,2,9,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,DE,DE,PSO,BFGS,BFGS,BFGS,Non-elitist,BFGS,DE,DE,PSO,Same
16,2,10,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,DE,DE,PSO,BFGS,DE,DE,DE,PSO,PSO,DE,DE,Non-elitist,DE,Non-elitist,Same
16,2,11,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,DE,DE,PSO,PSO,PSO,DE,DE,BFGS,PSO,PSO,PSO,PSO,BFGS,BFGS,BFGS,Same
16,2,12,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,DE,PSO,PSO,PSO,Same
16,2,13,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,Same
16,2,14,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Same,PSO,Same,PSO,PSO,PSO,BFGS,PSO,BFGS,PSO,BFGS,BFGS,Same,BFGS,BFGS,BFGS,Same
16,2,15,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,DE,PSO,DE,DE,PSO,DE,DE,PSO,DE,DE,DE,BFGS,DE,DE,MLSL,Non-elitist,Same
16,2,16,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,DE,DE,BFGS,PSO,DE,DE,DE,DE,Non-elitist,BFGS,BFGS,BFGS,Same,BFGS,Same
16,2,17,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,BFGS,Same
16,2,18,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,DE,PSO,DE,PSO,BFGS,PSO,PSO,PSO,BFGS,PSO,PSO,BFGS,DE,DE,BFGS,Non-elitist,Same
16,2,19,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,DE,DE,BFGS,Non-elitist,PSO,DE,PSO,BFGS,PSO,BFGS,Non-elitist,DE,Same,MLSL,PSO,Same
16,3,0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,BFGS,PSO,BFGS,BFGS,BFGS,Same
16,3,1,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,DE,BFGS,PSO,BFGS,BFGS,BFGS,Same
16,3,2,Same,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,DE,PSO,Same
16,3,3,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,PSO,PSO,DE,PSO,DE,PSO,DE,PSO,DE,BFGS,DE,DE,PSO,MLSL,PSO,Same
16,3,4,Same,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,DE,DE,Non-elitist,Same,PSO,DE,DE,BFGS,PSO,Non-elitist,DE,DE,MLSL,BFGS,BFGS,Same
16,3,5,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,DE,PSO,PSO,PSO,Same
16,3,6,Non-elitist,Same,PSO,Same,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,DE,Non-elitist,DE,PSO,BFGS,Same,PSO,Non-elitist,DE,MLSL,Same,DE,BFGS,MLSL,PSO,Same
16,3,7,PSO,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,PSO,PSO,PSO,Non-elitist,PSO,DE,PSO,PSO,PSO,BFGS,PSO,DE,DE,PSO,PSO,PSO,PSO,DE,BFGS,BFGS,MLSL,Same
16,3,8,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,DE,Non-elitist,Non-elitist,Non-elitist,PSO,DE,DE,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,PSO,BFGS,Non-elitist,Same,BFGS,Non-elitist,Same
16,3,9,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,DE,DE,Non-elitist,DE,PSO,PSO,PSO,DE,PSO,PSO,DE,PSO,PSO,DE,MLSL,BFGS,Non-elitist,Same
16,3,10,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,DE,DE,DE,DE,DE,MLSL,DE,DE,BFGS,DE,DE,MLSL,BFGS,BFGS,BFGS,DE,Same
16,3,11,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,DE,DE,PSO,DE,PSO,PSO,BFGS,PSO,BFGS,DE,BFGS,BFGS,BFGS,BFGS,Same
16,3,12,Non-elitist,Same,Non-elitist,DE,Non-elitist,Non-elitist,PSO,PSO,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,DE,Non-elitist,PSO,PSO,PSO,PSO,PSO,DE,BFGS,PSO,DE,DE,PSO,BFGS,PSO,Non-elitist,Same
16,3,13,Same,PSO,Non-elitist,PSO,PSO,DE,Non-elitist,DE,PSO,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Same,DE,DE,PSO,PSO,DE,DE,DE,BFGS,DE,DE,Non-elitist,DE,PSO,Same
16,3,14,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,DE,PSO,PSO,PSO,DE,PSO,DE,PSO,BFGS,DE,PSO,PSO,DE,BFGS,BFGS,MLSL,Same
16,3,15,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Same,DE,PSO,Non-elitist,DE,PSO,DE,PSO,BFGS,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,MLSL,MLSL,Same
16,3,16,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,DE,MLSL,DE,DE,PSO,MLSL,MLSL,MLSL,MLSL,PSO,PSO,Non-elitist,DE,BFGS,BFGS,Same
16,3,17,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,DE,DE,PSO,DE,PSO,PSO,PSO,PSO,DE,DE,PSO,DE,PSO,Same
16,3,18,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,Same
16,3,19,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,MLSL,PSO,DE,PSO,BFGS,PSO,PSO,PSO,PSO,Non-elitist,DE,BFGS,Same,Non-elitist,Same
16,4,0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,DE,PSO,DE,PSO,PSO,PSO,Non-elitist,PSO,BFGS,BFGS,DE,PSO,BFGS,BFGS,Non-elitist,MLSL,Same
16,4,1,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,DE,DE,Non-elitist,PSO,PSO,DE,Same,MLSL,DE,Non-elitist,BFGS,BFGS,MLSL,Non-elitist,Same
16,4,2,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,PSO,DE,PSO,PSO,PSO,DE,PSO,PSO,PSO,PSO,DE,BFGS,BFGS,Same,DE,Same
16,4,3,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,BFGS,PSO,Same
16,4,4,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,BFGS,BFGS,DE,Same,DE,BFGS,DE,BFGS,BFGS,DE,DE,BFGS,BFGS,BFGS,Non-elitist,Same
16,4,5,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,PSO,PSO,PSO,PSO,DE,DE,BFGS,PSO,BFGS,BFGS,PSO,MLSL,BFGS,BFGS,Same
16,4,6,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,DE,DE,DE,PSO,Same
16,4,7,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,DE,DE,DE,DE,PSO,Same
16,4,8,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,PSO,BFGS,BFGS,Same
16,4,9,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,DE,DE,PSO,DE,PSO,DE,DE,DE,DE,DE,PSO,DE,BFGS,BFGS,PSO,Same
16,4,10,Non-elitist,Same,Same,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,DE,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,BFGS,DE,PSO,Non-elitist,DE,DE,BFGS,DE,PSO,Non-elitist,BFGS,Non-elitist,Same
16,4,11,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,PSO,DE,PSO,DE,PSO,PSO,BFGS,Same,DE,PSO,PSO,DE,DE,BFGS,BFGS,Same,BFGS,PSO,Same
16,4,12,Same,PSO,Same,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,DE,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,PSO,PSO,DE,Same,DE,PSO,PSO,DE,DE,PSO,Non-elitist,DE,Non-elitist,Same
16,4,13,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,DE,DE,DE,BFGS,BFGS,BFGS,BFGS,PSO,PSO,PSO,Non-elitist,BFGS,BFGS,BFGS,BFGS,Same
16,4,14,Non-elitist,Same,Same,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,Same,Non-elitist,Non-elitist,Non-elitist,DE,Same,DE,Non-elitist,Same,PSO,DE,PSO,PSO,Same
16,4,15,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,PSO,MLSL,PSO,PSO,PSO,PSO,DE,PSO,PSO,DE,BFGS,PSO,Same
16,4,16,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,DE,DE,PSO,PSO,PSO,DE,DE,PSO,PSO,PSO,DE,BFGS,Non-elitist,BFGS,MLSL,Same
16,4,17,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,DE,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,DE,DE,PSO,DE,PSO,MLSL,Same
16,4,18,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,DE,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,DE,DE,PSO,PSO,Same
16,4,19,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,DE,Non-elitist,DE,DE,DE,DE,PSO,PSO,DE,PSO,DE,PSO,PSO,Non-elitist,BFGS,BFGS,BFGS,BFGS,Same
16,5,0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,DE,DE,DE,PSO,PSO,Same
16,5,1,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,PSO,Same
16,5,2,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,Same
16,5,3,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,Non-elitist,Non-elitist,PSO,DE,PSO,Non-elitist,PSO,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,Non-elitist,PSO,PSO,Same,Non-elitist,Same,Same
16,5,4,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,BFGS,PSO,BFGS,DE,PSO,DE,PSO,PSO,DE,DE,BFGS,Non-elitist,Same
16,5,5,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,Same
16,5,6,Non-elitist,Non-elitist,DE,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,DE,DE,PSO,PSO,PSO,DE,PSO,DE,BFGS,Non-elitist,Same,MLSL,DE,Same,Same
16,5,7,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,DE,PSO,Same
16,5,8,Non-elitist,PSO,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,DE,DE,DE,PSO,PSO,Same
16,5,9,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,Same
16,5,10,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,DE,PSO,Same
16,5,11,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,PSO,Same
16,5,12,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,MLSL,DE,MLSL,DE,BFGS,MLSL,DE,BFGS,PSO,DE,BFGS,BFGS,BFGS,DE,MLSL,MLSL,Same
16,5,13,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,BFGS,PSO,BFGS,PSO,PSO,BFGS,DE,Non-elitist,DE,PSO,MLSL,MLSL,Same
16,5,14,Non-elitist,PSO,PSO,PSO,Non-elitist,PSO,PSO,PSO,Non-elitist,PSO,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,DE,PSO,Same
16,5,15,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,DE,Non-elitist,PSO,PSO,Non-elitist,DE,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,Same,BFGS,BFGS,Same
16,5,16,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,DE,PSO,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,PSO,DE,DE,PSO,DE,PSO,PSO,Same
16,5,17,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,DE,DE,Non-elitist,PSO,PSO,PSO,PSO,PSO,BFGS,PSO,Non-elitist,BFGS,Non-elitist,BFGS,DE,PSO,Same
16,5,18,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Same,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,DE,Non-elitist,DE,PSO,PSO,BFGS,BFGS,BFGS,BFGS,Non-elitist,Same,MLSL,PSO,Same
16,5,19,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,DE,DE,Non-elitist,PSO,PSO,PSO,Same,PSO,PSO,PSO,BFGS,DE,DE,PSO,BFGS,PSO,Same
17,1,0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,DE,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,DE,MLSL,DE,Same
17,1,1,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,DE,PSO,PSO,PSO,MLSL,DE,MLSL,MLSL,Non-elitist,MLSL,MLSL,BFGS,BFGS,MLSL,MLSL,Same
