fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1
11,7,19,0.5,0.5553412551696272,0.1649562188969395,0.0,0.9153086640480964,0.4275709674648884,0.0015146287512532,0.0013281020789262,0.0002647920414257,0.0,6.934147545256393e-05,0.0,0.0,0.0,0.6872996880532034,0.0,0.0,0.0,0.6367992438047316,1.0,1.0,1.0,0.6424822991488324,1.0,1.0,1.0,0.6128093128008094,0.3631471927654583,0.7180094786729859,0.0022206796612353,0.7879417879417879,0.8,0.6731705605101034,0.340213212803675,0.7988100062498035,0.6421127228786704,0.4578949488449149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017683243538317,0.0
12,6,0,0.5,0.9455961949938302,0.873199033039542,1.0,0.8748778445809375,0.445810221616074,0.0723274894844537,0.1632468729612245,0.0008741208992424,0.0,0.000152384668921,0.0,0.0,0.0,0.6048365041038781,0.0,0.0,0.0,0.571912303348024,0.3530033278012343,0.3530033278012343,0.3530033278012343,0.589881358828693,0.6216962783906861,0.6216962783906861,0.6216962783906861,0.5713012192708071,0.7499999999999999,0.9265402843601896,0.1250538587207198,0.9355509355509356,0.6,0.6465133968079326,0.7515693850876968,0.9459666622929644,0.3473624722294505,0.7541030267623503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1892712099957902,0.637275428019846
12,6,1,0.5,0.5801190754448101,0.2072519204069979,0.0,0.9756314091790864,0.4906796937214377,0.0378352579818383,0.0300139000581309,0.0002278969868633,0.0,0.0001945505772147,0.0,0.0,0.0,0.4330642363313609,0.0,0.0,0.0,0.4157820301555227,0.7097866584251369,0.7097866584251369,0.7097866584251369,0.4140865880265614,0.8935281485293443,0.8935281485293443,0.8935281485293443,0.4052384008795753,0.5565735963827291,0.8483412322274884,0.0399706464285352,0.9293139293139292,0.2,0.7020853276393418,0.2654877259255035,0.7703074935807906,0.7668576655472201,0.3606618161187976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0366318016569264,0.269875254211942
12,6,2,0.5,0.286690156358857,0.205894474481138,1.0,0.9846773885462275,0.4890173327015271,0.0145601418470171,0.035291641938348,0.0009477600698431,0.0,2.741001032258272e-05,0.0,0.0,0.0,0.5736758916911763,0.0,0.0,0.0,0.5501945793170878,0.5390848715935501,0.5390848715935501,0.5390848715935501,0.5528835411756274,0.7798991717851345,0.7798991717851345,0.7798991717851345,0.5411919321699301,0.6131471927654585,0.8483412322274884,0.0352003147187929,0.8918918918918918,1.0,0.7021849214267745,0.341906982969959,0.6154247528473409,0.7056809064292063,0.2981377108102371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0344659718601823,0.500596273194196
12,6,3,0.5,0.672917078263359,0.2074170872266174,0.0,0.6732807528266581,0.5958093057290313,0.0099495774886074,0.0811495397470079,0.0034784131568916,0.0,4.0890173956588856e-05,0.0,0.0,0.0,0.1867878732338967,0.0,0.0,0.0,0.1927267610938129,0.463536945169551,0.463536945169551,0.463536945169551,0.1637594208680582,0.8702695254918162,0.8702695254918162,0.8702695254918162,0.1859637648860005,0.7499999999999999,0.8601895734597157,0.0734523062508862,0.9189189189189187,0.6,0.7576916083787868,0.8006370673182759,0.9394816698078334,0.2453950840209935,0.3629522250450575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048148853417089,0.4728754574263423
12,6,4,0.5,0.8744108650029763,0.6531898984147838,1.0,0.9082311441155332,0.664762286917924,0.0091223849634908,0.2485339254163365,0.011905492519863,0.0,0.0001823098666909,0.0,0.0,0.0,0.3611984915747931,0.0,0.0,0.0,0.3259563053866096,0.1638282284680228,0.1638282284680228,0.1638282284680228,0.3335647069065829,0.383135315025469,0.383135315025469,0.383135315025469,0.3001560473053232,0.3065735963827292,0.9028436018957346,0.0294855368720559,0.8898128898128899,0.2,0.8365646892788499,0.8555752525972515,0.8882700381368683,0.2904696729021705,0.7688352870248866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2466631482455096,0.8555241319910412
12,6,5,0.5,0.829381120346162,0.5438998880868711,0.0,0.9665350296477092,0.5084218509736752,0.0144365606797629,0.1673572357460673,0.004995561255516,0.0,0.000572484604542,0.0,0.0,0.0,0.1688717715242308,0.0,0.0,0.0,0.1518574249345212,0.8660412982766514,0.8660412982766514,0.8660412982766514,0.1715104185856493,0.8837074470761137,0.8837074470761137,0.8837074470761137,0.1470750789459213,0.6131471927654583,0.8957345971563984,0.0160451867209235,0.952182952182952,0.2,0.8224871937109846,0.7573823247581264,0.9342557915183632,0.3985252727868714,0.426392459742741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0918572379402404,0.1117573258409665
12,6,6,0.5,0.9109567500477328,0.7897446275234098,1.0,0.9881223138690404,0.5582716743911602,0.0112517877232764,0.0652588456586237,0.0024381957942832,0.0,0.0001531109060789,0.0,0.0,0.0,0.2545612651872634,0.0,0.0,0.0,0.204465091169133,0.0,0.0,0.0,0.2112835155007541,0.0,0.0,0.0,0.1308646071070414,0.25,0.8672985781990522,0.0039774030145872,0.7754677754677755,0.4,0.3895609602393581,0.7316314198484033,0.4578735960111913,0.3969962809597703,0.6039632249784763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0875815604907135,1.0
12,6,7,0.5,0.618684901895066,0.2588776367648094,0.0,0.8628056627972864,0.4747209058664676,0.0323441408719221,0.0157832526959678,9.311374227518324e-05,0.0,0.0020066126626743,0.0,0.0,0.0,0.2495791426402582,0.0,0.0,0.0,0.2194385374400885,0.4443733287506068,0.4443733287506068,0.4443733287506068,0.226337419795534,0.5313590948200662,0.5313590948200662,0.5313590948200662,0.1880276141783549,0.7499999999999999,0.8199052132701423,0.0127675070338054,0.8877338877338876,0.6,0.0871044945814847,0.4424914128457424,0.7002938288601769,0.4438296506708067,0.3171548458101809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0203917278058941,0.4495263890003551
12,6,8,0.5,0.7547059344592622,0.4027579957002729,0.0,0.9965347160598276,0.4363501251487212,0.0269466310961054,0.073515257132622,0.0010821138113771,0.0,0.0003584517295116,0.0,0.0,0.0,0.1937037018837875,0.0,0.0,0.0,0.1966695365627854,0.3444501988767383,0.3444501988767383,0.3444501988767383,0.1637540025940543,0.7666379991456789,0.7666379991456789,0.7666379991456789,0.1816228766409752,0.5565735963827291,0.8625592417061612,0.0280276714422201,0.898128898128898,0.4,0.8150740333179964,0.7436643683488695,0.906337783628299,0.3703478296941223,0.4366394443640873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0548615633547997,0.7845911264380261
12,6,9,0.5,0.6286051297364282,0.1908929717487248,0.0,0.9490911658440484,0.5011460616682234,0.0039716374564377,0.0550322251085076,0.0059949395119894,0.0,7.285155501363664e-05,0.0,0.0,0.0,0.3222414354012292,0.0,0.0,0.0,0.3023879362823017,0.362925994213306,0.362925994213306,0.362925994213306,0.2976252648430251,0.6150084151252999,0.6150084151252999,0.6150084151252999,0.2828705097229543,0.3065735963827292,0.8388625592417062,0.025324622116685,0.9085239085239084,0.0,0.7966183316930704,0.7235448834929059,0.793267370676748,0.3775693276577806,0.3314344075598509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0288976001284829,0.5258141313715949
12,6,10,0.5,0.6901397339226498,0.2043057710907871,1.0,0.9963962080287926,0.4791103149646525,0.0035977779058987,0.0243057250884674,0.0028602029627312,0.0,3.353422613148137e-05,0.0,0.0,0.0,0.2151947809712065,0.0,0.0,0.0,0.2024748595506386,0.6178880144963861,0.6178880144963861,0.6178880144963861,0.2008037879714063,0.7943139184529362,0.7943139184529362,0.7943139184529362,0.1896751599691145,0.8065735963827291,0.8270142180094788,0.023462288472137,0.9272349272349272,0.4,0.672341138057178,0.8986727748900227,0.9765239805934098,0.1451228598511917,0.4183412223985969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307034848042063,0.4884050971452467
12,6,11,0.5,0.7822537464236725,0.4357016006522797,0.0,0.9881073297812724,0.4646406080176809,0.0047271849691862,0.0627497713352047,0.0057379683609204,0.0,0.0001726209725792,0.0,0.0,0.0,0.407172718782222,0.0,0.0,0.0,0.3647691534378797,0.9013707283620036,0.9013707283620036,0.9013707283620036,0.3915203321523372,0.8664212471250243,0.8664212471250243,0.8664212471250243,0.3549534410540632,0.3065735963827292,0.8436018957345973,0.0501996513220694,0.9064449064449064,0.2,0.9269722301060876,0.5957107048304899,0.7041507470415147,0.6493647884247956,0.5423735177311962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0702052712828394,0.0936008778618235
12,6,12,0.5,0.7104140783579186,0.2128129268384225,1.0,0.8977932445089283,0.5373326026501957,0.0618252804017012,0.182404921595301,0.0011801878316736,0.0,0.0005239493962432,0.0,0.0,0.0,0.2620131507718669,0.0,0.0,0.0,0.2437526797221084,0.5814013157500311,0.5814013157500311,0.5814013157500311,0.2449330309712514,0.7439936329220735,0.7439936329220735,0.7439936329220735,0.2281631853701935,0.6131471927654583,0.8981042654028436,0.0833529396422658,0.9022869022869022,0.4,0.8268196301620341,0.8952668951623108,0.980340705842717,0.1561297163220564,0.2893674967990615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1926128657931747,0.5159658503644877
12,6,13,0.5,0.7930241433809402,0.531506993062409,1.0,0.992503995882654,0.5043853928117309,0.0144880602166611,0.0954680580629491,0.0027867717019858,0.0,0.0002227753774448,0.0,0.0,0.0,0.4848411271527347,0.0,0.0,0.0,0.4529248350178545,0.399315045742088,0.399315045742088,0.399315045742088,0.4653886205992268,0.6230137487360135,0.6230137487360135,0.6230137487360135,0.4440798804159513,0.5565735963827291,0.8696682464454978,0.0399706464285352,0.9189189189189187,0.4,0.5041550704285144,0.5228259691969073,0.3441339381995498,0.5106006837022096,0.2520745253161323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555513620359661,0.5500209404288361
12,6,14,0.5,0.771852316877238,0.4563386048874188,0.0,0.9114502093651536,0.4784832322735833,0.0497065787392094,0.044897852402647,0.0002764503914206,0.0,0.0004261907127053,0.0,0.0,0.0,0.4011798174191238,0.0,0.0,0.0,0.3632213398052248,0.7928992101116661,0.7928992101116661,0.7928992101116661,0.3846601301893136,0.8164999079322088,0.8164999079322088,0.8164999079322088,0.352361640363532,0.5565735963827291,0.8625592417061612,0.0352003147187929,0.9397089397089397,0.2,0.4459318905485323,0.4510569487889695,0.4520477077179349,0.6083033790562445,0.5695333741662855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0374802782830951,0.210761555477112
12,6,15,0.5,0.8091441345822936,0.5436655856840993,0.0,0.7602969343185972,0.4413494348763671,0.033502304561538,0.1251313475574523,0.0015266061416942,0.0,0.0010945722526336,0.0,0.0,0.0,0.1836216770579886,0.0,0.0,0.0,0.1593627617000649,0.7539168898326407,0.7539168898326407,0.7539168898326407,0.1782660298165712,0.7391999841594199,0.7391999841594199,0.7391999841594199,0.1410864778379315,0.4999999999999999,0.9194312796208534,0.2961225437921114,0.923076923076923,0.2,0.7183133080609928,0.8506417237610577,0.910253513739104,0.2575443760486847,0.5613829421859013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1186386673388457,0.321051821303663
12,6,16,0.5,0.9520972707897024,0.8930255756147848,1.0,0.99773237175587,0.4486907663391198,0.1167801935718259,0.1165595802413998,0.0003183259766617,0.0,0.0002338317126881,0.0,0.0,0.0,0.2649588180592265,0.0,0.0,0.0,0.2600642456613623,0.4234906105285629,0.4234906105285629,0.4234906105285629,0.2410508275885273,0.7549021987793227,0.7549021987793227,0.7549021987793227,0.245533121580872,0.25,0.8696682464454978,0.0080892434773742,0.9064449064449064,0.2,0.8295475905940337,0.8325218842999482,0.9675619690751678,0.2316092243778405,0.6013743461351408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1208962456706119,0.7609877121917483
12,6,17,0.5,0.7248776984130563,0.2687538232772702,0.0,0.7074721171471035,0.5593098167502404,0.0006148094780446,0.0637012985153065,0.045619880182201,0.0,0.0015993852814109,0.0,0.0,0.0,0.2066059477281784,0.0,0.0,0.0,0.1870526161378118,0.3192076811812239,0.3192076811812239,0.3192076811812239,0.1757248367343668,0.5180151090922358,0.5180151090922358,0.5180151090922358,0.1512851122517829,0.7499999999999999,0.8838862559241709,0.0555577622150084,0.9251559251559252,0.6,0.527938263380426,0.7599413205171288,0.3447282604639384,0.3909086492010212,0.5480563644426266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0930292304049992,0.7027868645801991
12,6,18,0.5,0.8855682835649588,0.7304195636886087,1.0,0.9331700220597796,0.4680620363028496,0.0101477201220749,0.1424047397111552,0.0060730234872515,0.0,2.4084717543648747e-05,0.0,0.0,0.0,0.3714316608097996,0.0,0.0,0.0,0.3546440048734153,0.5014119966313295,0.5014119966313295,0.5014119966313295,0.3511216864696747,0.7452720566763436,0.7452720566763436,0.7452720566763436,0.3420352080560004,0.8065735963827291,0.8815165876777252,0.0121362379740491,0.8648648648648648,0.8,0.9720528438944822,0.7377659439181414,0.7361408705822543,0.5202250245856804,0.7871886725235044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0822372982241098,0.4954273391003037
12,6,19,0.5,0.8021082093469267,0.4947131797252882,0.0,0.9076960884297236,0.4739652156250163,0.0632827473598971,0.0579726205801948,0.0002821150518095,0.0,0.0020572777520549,0.0,0.0,0.0,0.629303755170795,0.0,0.0,0.0,0.5828140644194295,1.0,1.0,1.0,0.5907580130094593,1.0,1.0,1.0,0.5621902693257461,0.4999999999999999,0.8578199052132703,0.1611414277173259,0.8461538461538461,0.6,0.7398615819911143,0.5931403030180404,0.8770275731362795,0.5284950426763767,0.8498566234302694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454006435911728,0.0
12,7,0,0.5,0.895720182512628,0.7402432567707179,1.0,0.947683265010633,2.980954282964783,0.1054927863515117,0.7754154671519033,0.0031227288036769,0.0,5.607866860101333e-05,0.0,0.0,0.0,0.4135612892811905,0.0,0.0,0.0,0.3906497036357339,0.3530033278012343,0.3530033278012343,0.3530033278012343,0.3918638418766618,0.6216962783906861,0.6216962783906861,0.6216962783906861,0.3775149334164145,0.5565735963827291,0.990521327014218,0.4673795107941818,0.8794178794178795,0.2,0.7783076694753606,0.6994820499740793,0.9518019881869376,0.3573226607014612,0.7442236828662967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0806846602067262,0.637275428019846
12,7,1,0.5,0.9412498850515972,0.8636156565776811,1.0,0.9395710380674892,1.0847611171799092,0.5696706231395327,0.5336050575799902,0.0002912102172071,0.0,7.349641050593536e-06,0.0,0.0,0.0,0.4330642363313609,0.0,0.0,0.0,0.4157820301555227,0.7097866584251369,0.7097866584251369,0.7097866584251369,0.4140865880265614,0.8935281485293443,0.8935281485293443,0.8935281485293443,0.4052384008795753,0.4999999999999999,0.9668246445497632,0.0922497005172902,0.9958419958419958,0.4,0.7525658015059502,0.3411455538266836,0.670709980603416,0.7923834010780093,0.4650603004532285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2513944808742531,0.269875254211942
12,7,2,0.5,0.7545019138561012,0.2797258228067145,1.0,0.923332174594839,0.8190002704301573,0.2677967782206689,4.693894572105139,0.0076158342686423,0.0,0.0001345252960996,0.0,0.0,0.0,0.7259585601405465,0.0,0.0,0.0,0.696267577455611,0.5390848715935501,0.5390848715935501,0.5390848715935501,0.7042539559394029,0.7798991717851345,0.7798991717851345,0.7798991717851345,0.6893278694184355,0.7499999999999999,1.0687203791469198,1.4261137071981815,1.0395010395010391,0.6,0.4647147243683028,0.6982826264479667,0.940051245128763,0.2718193521277712,0.4068393517839113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.386290807224264,0.500596273194196
12,7,3,0.5,0.8799589057288508,0.666253213088762,1.0,0.7949777485918469,0.8801947157649237,1.1589472162031378,5.139953257651177,0.0018356462560583,0.0,0.0004258054625955,0.0,0.0,0.0,0.3015103412340701,0.0,0.0,0.0,0.3082000965579599,0.463536945169551,0.463536945169551,0.463536945169551,0.2797154476802755,0.8702695254918162,0.8702695254918162,0.8702695254918162,0.2994420475361933,0.4999999999999999,1.0592417061611374,0.7962335470008155,1.004158004158004,0.6,0.7708446498958681,0.6781335416615213,0.8693365185002936,0.3429050859747146,0.2777273689954772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.390040481922696,0.4728754574263423
12,7,4,0.5,0.7425700032469034,0.3302019551719568,0.0,0.9757970166787258,0.5436647364018286,0.5282757928158303,1.278006696203423,0.0009457074910373,0.0,0.0001585510227329,0.0,0.0,0.0,0.3250257711734398,0.0,0.0,0.0,0.2928552891043198,0.1638282284680228,0.1638282284680228,0.1638282284680228,0.294600372421818,0.383135315025469,0.383135315025469,0.383135315025469,0.2620243013021656,0.4999999999999999,0.990521327014218,0.0287381269092753,1.04989604989605,0.4,0.705027871837658,0.9242341227938016,0.9918133587934028,0.0851120152994539,0.6131271294475387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9529409625866796,0.8555241319910412
12,7,5,0.5,0.6682804990968356,0.1719729282536408,0.0,0.9537899446448586,0.6718206314224829,0.1910775606876096,0.1956415045113242,0.0003297048249202,0.0,0.0003240104203777,0.0,0.0,0.0,0.6554146846302561,0.0,0.0,0.0,0.6004955617241478,0.8660412982766514,0.8660412982766514,0.8660412982766514,0.6198834373230666,0.8837074470761137,0.8837074470761137,0.8837074470761137,0.5858672793323872,0.3065735963827292,0.9383886255924172,0.1876174691361876,0.9875259875259874,0.2,0.5007260931125656,0.3697724581990713,0.782960562093457,0.6568110578221509,0.2674508289015569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1175919037359333,0.1117573258409665
12,7,6,0.5,0.9767077833630524,0.9477905774664576,1.0,0.6396569253300793,2.177269560101914,1.6263189516077312,1.515544041871376,0.000289089185953,0.0,0.0001830337761664,0.0,0.0,0.0,0.2896828374653167,0.0,0.0,0.0,0.2342460317148365,0.0,0.0,0.0,0.2503907714143945,0.0,0.0,0.0,0.1691362205991822,0.7499999999999999,1.04739336492891,0.4558250928747933,1.031185031185031,0.4,0.8027718133621022,0.948403257307466,0.966199081481024,0.1078174300150653,0.7206056785847799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.269934510625584,1.0
12,7,7,0.5,0.9416281377968724,0.8652924632190404,1.0,0.6742633895963515,0.4475164882144153,0.0749725202660033,0.2000674691148108,0.0010557858573717,0.0,2.131632522152476e-05,0.0,0.0,0.0,0.3466268033334899,0.0,0.0,0.0,0.307035358330178,0.4443733287506068,0.4443733287506068,0.4443733287506068,0.3248407590207927,0.5313590948200662,0.5313590948200662,0.5313590948200662,0.2844261376349554,0.6131471927654583,0.9478672985781992,0.0399706464285352,0.9106029106029108,0.6,0.1319294132946654,0.4600600339247709,0.153252708180019,0.5161009737331508,0.4494331978551212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2133285857004422,0.4495263890003551
12,7,8,0.5,0.9582071153275196,0.8958051276432533,1.0,0.9817714207740638,-1.504424385800161,6.566518876577879,8.17011554158915,0.0004269725190747,0.0,0.0002863276246369,0.0,0.0,0.0,0.3837000899704803,0.0,0.0,0.0,0.385967052686419,0.3444501988767383,0.3444501988767383,0.3444501988767383,0.3608077648775858,0.7666379991456789,0.7666379991456789,0.7666379991456789,0.3744660013015597,0.4999999999999999,1.0616113744075828,0.303823983070557,0.9646569646569646,0.6,0.752443317118441,0.7099558657778924,0.8755318867974804,0.3927130739885042,0.5196037045542046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8875150596198527,0.7845911264380261
12,7,9,0.5,0.9958490503564078,0.9903524391559576,1.0,0.7701399393369359,0.844461090232641,0.7527828224296764,7.320024890672345,0.0041705954654377,0.0,0.0001520804275527,0.0,0.0,0.0,0.3855050820960777,0.0,0.0,0.0,0.3620828421213961,0.362925994213306,0.362925994213306,0.362925994213306,0.3629797838956497,0.6150084151252999,0.6150084151252999,0.6150084151252999,0.3468285357902958,0.4999999999999999,1.1255924170616114,0.0555577622150084,0.9584199584199584,0.4,0.6448391660522877,0.7003981118121225,0.7879215237271271,0.3757996758195156,0.5184883564534835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.8418407008912,0.5258141313715949
12,7,10,0.5,0.9614001822944908,0.9047608612489042,1.0,0.8230826473102631,0.8344730682497,0.3186942925647983,1.1090920447225656,0.0014140757624252,0.0,0.0001078735171793,0.0,0.0,0.0,0.5495919751024484,0.0,0.0,0.0,0.5191646067326208,0.6178880144963861,0.6178880144963861,0.6178880144963861,0.5273576851107575,0.7943139184529362,0.7943139184529362,0.7943139184529362,0.5092512653156022,0.5565735963827293,1.0189573459715644,0.0970480887652174,0.9729729729729728,0.6,0.6569987119249331,0.6859755874257214,0.8114365582683204,0.3856045586887298,0.7834785270636392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411352647483248,0.4884050971452467
12,7,11,0.5,0.9888753947033698,0.9736828673167368,1.0,0.9724674305488836,0.3264211045986787,0.3789713989476524,2.5215824628492176,0.00281516935367,0.0,5.237731208689315e-05,0.0,0.0,0.0,0.4922332697935035,0.0,0.0,0.0,0.4420618958907513,0.9013707283620036,0.9013707283620036,0.9013707283620036,0.4692417724794797,0.8664212471250243,0.8664212471250243,0.8664212471250243,0.431014132472082,0.3065735963827292,1.0331753554502372,0.5873653720542822,1.022869022869023,0.4,0.700314610913056,0.9093286113865906,0.9889101677224283,0.1196447714824201,0.8339051048141684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.106622979345288,0.0936008778618235
12,7,12,0.5,0.9877079476324186,0.9711294869503202,1.0,0.999303130043496,0.9704421652455774,0.1450631488157598,0.9644817647951168,0.0028129393615359,0.0,0.0003718197109489,0.0,0.0,0.0,0.6168109176625799,0.0,0.0,0.0,0.5767750200892398,0.5814013157500311,0.5814013157500311,0.5814013157500311,0.5942779889850189,0.7439936329220735,0.7439936329220735,0.7439936329220735,0.5700433530315541,0.3631471927654583,0.9952606635071096,0.0206754459474461,0.9147609147609148,0.8,0.4653794104864994,0.6766729017757056,0.7126149753896716,0.4118995107687306,0.7779682938303935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6373891558495693,0.5159658503644877
12,7,13,0.5,0.902200233617001,0.7368597273280296,1.0,0.7001554713706307,2.491221943428648,1.3072514224764826,1.914094527819684,0.0005240999246642,0.0,0.0003320881716345,0.0,0.0,0.0,0.4942811530008816,0.0,0.0,0.0,0.4617858099443439,0.399315045742088,0.399315045742088,0.399315045742088,0.4750645104799,0.6230137487360135,0.6230137487360135,0.6230137487360135,0.4535490162336982,0.4999999999999999,1.0450236966824646,0.2298059988685623,0.9667359667359666,0.4,0.808205026763136,0.7788450194249417,0.7922040514082003,0.2945366945027442,0.8063607559939937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.919828707267553,0.5500209404288361
12,7,14,0.5,0.6300632776751038,0.0948415637066233,1.0,0.9712939327375032,0.7313432905070631,0.2978036383895463,0.1695249659290991,0.0001289935976632,0.0,3.0915286196551766e-05,0.0,0.0,0.0,0.6314418774182988,0.0,0.0,0.0,0.5742410075055896,0.7928992101116661,0.7928992101116661,0.7928992101116661,0.6005903689156111,0.8164999079322088,0.8164999079322088,0.8164999079322088,0.5636778896050478,0.5565735963827293,0.9312796208530808,0.1653323309324207,0.9584199584199584,0.8,0.2942188363017914,0.2567963974461373,0.8441865024836231,0.5765961525179327,0.756787687611205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2576177123399151,0.210761555477112
12,7,15,0.5,0.7526391355643094,0.3456585521862346,0.0,0.7961861744345831,0.5302883699004776,0.1251598628571837,0.1469373278878223,0.0003959759630065,0.0,4.9266784560215615e-05,0.0,0.0,0.0,0.4941182239060978,0.0,0.0,0.0,0.4390324693984805,0.7539168898326407,0.7539168898326407,0.7539168898326407,0.4721193368595929,0.7391999841594199,0.7391999841594199,0.7391999841594199,0.4286607381075024,0.3065735963827292,0.9028436018957346,0.118870769762812,0.95010395010395,0.2,0.4411486433583618,0.2453230050720569,0.4384673002633649,0.6890273715630277,0.396393737117929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0759761545327579,0.321051821303663
12,7,16,0.5,0.7275078556281924,0.2485400494095249,1.0,0.7901804883785132,1.1361377118339455,0.3554267996210721,0.5563836211930684,0.0005687699316231,0.0,0.0001750567989958,0.0,0.0,0.0,0.4229430382014018,0.0,0.0,0.0,0.4141919215339762,0.4234906105285629,0.4234906105285629,0.4234906105285629,0.4021359135364549,0.7549021987793227,0.7549021987793227,0.7549021987793227,0.4031761472731215,0.3065735963827292,1.0094786729857823,1.74679621513435,1.051975051975052,0.2,0.8288131467684725,0.5410364199999078,0.8740883689154462,0.3801186954150629,0.4637653421533955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9984672984373268,0.7609877121917483
12,7,17,0.5,0.9857465030914097,0.9665131014553756,1.0,0.7815060032215889,2.8229710508795565,1.6323558084712106,5.298708776885475,0.001310742242621,0.0,0.0022387115145661,0.0,0.0,0.0,0.2826821945524535,0.0,0.0,0.0,0.2573009816309334,0.3192076811812239,0.3192076811812239,0.3192076811812239,0.2550525120558962,0.5180151090922358,0.5180151090922358,0.5180151090922358,0.2289177166932691,0.5565735963827293,1.085308056872038,0.4223044187151741,1.0145530145530144,0.6,0.5608221859307306,0.6859866831316088,0.3237501782160978,0.4000693940339866,0.5868110229859327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5097171827428,0.7027868645801991
